ref,boot
-1,-1
105,64
-1,-1
1677,1097
-1,463
167,106
1209,879
670,288
1458,1038
170,114
-1,-1
1437,1043
840,833
77,-1
1452,1074
671,382
782,372
333,217
1783,1247
408,401
76,108
1637,-1
286,196
792,-1
199,95
227,119
-1,1004
1146,682
230,-1
1559,1126
1706,1104
538,693
675,619
1495,1075
-1,532
1079,650
228,-1
1181,930
1630,1121
14,10
778,384
468,374
-1,1134
-1,-1
572,588
825,-1
417,287
881,559
1215,933
1366,329
-1,-1
-1,-1
547,-1
1528,-1
1235,944
-1,1195
106,65
157,41
97,99
638,302
436,485
1086,-1
1184,951
3,2
1651,1032
-1,-1
120,111
8,4
1109,677
1796,1262
55,76
348,250
1320,975
1481,1093
13,3
410,325
184,202
1118,911
-1,-1
1087,596
1046,784
1132,-1
735,395
1756,1133
613,419
800,622
1071,728
-1,-1
1548,1177
994,895
450,-1
-1,861
1301,791
903,837
1626,1156
340,230
-1,-1
392,342
172,144
553,589
438,483
787,436
1295,409
945,850
-1,-1
493,298
978,745
591,768
1804,1243
219,156
67,45
1059,727
128,127
1388,486
-1,-1
1246,742
1240,792
1251,548
646,841
1727,1048
1064,-1
1744,-1
693,782
1592,1171
-1,-1
1189,918
660,279
945,850
962,752
1798,1267
678,339
1096,800
-1,-1
-1,-1
676,620
1755,1221
71,24
793,560
750,-1
535,424
-1,772
1691,1151
699,522
662,-1
1061,580
-1,-1
845,860
154,147
971,617
886,465
1298,960
1185,951
89,72
1374,973
354,243
902,-1
-1,-1
-1,-1
-1,-1
-1,-1
570,624
-1,-1
938,826
896,545
-1,439
1690,1134
1265,941
1334,979
1727,1048
1426,1027
89,72
184,202
624,587
1343,948
347,251
1555,1144
1008,450
721,808
-1,243
808,806
1002,718
1282,857
160,123
-1,363
508,474
250,116
373,232
908,417
1054,853
1636,1160
961,726
1108,679
876,707
917,391
307,237
993,775
1532,1210
-1,-1
1680,1065
601,669
544,307
1809,1271
325,-1
210,181
-1,190
-1,454
1258,799
229,157
633,380
-1,-1
-1,-1
-1,-1
690,788
1008,450
452,400
238,135
664,351
1544,1060
-1,-1
-1,1155
749,-1
1551,1131
1754,1222
1405,993
1618,1180
-1,-1
886,465
425,318
-1,-1
1635,1212
798,671
1240,792
1335,978
143,80
650,381
1721,1259
1437,1043
1068,618
1305,446
990,737
-1,-1
-1,942
675,619
-1,-1
-1,-1
-1,-1
504,423
235,140
1287,778
519,320
459,459
399,519
1072,729
246,148
669,447
65,79
-1,-1
82,56
822,418
395,398
-1,-1
82,56
413,476
436,485
-1,-1
801,622
227,119
14,10
66,39
-1,-1
415,-1
1418,1025
979,501
525,453
1747,1245
1188,925
402,303
596,335
997,-1
262,186
503,541
1160,950
608,612
-1,223
896,545
-1,-1
958,-1
1446,1021
665,379
261,186
-1,-1
107,42
554,543
1650,1264
1202,741
-1,-1
-1,242
-1,-1
960,-1
1060,697
1178,867
184,202
1245,742
1685,1080
470,310
-1,-1
1014,-1
405,296
997,900
1557,1079
495,330
614,367
-1,-1
-1,-1
-1,444
-1,1075
522,313
-1,-1
880,641
1303,891
287,182
72,48
452,400
-1,1273
-1,804
1563,1071
1081,712
-1,-1
1171,706
1415,1028
955,836
-1,-1
326,204
979,501
731,531
-1,-1
1160,950
1489,1058
1403,1001
926,549
184,202
1396,998
648,606
248,28
823,759
1564,1070
-1,-1
1264,931
1256,347
65,79
105,63
-1,-1
929,675
663,-1
890,594
-1,-1
952,824
-1,612
495,355
1789,1134
844,-1
639,366
158,41
1544,1060
1562,1207
-1,-1
464,567
991,736
-1,-1
-1,-1
661,279
525,387
-1,-1
1558,1172
359,269
121,-1
1232,899
615,293
284,234
617,623
1714,1102
466,514
1217,-1
-1,-1
-1,412
611,352
44,7
1647,1215
1175,634
-1,1158
1319,968
521,357
957,869
476,294
424,295
-1,-1
1591,1171
-1,-1
809,-1
190,88
368,257
521,357
1325,886
-1,-1
804,828
742,433
1809,1271
803,897
397,345
911,563
1734,1235
1116,901
1582,1073
1721,1259
1660,1275
986,463
150,139
1070,815
-1,-1
1148,777
177,91
1694,1227
1370,977
36,12
1652,1165
889,499
-1,-1
1203,838
-1,-1
82,55
916,391
-1,326
-1,1073
1069,535
808,806
59,-1
128,127
805,830
567,456
996,867
1398,954
-1,-1
1253,882
399,518
1814,1270
1635,1211
158,41
1418,1025
19,16
