ref,boot
1690,-1
924,624
1699,1217
480,367
387,298
439,339
428,319
514,-1
784,454
-1,643
1233,882
1434,1053
726,912
1799,1290
1088,811
208,57
961,711
453,-1
1777,1206
1285,994
131,196
190,16
273,219
-1,-1
1778,1206
234,155
373,268
1212,691
-1,-1
924,624
977,525
221,180
469,332
1120,938
363,252
857,678
1084,786
1297,830
1481,1089
1119,938
924,624
620,568
357,240
-1,-1
949,643
-1,-1
357,240
1427,1097
994,356
88,83
646,609
1339,935
870,557
1149,750
1224,582
336,174
987,462
782,521
1004,680
955,690
1643,1255
258,34
1749,-1
1222,848
-1,-1
129,127
1643,1255
979,532
150,100
-1,-1
858,773
14,3
23,25
-1,1284
1237,933
1523,1091
1336,-1
664,677
1621,1205
150,100
692,816
738,523
684,566
227,134
-1,-1
841,-1
-1,1011
1764,1302
-1,-1
1620,1202
524,434
131,196
1075,737
671,451
1268,509
1666,1121
1106,745
1263,849
-1,-1
339,192
1809,1278
-1,-1
274,-1
285,238
-1,-1
11,-1
1440,1087
656,-1
169,145
259,167
441,343
598,386
764,817
240,177
872,782
837,605
1287,589
-1,-1
1697,-1
293,231
-1,-1
-1,-1
376,278
1013,903
303,232
591,576
723,570
1063,888
-1,-1
1498,1197
-1,32
525,384
588,443
1429,-1
906,734
-1,-1
-1,1122
1776,1144
-1,130
428,319
1572,-1
-1,861
1575,1101
-1,-1
290,162
1157,954
29,24
-1,-1
922,459
652,426
411,318
364,190
1206,936
152,69
1272,981
661,302
-1,-1
128,127
1603,-1
1542,1127
374,283
773,647
1087,-1
-1,-1
990,751
101,121
927,595
308,215
1592,-1
130,-1
1352,931
387,298
245,234
958,-1
-1,424
639,491
1743,1266
582,429
763,886
1730,1138
664,677
1703,1192
1814,1239
1110,663
1635,1171
-1,-1
167,133
373,268
185,59
523,-1
677,488
553,435
1246,660
515,441
1682,1116
1524,1031
833,382
826,875
1087,684
359,258
115,108
1075,737
-1,99
264,141
1368,993
1739,1145
581,428
-1,-1
210,144
79,76
285,238
101,121
192,50
1425,-1
441,342
926,594
-1,1246
55,47
158,10
756,307
1574,1101
-1,-1
638,412
190,16
1426,1097
227,134
1622,-1
795,413
334,207
412,336
1303,899
-1,-1
1600,1110
297,216
713,636
-1,-1
558,395
697,759
359,258
392,293
181,106
765,859
95,159
865,555
-1,-1
1668,1104
118,40
-1,377
1359,1005
60,87
572,473
896,599
128,127
1634,-1
1261,826
-1,-1
1408,1014
1135,975
1471,1184
-1,-1
228,56
754,310
1497,1250
965,681
-1,-1
199,170
303,232
881,587
1030,685
1318,-1
892,633
-1,328
416,347
916,740
601,504
72,113
39,-1
-1,222
-1,-1
452,478
589,423
-1,-1
1245,660
646,609
391,301
1512,1071
854,516
1370,991
632,378
1692,1169
662,-1
1583,1048
1205,858
432,368
1088,811
1651,1033
-1,-1
1537,1082
74,15
575,548
318,235
1606,-1
-1,-1
537,481
1518,1112
696,640
1549,1237
199,170
57,27
868,556
1358,896
292,224
1412,1045
1568,1132
427,320
403,324
1127,876
721,515
51,94
347,-1
1576,1140
343,190
-1,-1
848,693
1250,753
-1,330
1540,1024
301,-1
-1,190
1447,1056
362,245
110,123
137,109
785,527
862,553
487,446
357,240
188,185
855,705
824,649
73,14
1737,1196
-1,-1
515,441
-1,-1
346,246
354,226
643,442
941,792
-1,-1
623,603
570,406
1227,807
1224,582
1424,1070
-1,1095
670,450
1558,1161
317,-1
1654,1269
538,701
1515,1066
1667,1103
592,411
1721,1270
90,85
1585,1180
-1,1266
520,381
1179,838
618,407
132,160
444,359
710,455
1641,1185
542,638
1658,1040
1277,880
-1,815
143,195
658,386
501,409
-1,-1
471,360
120,-1
1392,979
-1,-1
837,605
-1,1019
770,-1
1196,909
-1,-1
1486,1154
534,401
-1,-1
925,627
-1,-1
-1,-1
285,238
41,28
495,497
525,384
356,266
1565,1125
-1,-1
1345,892
213,-1
1695,1282
826,808
-1,-1
177,205
234,155
39,73
-1,-1
-1,1176
1236,932
566,477
315,-1
389,280
-1,-1
205,151
866,554
-1,-1
929,721
1298,831
824,649
1664,1276
-1,-1
1376,972
-1,-1
1016,866
-1,-1
22,22
-1,-1
788,784
-1,-1
-1,220
1228,824
-1,-1
1650,1286
228,56
1206,936
362,245
150,100
-1,870
-1,420
-1,-1
-1,-1
-1,-1
771,645
929,-1
-1,1121
183,117
682,-1
-1,1206
952,795
456,349
1778,1206
1732,1316
-1,-1
1207,937
1222,848
1232,919
-1,-1
378,256
-1,1017
1334,851
876,719
296,235
-1,866
763,886
333,188
573,420
128,127
571,474
1791,1174
388,285
1754,1188
724,886
906,734
588,443
1296,832
1105,562
559,396
1541,-1
-1,643
1444,1156
1788,1248
-1,-1
89,84
1198,-1
602,504
758,-1
321,236
-1,643
525,384
347,-1
459,334
1583,1048
1670,1244
835,311
386,271
607,675
103,124
1172,623
-1,-1
-1,861
954,-1
-1,-1
1032,687
1250,753
416,347
929,721
-1,-1
635,709
176,150
1694,1282
495,-1
724,-1
711,534
1608,1142
318,235
1745,-1
344,263
1428,1030
303,233
715,312
509,444
211,-1
-1,-1
-1,-1
519,399
622,505
126,90
-1,-1
182,41
339,192
1488,1077
182,41
1065,-1
1190,668
1626,1200
1716,1304
1643,1254
127,90
1658,1040
882,588
508,281
1348,946
-1,-1
433,-1
743,-1
1655,1245
-1,-1
485,391
