ref,boot
1471,1145
527,616
447,394
1719,1107
-1,-1
340,270
368,287
1233,648
-1,889
646,-1
1407,1016
1646,1215
157,123
962,767
958,735
-1,-1
-1,-1
246,214
476,395
268,156
743,502
-1,-1
978,591
-1,-1
990,488
893,523
474,375
487,335
1016,875
358,254
-1,-1
-1,-1
43,13
253,220
114,52
474,375
-1,994
-1,1228
479,545
1253,836
466,322
552,698
1652,1170
1586,1031
185,129
665,601
811,708
-1,-1
915,562
1676,1081
795,494
1435,-1
352,281
1545,1052
504,448
65,109
-1,-1
1715,1093
640,366
1642,1083
810,708
292,227
699,603
-1,-1
461,328
-1,-1
962,767
1782,1259
-1,-1
444,332
-1,809
1538,1104
885,432
1446,1003
-1,-1
1481,1054
-1,661
-1,144
1576,1130
829,533
683,775
-1,314
1058,877
793,456
67,92
-1,1098
1129,320
-1,-1
552,698
935,700
1506,1092
1669,1172
1476,1050
521,611
172,192
1316,964
248,166
731,694
1484,1021
-1,277
1562,1118
446,331
1455,1114
542,361
1240,958
126,168
678,379
1612,1201
783,583
214,167
1374,978
1692,1194
1721,1239
1473,1094
1081,537
-1,-1
96,42
534,669
871,404
637,608
1650,1270
1568,1070
1494,1005
-1,-1
1767,-1
-1,-1
126,168
280,274
368,287
1144,551
70,73
1500,1074
86,22
716,380
218,152
273,187
1169,757
-1,554
1173,588
296,233
651,746
535,670
535,670
-1,358
-1,908
356,259
1084,592
496,543
-1,-1
-1,1022
1588,1101
901,574
455,470
171,206
1465,1056
-1,589
1620,1077
-1,-1
1613,1129
279,252
735,485
964,-1
340,270
975,536
1030,630
152,147
574,506
1713,1211
373,262
-1,34
177,157
1641,1085
1515,1188
982,534
-1,-1
1620,1078
1241,928
551,697
632,382
1307,965
1372,980
1338,967
-1,-1
-1,461
1352,961
858,795
696,438
1361,954
-1,-1
163,107
184,118
767,596
508,339
1454,1186
1421,-1
-1,-1
447,394
1693,1195
1497,1181
-1,-1
184,118
1298,916
568,615
1638,1230
59,-1
1479,1079
915,562
-1,-1
1117,881
902,650
1108,629
1013,894
-1,597
782,424
-1,-1
553,666
1284,932
565,516
893,523
1195,968
-1,-1
1532,1165
578,372
1660,1258
612,511
977,563
274,187
536,338
538,362
-1,-1
1162,857
-1,70
519,427
658,474
745,454
102,112
1207,884
787,434
25,57
200,196
55,66
542,361
522,-1
676,751
829,533
731,694
124,-1
1226,848
1348,-1
1628,1090
102,112
355,259
1656,1231
110,116
-1,-1
1397,981
892,524
240,184
737,548
-1,-1
1014,873
-1,-1
1794,1285
1640,-1
184,118
-1,-1
-1,474
-1,-1
269,224
771,745
1408,1004
1776,1235
-1,-1
477,396
403,387
1286,960
-1,1106
902,650
1224,423
805,384
1196,969
319,232
1144,551
1406,-1
548,612
331,269
1428,1030
-1,980
1110,776
-1,-1
-1,-1
1335,934
966,864
1544,1111
909,819
1273,910
-1,-1
-1,809
1377,988
-1,-1
495,656
1479,1079
1716,1268
64,-1
1549,1024
-1,631
1683,1206
601,823
325,216
-1,-1
244,238
47,37
709,401
259,181
-1,1232
1113,623
145,141
859,843
1673,1177
-1,916
1725,1180
89,69
-1,1005
1289,826
387,-1
765,439
910,-1
498,443
1415,1035
1140,461
731,694
107,102
-1,-1
961,824
1603,1141
90,68
1490,1007
1584,1142
1635,1078
-1,846
1288,828
38,21
1551,1087
1349,976
761,763
-1,32
-1,-1
1309,974
1308,911
-1,-1
1338,967
359,255
1103,683
-1,1047
354,202
624,754
150,151
1334,929
666,651
1043,711
1031,585
1670,1139
1732,1273
1159,803
1697,1229
826,556
706,457
-1,-1
1308,911
189,188
312,247
1595,-1
1105,586
697,438
1523,1039
582,657
97,43
411,364
-1,-1
40,105
1295,937
1160,920
915,562
1588,1101
1403,1015
565,516
1694,1219
299,210
341,271
874,500
1446,1003
586,346
-1,-1
-1,1107
1764,1272
-1,-1
-1,-1
600,722
1458,1075
-1,-1
1700,1267
-1,-1
-1,-1
-1,603
1631,1151
1041,-1
327,201
623,753
1755,1237
305,236
-1,1204
1684,1171
220,154
1240,958
1134,925
-1,-1
1102,800
1331,-1
102,112
-1,-1
1616,1242
592,542
253,220
530,479
-1,286
1523,1039
-1,-1
-1,542
1067,-1
-1,-1
1280,909
-1,-1
1175,632
676,751
780,-1
-1,884
538,362
481,481
-1,-1
92,95
1787,1282
-1,-1
-1,1106
194,98
368,287
476,395
-1,1232
1768,1236
-1,-1
1730,1232
702,653
643,385
883,496
-1,1034
214,167
-1,-1
1427,1072
1589,1086
-1,-1
-1,-1
585,359
449,317
-1,-1
144,140
-1,53
821,842
832,-1
56,-1
-1,-1
650,652
131,190
8,19
171,206
-1,-1
1178,855
23,39
292,227
729,728
930,453
774,748
1491,1007
-1,-1
220,154
-1,-1
1521,-1
1181,566
661,286
1317,950
-1,-1
793,456
1706,1200
474,375
1500,1074
-1,-1
1419,1029
569,615
903,600
929,731
-1,-1
85,33
395,344
1478,1051
1450,1045
1010,839
1780,1196
1368,963
1209,714
-1,-1
907,866
-1,-1
399,303
1549,1024
-1,492
1008,796
58,64
575,343
529,581
-1,-1
1088,522
1039,853
826,557
670,541
1595,-1
1809,1233
1732,-1
1796,1234
201,196
-1,-1
1791,1235
543,413
719,740
1060,-1
549,582
-1,597
494,-1
-1,314
-1,-1
341,271
1093,571
219,153
1117,881
1353,962
579,437
340,270
-1,-1
864,674
139,178
753,799
483,415
426,519
1015,912
413,-1
-1,-1
307,280
252,219
362,297
538,362
-1,286
138,149
220,154
558,365
1632,1152
144,140
807,646
346,288
-1,-1
985,627
1504,1040
237,225
-1,-1
1145,-1
1329,941
-1,1031
-1,-1
385,285
-1,-1
1182,946
1739,1153
145,141
-1,-1
1667,1192
144,140
1412,1013
1325,966
1585,1179
1759,1274
1550,1116
222,-1
756,286
513,336
1689,1124
1705,1123
304,242
-1,-1
1209,714
1005,892
-1,-1
101,88
29,38
238,226
-1,237
1624,1126
694,464
1708,1213
1013,894
1061,891
997,851
1264,-1
1510,1131
-1,1011
-1,-1
190,205
-1,423
467,369
603,286
534,669
1695,1220
78,41
-1,-1
875,498
359,255
181,213
-1,286
1060,908
-1,-1
1776,1235
202,125
576,343
1814,1252
1380,988
686,407
856,769
-1,-1
486,307
1445,-1
1189,791
453,469
176,122
-1,-1
1029,679
1310,975
1755,1237
149,133
726,687
381,292
-1,-1
1124,540
1667,1192
1075,619
-1,762
960,903
-1,-1
842,787
769,743
