ref,boot
-1,-1
-1,-1
1568,1145
382,276
893,544
1453,1080
1335,744
163,142
410,300
1144,741
-1,910
854,-1
219,138
1576,-1
400,313
513,303
-1,-1
496,388
-1,-1
715,466
-1,837
1697,1262
714,683
746,681
1642,1063
1075,632
1458,1092
709,709
1141,824
1277,965
635,593
384,261
561,451
1530,990
932,448
1335,744
1009,797
374,229
205,153
1032,-1
-1,202
1480,1174
-1,-1
1634,1159
171,150
1801,1216
883,767
339,239
1436,1074
-1,1072
-1,-1
452,339
362,252
1168,673
303,255
1277,-1
1741,1248
1481,855
1396,992
708,-1
-1,1013
1005,793
-1,-1
317,-1
-1,-1
743,653
1666,983
-1,-1
1476,1139
907,729
590,418
1697,1262
652,444
1524,1144
955,861
317,-1
-1,-1
-1,731
392,286
1033,-1
811,617
232,123
-1,-1
223,196
726,727
-1,1124
1168,673
-1,994
-1,-1
44,6
-1,-1
-1,631
55,42
996,647
167,82
1602,-1
932,448
333,-1
188,-1
685,343
-1,524
1512,988
1029,769
1450,963
1080,821
89,62
1631,1135
74,34
188,145
-1,948
121,87
876,737
313,-1
113,33
1274,933
829,533
570,461
-1,304
1528,-1
-1,-1
1276,864
1566,1122
1061,841
394,307
1578,1018
356,258
1647,1094
-1,1003
1301,1023
678,530
525,502
1036,607
861,896
154,88
980,740
1063,759
-1,-1
830,386
66,27
919,-1
97,79
1709,1005
596,577
1732,1191
515,378
-1,-1
1266,882
-1,-1
-1,-1
1774,1263
498,428
982,532
162,169
687,334
666,622
934,574
865,735
1303,814
638,445
131,101
779,761
-1,-1
1144,741
-1,739
-1,121
319,152
1095,753
190,-1
-1,449
-1,905
1646,1038
1500,1091
1689,1212
1667,-1
108,94
-1,-1
1614,1051
1724,1257
789,679
-1,277
985,599
920,937
-1,-1
614,531
-1,-1
168,82
787,652
336,217
1016,845
1718,1116
1047,868
19,8
1400,-1
876,737
428,372
-1,-1
1365,905
489,348
934,575
-1,-1
1246,852
479,458
631,441
-1,641
1342,1013
1720,1182
1126,955
1246,852
791,636
905,-1
1453,1080
1660,-1
1411,1106
1684,1244
1487,1210
1319,1055
1405,1088
1074,525
-1,123
1408,1087
351,180
212,195
91,109
538,438
1484,901
-1,-1
1669,1185
1043,615
271,214
-1,171
618,605
890,537
1103,934
1180,665
-1,211
-1,-1
1028,768
1397,-1
-1,-1
145,87
1272,981
435,284
303,255
-1,-1
1768,1236
1266,882
1015,912
-1,-1
695,587
978,849
702,667
1017,526
1541,-1
1248,774
771,669
-1,-1
364,263
1566,1122
1258,933
204,123
1719,1116
823,732
-1,-1
885,-1
910,482
-1,1084
-1,358
650,566
1620,1158
1328,966
1422,-1
-1,-1
-1,870
598,549
282,-1
1173,772
-1,33
351,180
448,374
1302,814
601,505
190,147
738,528
1207,648
373,227
1144,741
1049,-1
871,635
-1,-1
814,689
517,405
1129,642
0,-1
1357,832
552,415
1611,1047
552,415
775,649
1055,661
1749,1249
339,239
650,566
680,-1
1189,907
1339,1067
1570,830
387,279
-1,-1
-1,-1
1482,743
1721,1261
130,112
1165,893
1063,759
1730,1109
428,372
-1,-1
546,427
709,709
771,669
1306,688
765,564
926,488
