ref,boot
646,581
-1,-1
1393,1043
1590,1218
322,231
1072,705
1600,1088
1524,1124
1483,1100
-1,1
895,600
-1,588
1724,1299
1333,1053
869,608
1446,1035
823,806
1140,610
1567,1216
-1,1139
977,655
907,719
-1,-1
908,719
-1,-1
-1,-1
395,641
1056,870
870,542
340,255
1733,1288
909,-1
1728,985
1445,1136
264,216
1609,1089
-1,-1
1606,1096
785,606
368,-1
1160,961
91,-1
869,608
-1,-1
1403,1062
-1,-1
1691,1226
-1,1269
373,241
-1,-1
535,345
1115,-1
504,365
387,-1
649,734
1805,1331
52,68
190,-1
255,191
1423,1082
372,298
1814,1329
1448,1058
55,87
513,336
1501,1165
1487,1257
1422,1060
789,504
1143,570
-1,1071
9,11
921,534
1000,863
-1,-1
1445,1135
-1,471
1781,1241
1184,962
640,347
-1,-1
85,-1
1604,1260
97,133
450,-1
1165,860
297,218
1612,1204
102,143
982,450
-1,461
1168,614
-1,209
1357,1029
34,55
193,107
1599,1094
220,116
913,654
1376,1079
-1,-1
139,145
-1,-1
1181,987
476,342
903,857
379,285
969,772
702,756
926,445
757,960
441,-1
31,66
668,754
1729,1178
1095,917
1666,1150
-1,121
204,180
848,866
357,289
1648,1309
339,283
670,739
939,922
-1,251
489,425
1611,1203
130,124
139,145
287,213
386,327
126,170
111,88
479,362
524,520
1050,883
771,770
1700,1305
1450,1077
826,574
1794,1323
-1,-1
1349,1030
-1,305
1265,872
1106,531
392,508
247,162
-1,-1
1006,801
1538,1151
-1,-1
-1,-1
1006,801
700,788
884,498
190,27
1689,1199
331,242
749,372
183,211
382,287
718,-1
933,439
769,796
634,700
1251,670
857,798
-1,-1
421,338
1191,-1
918,538
164,184
624,599
67,102
927,444
405,320
195,178
1334,991
1032,-1
1480,1173
833,383
-1,-1
1461,1049
1681,1289
568,363
960,-1
27,48
-1,-1
-1,-1
-1,-1
826,574
1599,1094
928,634
1428,1118
679,455
1224,421
249,94
1207,952
-1,-1
872,639
798,440
324,264
1551,1075
651,683
1120,862
286,230
663,-1
927,444
1643,1232
166,166
-1,-1
-1,-1
251,57
558,467
-1,-1
8,15
-1,750
583,478
139,145
271,221
840,865
-1,1269
-1,-1
584,481
551,522
1196,893
1404,1000
80,-1
-1,-1
-1,69
820,684
-1,-1
835,713
-1,925
1666,1150
1008,757
-1,-1
-1,966
1624,1147
1783,1312
825,544
115,77
1287,569
1059,777
304,274
348,272
221,117
162,159
92,137
1181,987
424,407
525,474
525,474
1698,-1
65,86
219,135
502,406
-1,-1
1485,1133
1149,729
-1,-1
104,144
470,378
771,770
-1,-1
1190,1003
1247,730
971,875
1152,707
-1,-1
546,558
86,93
478,362
132,-1
-1,765
1300,915
-1,-1
1349,1030
1093,926
59,-1
1654,1248
765,815
868,609
426,330
1689,-1
536,550
1165,860
-1,438
-1,-1
1788,1278
1076,460
1140,610
186,149
359,277
-1,-1
1646,1233
69,126
708,454
399,306
-1,-1
1682,1290
-1,-1
950,697
1029,567
454,429
979,497
1037,562
195,178
599,644
-1,-1
1434,-1
957,856
1484,1059
510,584
1665,1149
1161,945
489,425
885,637
-1,665
133,80
830,633
25,42
-1,-1
952,696
208,185
26,47
1168,614
1804,-1
485,622
779,759
523,470
1029,567
321,243
1423,1082
1673,1314
1702,-1
189,23
1401,1078
339,284
496,513
721,851
1787,1339
-1,1270
384,295
996,923
239,19
344,247
-1,-1
-1,-1
-1,-1
778,791
677,307
-1,699
771,799
-1,-1
1194,-1
1084,653
-1,-1
1075,612
538,661
1790,1255
528,405
-1,871
542,554
826,574
383,304
496,513
150,109
664,716
-1,-1
307,225
112,88
827,-1
1209,925
284,233
-1,-1
1719,1139
-1,549
-1,1307
481,367
1290,708
1478,1172
1567,1216
271,221
502,406
760,833
90,60
558,467
1323,967
1774,1242
471,433
104,144
-1,-1
1094,926
511,583
441,398
1127,-1
949,697
596,434
-1,-1
405,320
-1,-1
-1,-1
1613,1253
453,428
-1,-1
-1,-1
1738,1279
-1,-1
1253,909
918,538
302,250
735,355
899,849
1092,886
599,-1
-1,-1
342,259
1680,-1
1074,376
-1,-1
1393,1043
903,857
-1,1016
228,59
1567,1217
785,606
669,736
-1,-1
359,277
1420,1021
862,324
1380,1106
545,587
-1,1069
1399,-1
16,16
212,202
109,128
-1,-1
1245,636
-1,-1
609,662
1247,730
289,189
-1,-1
1123,794
-1,-1
1677,1284
906,842
1211,907
1459,1152
-1,-1
839,864
-1,1072
-1,-1
-1,-1
21,17
-1,309
1529,1121
-1,-1
538,548
586,580
-1,-1
-1,-1
957,856
-1,18
160,83
1285,934
1070,877
1585,1251
600,645
-1,88
481,367
920,-1
190,28
349,253
232,193
-1,810
1571,1080
729,726
1419,1063
1458,1137
-1,-1
1321,968
-1,1131
-1,1171
-1,-1
-1,-1
117,121
1419,1063
622,561
494,322
248,95
1108,490
-1,-1
896,-1
84,114
808,834
1711,1245
594,517
-1,-1
988,631
1218,1004
505,435
443,339
640,347
-1,-1
188,112
225,181
-1,438
676,761
1197,388
78,39
1782,1311
85,115
474,318
1453,1161
-1,182
1237,949
1335,992
1780,1319
1338,958
362,292
1074,376
630,549
1308,940
751,527
138,118
452,585
295,223
1626,1205
79,39
1560,1136
1767,1280
1726,1197
985,488
168,62
226,45
-1,-1
745,418
1509,1076
1444,1130
1398,1013
907,719
-1,517
1453,1160
63,18
1012,843
1411,-1
1059,777
1027,416
1660,1109
-1,-1
1335,992
500,518
184,207
480,366
-1,364
643,699
394,640
518,321
1255,938
1022,500
989,631
1277,-1
677,307
953,695
384,295
713,471
-1,329
375,282
567,560
929,634
1736,1306
452,586
381,291
1514,-1
1442,1114
410,316
682,437
519,321
204,180
368,294
148,167
737,373
882,539
1272,914
31,65
618,596
1774,1242
127,171
-1,502
1511,1112
1484,1059
499,469
1716,1302
772,741
1019,657
1735,1306
1442,1114
-1,1046
1047,885
368,-1
1230,670
1189,928
1420,1021
452,586
614,349
67,102
467,427
1725,1196
-1,-1
1442,1114
248,95
401,305
1760,1321
372,-1
656,-1
-1,-1
326,270
259,96
304,274
119,158
-1,392
894,600
-1,-1
907,719
677,307
765,815
-1,-1
574,751
267,98
1355,-1
690,786
-1,-1
-1,-1
1524,1124
1140,610
-1,1183
1334,991
1585,1251
851,746
-1,-1
552,522
-1,-1
1233,905
-1,-1
259,96
603,813
1342,1010
929,634
637,588
916,502
1483,1100
1717,1304
264,216
313,-1
-1,603
535,345
1624,1147
1404,1000
1113,438
1410,1045
1076,460
1616,1272
1149,729
-1,-1
1430,1098
1748,1308
624,599
1224,421
726,827
-1,-1
932,-1
-1,-1
206,37
739,353
1300,915
1302,853
1097,871
1377,1105
755,935
579,556
-1,-1
303,273
-1,-1
643,699
1499,1192
803,780
410,316
1067,913
922,533
871,542
1758,1259
392,-1
-1,-1
1105,493
1091,678
1610,1120
1766,1263
-1,1188
114,49
-1,-1
1406,1056
1366,998
-1,76
393,508
-1,-1
1164,910
485,622
863,324
-1,-1
-1,-1
1577,1189
1135,876
1074,376
-1,-1
128,123
943,887
425,330
164,184
829,415
-1,1293
-1,-1
1458,1137
838,902
769,796
1476,1153
347,271
1164,910
1000,863
984,489
919,676
937,691
553,525
596,434
769,796
475,319
1122,919
828,346
-1,-1
1170,535
689,785
179,155
-1,-1
1261,674
362,292
336,265
243,210
424,407
1308,940
1449,1060
1410,1045
1078,392
599,644
-1,768
172,182
460,-1
764,782
374,281
977,655
5,1
710,390
1253,909
858,773
1550,1074
231,192
-1,-1
444,339
279,220
1673,1314
-1,-1
-1,-1
1635,1141
1370,1026
66,38
1279,872
-1,461
872,639
1550,1074
-1,937
1450,1077
1719,1139
-1,-1
-1,1144
1268,1036
-1,-1
1224,421
138,118
746,417
-1,-1
109,128
-1,-1
285,-1
220,116
-1,898
307,225
1017,375
-1,-1
795,496
935,486
131,176
97,133
123,84
1261,674
586,580
864,459
1345,812
495,590
314,-1
-1,-1
957,856
1017,375
494,322
933,439
-1,-1
-1,-1
184,-1
-1,1057
441,398
1526,1038
378,300
1789,1278
1702,-1
847,867
1028,568
491,400
662,767
-1,-1
-1,-1
1675,1214
509,511
326,270
285,229
-1,1168
-1,-1
229,74
603,813
1642,1202
227,44
963,841
690,786
-1,-1
-1,-1
-1,-1
1803,1344
1451,1128
-1,-1
1732,1310
600,645
447,341
699,733
1812,1330
1241,807
974,705
174,160
1306,-1
1117,936
688,820
1189,928
89,61
4,1
1479,1185
570,597
-1,-1
296,240
906,842
-1,18
1254,948
-1,-1
380,290
1131,989
1425,-1
454,429
1512,1113
1253,909
412,333
378,300
327,177
36,43
-1,-1
1232,897
-1,831
89,61
-1,1028
450,-1
-1,-1
852,763
-1,-1
-1,-1
1160,961
843,817
110,165
528,405
-1,1094
-1,-1
-1,62
24,41
167,62
-1,1019
1402,1061
1281,891
906,842
868,609
1759,1320
1075,613
1590,1218
1567,-1
1625,1046
961,762
1113,438
1144,492
-1,-1
228,59
597,475
1495,1126
1652,1195
1126,-1
-1,521
603,813
-1,424
1210,906
56,79
342,-1
1317,810
-1,-1
1643,1232
1246,635
1651,1138
-1,40
55,87
924,414
681,437
227,44
-1,-1
1695,1295
559,467
438,394
1206,952
-1,-1
24,41
340,255
761,819
1638,1286
292,236
1103,677
1293,-1
1660,1109
687,694
934,384
1196,893
759,832
703,743
184,207
88,63
1403,1062
925,371
865,543
357,-1
47,52
726,827
1357,1029
1053,794
394,640
-1,-1
818,742
-1,-1
1515,1158
692,828
1256,1018
-1,-1
1774,1242
72,103
1278,872
1725,1196
517,466
51,67
963,841
1549,1108
245,217
1433,1081
1711,1245
660,766
1552,1047
1423,1082
-1,-1
1313,972
1004,800
-1,139
929,634
914,638
1522,1169
-1,-1
227,44
-1,-1
399,306
923,451
525,474
-1,602
-1,309
829,415
420,360
467,427
