ref,boot
-1,-1
891,677
603,296
1648,1207
538,350
85,43
1609,1156
1812,1180
-1,-1
999,724
96,57
517,478
866,926
-1,496
1583,1028
1284,881
200,47
959,509
1282,1013
445,429
587,301
1239,360
1568,908
662,-1
256,228
662,533
1503,983
1762,1150
1497,1185
174,146
982,827
1784,1260
85,43
-1,872
-1,-1
12,8
-1,189
1110,792
701,911
1004,736
1004,736
366,236
1211,-1
-1,-1
-1,-1
-1,1288
-1,-1
1588,1239
926,613
1002,797
1480,975
31,19
1157,1038
380,280
1396,1033
-1,1131
520,374
799,719
1096,959
238,83
1164,1012
1277,905
218,143
-1,479
1046,1021
-1,650
808,729
292,234
8,-1
293,233
610,549
1781,1242
827,610
-1,-1
1621,1052
507,289
1162,936
1570,1157
76,40
33,55
1478,943
1181,867
-1,-1
1149,994
421,335
1013,698
112,120
931,857
171,-1
1608,1156
-1,-1
43,56
105,140
494,311
1810,1263
740,637
251,85
379,271
69,111
345,221
1067,699
-1,-1
1316,882
-1,543
1431,765
-1,98
580,602
823,704
-1,-1
191,32
-1,-1
1798,1279
-1,-1
686,305
467,571
-1,1049
495,-1
1524,1027
1487,941
618,622
834,391
1187,761
638,518
1658,981
294,191
1061,768
-1,-1
807,729
528,465
765,681
1676,1029
66,-1
1771,-1
79,89
1715,980
40,31
1665,1210
339,247
1701,1096
-1,-1
238,83
537,396
1762,1150
891,677
1370,1227
250,84
1487,941
917,520
1730,1136
149,107
1635,1082
775,696
624,442
-1,-1
852,743
1334,656
1753,1110
1669,1084
283,198
1045,1022
818,627
1363,1039
150,106
433,-1
1586,-1
1006,737
-1,-1
1544,1006
182,-1
358,257
-1,1238
1313,1079
1328,1002
1159,961
399,303
1568,908
119,75
1301,990
-1,-1
177,187
-1,726
413,278
1283,881
124,105
947,964
1576,1251
538,350
1652,1057
1510,1220
751,413
710,554
946,964
-1,-1
-1,-1
324,-1
619,490
804,-1
1419,1008
8,68
1008,772
495,502
598,438
188,86
-1,-1
1210,835
614,480
944,759
1704,1048
1277,905
800,617
1726,1046
-1,435
947,964
1117,861
740,637
620,490
1181,867
1732,1294
1687,1145
808,729
1585,1161
829,713
48,-1
878,521
-1,-1
1029,783
612,657
1017,578
347,255
827,610
1056,760
1521,1075
869,709
1144,674
1756,1275
-1,-1
1266,1004
-1,-1
803,390
-1,494
-1,-1
-1,800
19,26
1222,819
1012,631
434,-1
1790,1253
663,705
856,812
881,522
1381,967
769,946
1206,726
937,415
1702,1200
334,201
957,807
814,328
22,12
1322,-1
594,461
422,456
1739,1071
-1,-1
483,-1
1287,991
1393,1034
906,948
1586,-1
1147,898
1607,940
1564,-1
376,277
74,15
-1,-1
2,-1
1703,1048
1416,-1
348,-1
209,151
882,523
1300,880
-1,808
285,190
-1,832
89,-1
1296,493
441,346
660,297
669,875
-1,-1
1243,894
1106,856
1764,1293
1739,1071
-1,420
1438,1120
1450,1116
375,275
-1,1016
9,13
-1,-1
154,124
589,536
437,352
1476,984
279,182
1564,1166
966,739
1419,1008
1622,1241
1809,1263
703,629
326,200
935,721
977,924
824,603
-1,189
79,89
737,516
586,302
228,82
1746,1111
1673,1081
437,352
-1,650
152,78
-1,300
-1,-1
164,174
1156,724
250,84
1604,1179
228,82
962,910
1778,1259
-1,-1
1302,933
-1,836
-1,172
130,97
1069,703
-1,-1
321,208
266,163
-1,534
-1,-1
1137,635
1785,1260
-1,-1
135,42
803,390
1076,579
313,225
103,119
1077,604
1758,1286
903,762
405,310
931,857
12,8
1767,1148
-1,-1
646,416
1497,1185
425,331
773,814
636,481
220,162
399,303
-1,420
1268,472
1214,978
856,812
1025,583
1666,1210
-1,-1
847,329
1375,1240
1628,1112
1015,816
591,417
-1,744
-1,-1
801,618
1144,674
-1,982
1594,1215
957,807
0,0
858,697
-1,2
476,-1
978,669
1465,1158
401,279
285,190
1535,1216
31,19
532,489
1812,1180
1640,-1
1697,1162
1768,1148
943,903
104,139
1789,1268
1384,654
1466,1225
-1,-1
1201,786
-1,1108
812,799
1469,-1
917,520
1028,782
1689,971
-1,263
1691,1043
-1,297
671,593
160,-1
-1,-1
285,190
525,364
1293,832
-1,-1
57,22
1173,748
68,112
109,138
1078,604
919,670
-1,-1
538,350
958,-1
638,518
435,293
-1,-1
1428,909
177,188
1103,852
542,540
1371,808
765,681
905,947
374,274
1702,1200
-1,10
992,649
628,292
1382,-1
1024,583
406,319
1612,-1
1003,398
-1,-1
-1,-1
1461,495
1646,1267
546,528
272,126
-1,-1
1504,974
1707,-1
688,-1
268,171
-1,-1
1016,818
428,343
261,165
1270,433
268,171
-1,902
1635,1082
936,650
436,351
181,150
303,232
1491,572
399,303
971,701
1790,-1
-1,433
13,-1
495,560
331,256
595,461
125,53
1472,1186
-1,11
-1,-1
1135,914
1600,1097
-1,-1
1343,-1
-1,-1
754,393
437,352
348,265
-1,-1
1463,420
1800,1264
504,425
1603,1053
1531,1137
-1,-1
-1,21
126,73
1420,541
-1,-1
946,964
90,64
574,535
711,585
479,381
-1,-1
208,156
949,508
473,363
1181,867
914,781
110,-1
847,329
-1,-1
1427,1088
1667,1086
1771,1269
483,-1
55,52
1742,1285
1404,431
382,290
1366,691
1168,636
-1,327
-1,-1
1697,-1
186,37
163,74
1415,1060
1686,1178
567,486
-1,16
732,547
771,695
1183,1037
954,653
1251,1036
1517,-1
994,469
1194,-1
1170,895
1297,574
1283,881
1202,750
1178,1000
1575,1221
-1,-1
-1,-1
878,521
456,409
1484,-1
1775,1229
-1,-1
86,34
1335,656
1427,1088
1805,1254
653,517
1311,951
1124,796
1786,1278
1401,839
127,72
-1,1208
1021,921
899,682
572,445
212,149
1589,1237
1172,714
1650,1231
152,78
-1,-1
752,414
-1,-1
1235,-1
-1,-1
642,483
899,682
950,565
9,13
-1,-1
1487,941
928,615
762,588
