ref,boot
-1,117
143,181
998,438
1524,1132
1190,960
218,173
154,104
-1,-1
1748,1254
-1,-1
-1,872
1271,988
1626,1123
368,256
-1,-1
707,613
-1,422
1730,1250
1270,989
1240,946
217,200
-1,-1
110,-1
1630,1119
1227,802
-1,-1
1632,1150
1382,-1
65,84
-1,-1
1222,828
1480,1030
247,129
441,370
1004,724
861,861
404,290
1464,834
516,423
495,523
305,-1
-1,-1
234,110
-1,-1
1658,1077
843,418
570,392
1034,902
102,119
-1,-1
624,390
190,10
1705,1170
-1,-1
1387,766
-1,-1
805,436
993,758
517,476
707,613
678,664
1225,931
1107,848
476,339
909,907
-1,525
917,613
1404,833
1038,485
538,440
1641,1164
-1,-1
481,320
-1,416
525,443
250,26
767,495
1040,471
51,52
1696,-1
243,115
81,50
526,330
1263,953
129,146
334,-1
809,431
280,-1
150,137
1731,1250
1279,607
128,147
1768,1277
-1,-1
579,588
1564,1194
1540,1063
1706,1171
599,446
-1,-1
1000,629
-1,-1
996,579
256,213
973,862
1326,987
-1,-1
1402,1021
1215,795
662,548
-1,-1
-1,1007
692,379
218,173
821,886
1110,-1
-1,-1
90,105
1505,1048
1350,996
1513,1068
889,717
1388,927
527,-1
545,502
1807,1293
1730,1250
537,395
561,503
1648,1246
-1,-1
1653,1178
378,279
-1,110
1192,818
184,79
156,111
-1,-1
754,448
1209,561
1225,931
272,226
567,353
1254,763
702,674
1129,372
293,176
1729,1216
380,284
1187,606
452,554
-1,1047
-1,-1
934,721
-1,75
1479,1061
382,286
110,145
654,665
1562,1224
-1,-1
-1,-1
956,539
193,185
1666,1107
1603,1101
570,392
1411,894
1472,1087
-1,-1
1606,1060
438,383
448,-1
1186,606
203,169
495,523
421,337
841,449
1406,-1
587,296
1747,1253
765,582
561,503
519,498
1427,1032
106,97
1516,1158
-1,1274
1672,1143
787,774
975,932
158,5
1768,1277
1771,1268
-1,-1
40,37
-1,1257
144,142
-1,-1
1601,1085
445,386
192,166
21,18
566,354
1038,485
-1,-1
-1,-1
-1,-1
671,593
1047,628
710,589
-1,1074
-1,-1
708,638
-1,-1
-1,344
706,689
-1,-1
1714,1112
913,841
14,6
758,356
1711,1188
1583,1045
205,12
1149,940
1229,952
-1,17
-1,-1
1246,843
1179,580
1778,1279
554,-1
678,664
263,164
-1,-1
-1,912
332,235
1130,-1
873,692
-1,-1
-1,-1
-1,-1
-1,-1
-1,884
1797,1292
1285,945
268,228
597,411
977,-1
1370,893
893,853
-1,-1
1776,1243
746,615
893,853
955,538
-1,-1
-1,-1
20,20
119,81
1294,546
28,13
102,119
43,36
888,-1
-1,301
-1,787
52,53
591,457
1278,607
198,151
1752,1184
1353,830
-1,-1
1783,1255
1693,1179
536,394
894,643
-1,206
399,310
711,697
921,805
-1,505
1469,1089
1032,745
-1,-1
-1,-1
1483,1029
584,414
218,173
-1,-1
-1,-1
918,713
978,874
1558,1198
1184,793
-1,-1
-1,682
614,556
1119,760
112,133
565,363
-1,494
-1,102
328,242
-1,-1
-1,-1
-1,-1
690,375
-1,369
-1,1108
-1,-1
-1,-1
-1,-1
1471,1103
671,593
1549,1098
543,541
199,152
1557,1073
1295,496
766,582
-1,439
-1,-1
82,50
1299,990
1138,869
1580,1053
-1,166
676,790
1562,1224
-1,-1
139,76
-1,-1
1202,812
210,108
1169,896
1165,786
1706,1171
1305,552
-1,-1
1663,1094
587,296
591,457
1129,372
310,211
-1,-1
227,15
1169,897
1397,1007
1626,1123
1159,682
-1,-1
572,398
930,881
635,622
106,97
337,265
-1,1018
1270,989
1099,385
608,474
-1,-1
1016,827
971,908
494,559
1454,-1
517,476
-1,1212
412,-1
-1,402
1325,986
302,158
342,231
1411,894
961,-1
682,616
1059,769
9,4
1072,757
-1,537
1397,1007
421,336
845,655
1565,1084
1416,1035
614,556
1121,681
1696,1233
9,4
-1,-1
287,207
442,301
-1,-1
-1,-1
1076,801
701,748
-1,-1
-1,1069
-1,-1
1108,814
-1,-1
1755,1262
524,527
650,573
500,482
1450,1037
439,368
310,211
1436,834
523,-1
-1,-1
1149,940
1654,1178
645,377
-1,338
1448,1044
1577,1071
609,410
-1,-1
994,403
1221,828
66,71
1195,863
-1,-1
325,245
976,965
1008,754
135,87
-1,-1
1644,1160
-1,-1
466,335
-1,916
683,600
1764,-1
800,676
458,312
-1,-1
366,252
55,56
57,63
742,690
1479,1061
817,619
1585,1142
1608,1200
-1,1257
664,520
-1,-1
-1,895
-1,155
332,235
-1,511
643,365
1287,976
1767,1278
-1,-1
1234,-1
1234,-1
1412,1059
70,100
-1,1184
690,375
1712,1188
134,98
1713,1231
204,82
177,192
-1,-1
1524,1132
735,635
-1,1071
1764,1272
-1,807
1147,813
926,744
574,376
-1,-1
468,460
1656,1173
348,222
-1,-1
1569,-1
1135,969
1362,993
1150,922
646,458
770,646
1439,1058
34,38
419,303
777,726
811,417
705,675
1063,825
-1,-1
1061,752
735,635
1603,1101
259,196
262,107
1168,896
303,203
1160,889
835,447
1377,767
1370,893
1205,511
1304,684
1796,1283
-1,-1
1701,1241
-1,-1
-1,1236
-1,75
1137,868
654,665
55,56
-1,-1
1232,653
1778,1279
118,75
876,734
767,495
1479,1061
844,565
1341,982
1528,1109
274,191
1334,1005
691,405
-1,-1
1660,1261
340,272
640,544
1132,-1
-1,-1
1014,944
-1,-1
706,689
324,243
1249,984
1111,939
772,594
1565,1084
1159,682
22,4
110,145
1754,1248
1088,883
1143,877
1308,972
467,-1
925,743
1154,967
298,-1
1781,1285
549,321
1319,958
713,505
-1,-1
914,775
538,456
522,-1
1728,1169
1757,1252
1295,496
-1,-1
1301,956
978,874
1485,1087
1441,-1
55,56
661,356
13,-1
158,5
-1,-1
-1,-1
727,705
340,271
1562,1224
1753,1248
859,787
307,238
-1,1097
1306,999
1693,1179
906,618
-1,-1
1228,951
1660,-1
-1,963
1074,770
-1,962
1721,1176
687,428
1002,683
-1,-1
660,356
355,263
-1,-1
1418,1051
1764,1272
150,137
197,-1
1030,847
1747,1253
931,882
437,359
-1,-1
-1,419
219,174
1678,1175
-1,109
-1,-1
-1,-1
1748,1254
274,191
393,305
1394,1013
14,6
242,139
15,4
340,-1
1169,897
182,116
875,736
432,297
73,46
1740,1221
115,69
408,293
162,72
356,263
1552,1127
453,-1
-1,-1
278,190
1258,950
845,655
675,789
397,283
-1,264
476,339
-1,-1
248,214
1088,883
170,140
1060,699
1297,983
909,907
1,1
558,518
1079,871
-1,-1
1689,1141
1296,475
1497,-1
1584,1186
1122,-1
-1,-1
1629,1119
1636,1114
2,2
152,83
476,339
843,418
623,390
-1,-1
-1,1286
948,654
929,851
231,82
1524,1132
1667,1149
1766,1236
761,-1
1672,1143
845,655
1046,472
1747,-1
-1,-1
1639,-1
1308,972
-1,-1
1652,1147
1782,1256
1236,632
1514,1122
1270,989
947,492
100,74
647,458
1228,951
20,20
394,332
-1,-1
259,196
1688,1219
1620,1082
323,244
-1,-1
54,49
147,172
1608,1200
1670,1208
556,555
-1,-1
1529,-1
287,207
1323,-1
-1,-1
-1,-1
1453,1066
327,-1
394,332
1233,566
367,252
-1,19
-1,1221
1726,1203
1042,-1
804,-1
1293,625
-1,-1
-1,-1
-1,18
1767,1278
1805,1290
875,-1
1253,583
667,572
-1,-1
752,591
266,198
1047,628
1500,1156
245,-1
-1,-1
-1,-1
1270,989
1778,1279
385,282
377,-1
588,365
993,758
776,725
407,325
905,747
1218,961
312,204
507,317
1342,831
1662,1129
246,129
-1,-1
1590,1125
1679,-1
1159,682
1625,1094
1215,795
931,882
239,35
1814,1264
1529,1072
395,-1
647,458
-1,-1
1524,1132
499,481
1483,1029
882,640
1254,-1
510,345
452,553
8,9
1026,780
895,643
-1,45
-1,-1
-1,-1
941,563
1572,1139
-1,-1
110,145
1260,916
1032,745
152,83
431,298
293,176
751,590
1660,-1
589,357
111,133
1497,1183
265,-1
387,-1
1749,1229
137,120
1627,1259
1052,700
950,419
1398,-1
1630,1119
177,192
217,200
1763,1230
352,273
113,98
-1,1216
-1,-1
412,-1
78,78
1287,976
829,715
900,509
253,34
479,331
220,183
1686,1173
-1,587
1599,1190
285,220
-1,-1
1626,1123
1323,994
-1,-1
-1,1099
1609,1199
1752,1184
447,326
672,595
1767,1278
747,670
1154,967
105,85
429,304
55,56
402,-1
1544,1049
1655,1144
1716,1227
35,33
-1,627
-1,-1
424,322
1372,1001
188,112
-1,-1
1702,1177
990,854
974,757
676,790
1620,1082
676,790
772,594
1552,1127
1677,1175
46,54
418,346
-1,-1
274,191
1515,1067
956,539
140,96
571,399
1487,1080
1599,1190
-1,-1
549,321
898,437
-1,-1
1178,679
747,670
1599,1190
-1,912
1774,1275
-1,419
785,-1
956,539
279,-1
-1,-1
1624,1201
-1,-1
1553,1128
-1,957
-1,-1
444,348
495,523
594,598
458,312
149,136
162,72
-1,-1
1054,537
497,-1
1459,1154
-1,-1
-1,-1
-1,-1
476,339
858,753
1141,714
96,67
869,773
1342,-1
-1,-1
882,640
-1,-1
1433,1042
628,430
139,76
515,423
1505,1048
427,343
1693,1179
1046,472
1013,925
139,76
1094,533
-1,-1
1634,1062
864,687
-1,-1
-1,-1
363,254
1016,827
154,104
1117,601
-1,-1
-1,113
-1,260
-1,1289
362,251
398,355
823,755
1262,985
1346,963
-1,-1
159,-1
-1,-1
1665,1107
1117,601
-1,-1
348,222
-1,-1
672,595
1202,812
-1,-1
985,719
812,378
1221,828
340,271
789,-1
1722,1176
-1,1188
152,83
1160,889
376,278
1626,1123
797,716
1556,1073
-1,1293
155,103
-1,-1
969,904
119,80
1236,632
1343,-1
1400,1015
392,306
729,731
-1,-1
1212,584
1249,984
716,393
1651,1134
917,613
-1,-1
1264,626
378,-1
-1,-1
674,-1
1495,1022
832,642
1732,1235
96,67
1739,1221
1070,954
474,349
-1,374
826,712
227,15
1219,961
859,787
-1,1205
1721,1176
1748,1254
1667,1149
1643,1160
-1,-1
45,19
312,204
-1,-1
1668,-1
-1,-1
948,654
544,501
813,378
-1,-1
43,36
86,45
849,585
123,-1
1587,1100
-1,-1
801,677
51,52
716,393
-1,-1
702,674
1458,1155
928,-1
138,120
1338,980
504,340
933,-1
1329,729
1209,561
-1,-1
1121,681
1732,1235
397,283
428,342
-1,-1
1464,834
-1,-1
-1,-1
-1,-1
88,-1
221,184
-1,-1
-1,1001
583,483
1345,963
-1,1250
1407,1031
528,313
1002,683
495,523
8,9
68,135
359,246
-1,-1
1666,1107
1471,1103
246,129
1267,702
543,541
107,167
1160,-1
1473,1034
438,-1
-1,644
-1,-1
399,310
-1,726
1241,-1
1702,1177
699,645
306,165
433,-1
149,136
1429,-1
339,-1
829,715
280,-1
557,-1
-1,-1
544,501
1530,1068
323,244
1028,807
-1,-1
-1,-1
1411,894
-1,-1
64,70
1272,978
1673,1117
79,77
821,886
1616,1228
639,544
459,311
981,782
787,774
757,356
763,439
1585,1142
20,20
959,959
508,316
-1,-1
1512,1054
-1,-1
1263,953
1477,1025
-1,1259
-1,98
32,29
146,171
-1,-1
495,523
131,168
630,408
184,79
38,55
-1,-1
566,354
603,356
-1,1168
220,183
-1,1025
505,426
1442,1028
303,203
1428,1020
-1,543
489,382
1655,1144
684,624
985,719
-1,722
-1,-1
573,374
-1,210
1712,1188
-1,-1
122,154
224,113
238,-1
720,432
1166,756
-1,-1
1524,1132
-1,1069
55,56
1391,766
-1,-1
584,414
34,38
903,514
1721,1176
138,120
348,223
1529,1072
124,121
-1,-1
190,10
326,224
1791,1265
1716,1227
826,712
-1,108
1210,567
463,302
-1,1036
1453,1066
55,56
640,544
1446,910
-1,82
174,66
172,113
1651,1134
-1,356
1805,1290
1311,949
1056,605
1007,824
97,68
1318,949
-1,891
661,356
1808,1293
1476,1025
1017,771
407,325
929,851
913,841
836,562
304,202
220,183
1525,1131
530,329
577,409
1612,1161
391,287
525,397
594,598
-1,-1
808,453
899,437
1024,738
369,-1
-1,-1
-1,-1
357,241
1480,1030
421,336
787,774
261,107
1483,1029
-1,522
525,443
1488,1047
382,286
1247,899
-1,-1
-1,-1
-1,980
1075,800
459,311
1028,807
1416,1035
940,563
1224,866
1196,863
1381,-1
472,442
474,349
1351,997
82,50
1642,1126
1197,917
166,127
-1,-1
205,12
1666,1107
-1,-1
775,725
1542,1081
1282,971
547,506
181,92
725,-1
1440,1076
1693,1179
1612,1161
89,106
584,414
46,54
1675,1046
154,104
