ref,boot
664,619
177,74
489,437
519,344
1405,987
587,541
615,356
1357,978
1369,1079
407,330
217,173
1228,720
-1,27
1196,891
243,199
-1,-1
1045,648
1362,1062
115,51
1489,999
-1,-1
1756,1196
1289,746
1397,1077
1375,-1
1215,937
1148,-1
889,395
886,366
341,263
1032,-1
-1,-1
955,778
814,693
388,306
1495,920
439,331
1791,1269
1747,1272
49,-1
467,643
664,619
1687,1092
-1,160
-1,278
1060,787
-1,-1
855,705
193,135
1107,-1
602,560
759,826
-1,-1
100,80
1548,1020
1470,1116
1812,1275
24,29
-1,-1
425,-1
1592,1097
624,513
1611,1069
-1,-1
-1,-1
803,915
-1,810
749,367
1555,988
1711,1216
643,534
1339,1047
1647,1172
1315,797
2,-1
1292,927
68,63
-1,-1
-1,-1
-1,-1
848,733
674,-1
-1,618
-1,-1
1471,1142
74,11
734,626
158,39
1587,-1
1558,1099
399,293
1600,1207
-1,-1
496,381
706,636
495,-1
1263,598
1246,523
-1,-1
-1,-1
466,303
618,-1
1076,611
-1,-1
1479,1127
959,638
-1,939
1672,1167
816,358
-1,-1
-1,160
-1,-1
1748,1273
1007,544
28,23
961,-1
757,700
220,164
572,515
1812,1275
452,614
681,562
1497,1171
1558,1099
1009,623
1181,941
-1,-1
644,534
23,24
1247,570
-1,-1
-1,-1
430,311
1093,871
441,376
27,7
-1,-1
466,303
510,405
1157,1050
-1,-1
1758,1181
1571,1087
-1,-1
1077,750
942,-1
841,758
1091,-1
1083,865
200,138
232,108
1446,1054
340,273
-1,-1
521,417
-1,-1
1188,900
552,420
415,322
-1,-1
149,122
368,223
1670,-1
-1,-1
1520,1210
667,588
454,335
-1,1162
1705,1166
920,460
604,440
43,41
743,434
813,851
1221,892
278,212
1055,756
1042,849
595,382
-1,-1
754,858
450,-1
1343,992
-1,-1
783,-1
-1,-1
1455,1160
1036,516
1265,779
715,904
198,14
-1,-1
-1,-1
-1,-1
826,576
1303,843
1335,881
459,359
-1,-1
318,201
1376,965
1209,871
1069,663
619,595
-1,-1
-1,-1
-1,-1
1737,1257
1565,1106
1151,599
1338,997
-1,-1
737,610
1565,1106
153,93
383,280
1588,1005
