ref,boot
1524,955
545,372
1484,1233
1626,1209
922,690
1078,569
996,858
218,167
93,120
527,-1
141,-1
705,803
-1,620
228,165
1512,1130
115,58
1742,1295
1768,1265
68,62
1151,805
201,105
110,64
1703,1034
1102,664
899,703
369,291
519,315
-1,-1
-1,436
966,835
498,-1
34,22
831,547
1475,1016
1590,-1
-1,-1
861,986
642,-1
536,367
1302,963
1112,529
1434,-1
-1,-1
795,615
392,414
1487,1116
1203,875
1308,1110
676,872
-1,-1
1695,1234
1412,1057
157,102
852,748
785,471
591,573
1247,758
774,627
-1,-1
445,327
1013,950
340,-1
-1,-1
-1,1165
1103,662
1068,969
1334,939
-1,-1
70,45
1182,976
725,593
1459,1015
1740,1187
715,989
-1,-1
-1,-1
1231,942
-1,-1
107,69
7,-1
1008,801
106,52
-1,-1
309,247
533,-1
349,235
1106,609
899,703
990,657
967,834
-1,1066
1440,1103
255,226
1419,990
80,30
920,616
655,440
1171,724
1334,939
584,460
977,566
784,472
907,909
747,614
1166,776
649,712
-1,-1
-1,415
-1,1226
1728,783
595,424
-1,1140
-1,-1
1737,-1
876,560
-1,878
272,206
167,116
-1,290
247,173
1235,-1
1812,1262
1450,1120
-1,1152
260,183
1165,891
1800,1287
-1,245
798,605
-1,-1
1778,1216
1015,1000
1329,745
1508,1201
1791,1253
184,189
1209,648
1366,1043
977,566
362,279
1192,890
467,478
1719,1178
-1,777
1579,1126
1814,1271
1797,1280
129,109
898,704
1165,891
-1,-1
525,485
425,322
615,347
1380,1169
671,751
-1,1016
303,262
545,372
249,101
530,351
-1,33
1428,1003
409,338
624,526
600,487
226,67
610,-1
953,515
-1,1151
-1,-1
977,566
1317,897
1285,1072
1200,778
1503,-1
1259,639
139,141
1545,1001
-1,1002
1038,972
1562,1099
17,18
-1,-1
16,23
494,316
823,893
780,-1
720,677
570,545
61,31
1706,899
1600,1077
670,750
661,474
-1,-1
1050,669
9,17
429,306
358,284
821,869
1366,1043
1017,442
-1,424
982,635
798,605
615,347
1516,1189
1621,1146
-1,-1
445,327
566,458
167,116
1354,-1
356,275
-1,875
557,479
1250,529
380,281
859,870
407,318
934,604
500,455
182,114
972,985
-1,538
1335,938
279,268
1615,1227
535,355
1404,666
8,6
602,461
768,452
1616,1208
1624,935
411,321
-1,-1
318,199
354,228
1631,1022
-1,1183
-1,-1
-1,639
1063,837
1529,1214
306,194
1567,1013
5,4
13,1
428,311
1214,906
55,95
-1,1160
677,360
-1,-1
1263,804
1509,1251
-1,-1
191,68
242,209
632,340
950,538
-1,475
-1,-1
710,359
427,310
1224,361
1714,847
55,95
1355,1044
340,287
946,923
1232,942
1504,1053
-1,-1
791,500
843,644
254,184
932,-1
556,-1
13,1
-1,-1
1421,812
-1,-1
434,588
1789,1245
911,567
-1,-1
1705,879
-1,-1
217,143
1225,781
701,828
449,898
638,337
242,209
1004,798
-1,956
1017,442
-1,928
1743,1294
778,840
1500,1079
292,240
1372,992
-1,-1
932,-1
1412,1057
-1,-1
1576,1182
-1,-1
-1,186
1308,1109
1501,1080
1620,1036
-1,-1
89,127
-1,-1
1016,873
495,628
1016,-1
484,344
-1,-1
55,95
808,676
607,516
1364,965
-1,1248
429,306
468,396
336,224
239,-1
-1,-1
-1,-1
1773,1238
-1,-1
1778,1216
79,79
1116,856
1610,1231
-1,-1
483,420
1113,435
1302,963
1784,1273
1487,1116
406,302
858,775
495,628
574,539
1558,1199
-1,1014
296,200
878,498
1480,1094
1030,722
1423,1102
-1,-1
-1,-1
-1,-1
1,2
303,262
1254,626
-1,-1
-1,-1
382,280
-1,-1
979,764
667,711
1506,1035
1412,1057
528,407
1437,1166
-1,-1
-1,-1
-1,-1
342,252
-1,-1
-1,-1
-1,-1
748,-1
772,753
-1,-1
975,568
765,701
459,324
713,655
1166,776
1184,920
-1,43
1474,1084
-1,-1
841,540
-1,-1
302,261
362,-1
355,276
924,634
1453,1119
379,270
695,571
-1,383
1793,1286
1577,1143
50,14
205,118
1037,577
-1,-1
1307,1071
1168,694
-1,-1
25,12
738,505
1810,1242
335,215
1206,702
1258,-1
1329,745
-1,783
1013,950
1497,1180
1296,1008
162,166
1173,760
708,438
1403,916
975,568
121,55
554,432
925,613
-1,1165
140,157
809,518
796,615
907,910
216,143
900,596
-1,-1
1325,1111
-1,-1
1253,679
962,827
-1,-1
-1,-1
-1,1002
479,381
81,46
1583,1050
467,478
1102,664
413,696
1028,726
140,157
458,349
625,383
1716,1278
1033,552
-1,-1
-1,-1
129,109
1350,1060
654,391
1812,1262
-1,-1
-1,589
-1,-1
1217,940
-1,-1
1814,1271
1153,756
1389,1105
510,398
1383,937
609,369
1159,885
520,481
-1,227
362,279
1470,1140
1160,918
-1,-1
308,217
1657,1090
-1,-1
-1,-1
581,453
1575,1183
670,750
1444,1139
1585,1092
-1,-1
1437,1166
1484,1233
184,189
1399,913
-1,1273
164,-1
1080,640
1250,529
1401,932
1418,990
-1,-1
1241,-1
1440,1103
1401,932
-1,-1
1682,1100
986,494
124,142
741,533
1630,1097
416,294
1380,1169
-1,-1
443,292
587,665
124,142
1264,994
210,220
566,458
1408,-1
687,929
1658,1002
6,4
-1,789
1119,853
803,973
-1,-1
1185,921
-1,-1
-1,129
1247,758
199,8
743,564
-1,457
-1,821
-1,-1
1313,980
1041,857
1342,860
1414,1025
1569,1151
1696,1239
271,267
154,148
941,771
-1,-1
826,559
206,119
969,868
364,221
1117,855
1724,1172
1304,-1
97,51
-1,743
1425,1042
-1,-1
304,263
296,200
1575,1183
587,665
416,294
-1,878
1573,1163
662,-1
906,889
-1,-1
85,49
-1,74
769,826
-1,644
439,303
1673,1186
-1,-1
176,80
712,716
1118,702
1520,1014
1809,1242
-1,544
615,347
1052,852
929,549
67,53
829,584
-1,-1
722,-1
1410,1026
-1,-1
1662,1263
-1,347
1502,-1
1808,1296
1113,435
-1,820
1516,1189
1695,1234
601,461
1364,965
-1,1134
1100,881
-1,-1
1487,1116
636,373
110,64
876,560
1591,1190
-1,-1
1322,945
489,332
1120,853
1270,817
335,215
48,37
504,330
-1,-1
1241,780
856,752
-1,-1
-1,802
73,14
1536,1065
-1,1257
416,294
157,102
-1,-1
-1,1052
1209,648
306,194
104,42
318,199
350,235
190,-1
1123,733
746,358
1261,808
347,272
-1,1022
379,270
80,30
647,698
1509,1251
1110,551
900,596
1529,1214
838,739
-1,-1
1030,721
144,55
1555,1230
929,-1
623,525
1094,625
-1,-1
-1,-1
915,660
1668,1135
767,514
-1,904
299,251
-1,1068
160,128
1079,640
799,606
-1,639
429,306
631,340
370,-1
51,10
-1,-1
959,395
450,-1
177,125
-1,55
-1,-1
1805,1297
1446,902
-1,-1
616,347
919,617
510,398
1062,837
1168,694
607,516
-1,-1
466,290
408,299
906,889
-1,-1
340,287
-1,-1
494,316
1404,666
525,486
824,441
-1,-1
1630,1097
1240,952
1310,999
-1,-1
-1,-1
321,188
-1,-1
-1,1169
594,424
976,566
187,146
1451,-1
125,158
1312,888
1527,812
348,273
-1,-1
210,220
359,285
-1,163
387,-1
-1,-1
188,147
538,511
601,461
732,892
1549,1165
941,771
1264,994
1044,595
1024,436
1028,726
1209,648
1665,1232
893,547
287,207
1393,1018
-1,-1
1637,1145
1475,1016
1335,938
1012,967
1601,1147
1091,971
1201,810
165,74
847,422
1473,1084
1274,896
1291,904
-1,-1
1536,1065
856,752
1644,1213
252,35
1288,844
-1,-1
1618,1173
919,-1
1105,558
1272,1061
1014,997
515,418
708,438
1386,947
-1,-1
176,80
1180,820
1105,558
276,226
-1,-1
515,418
826,559
758,474
926,582
820,603
997,792
94,-1
201,105
756,474
1726,915
1164,1011
-1,116
1619,-1
521,454
-1,-1
572,491
1205,819
925,613
1432,1162
1800,1287
302,261
538,512
-1,1014
27,73
779,869
111,33
-1,1113
1275,811
-1,221
-1,648
1380,1169
981,635
685,953
1197,762
481,354
1484,1233
900,596
1067,951
1684,1174
1550,1200
1565,1125
1272,1061
918,465
293,241
1620,1036
1458,1023
714,656
1060,949
738,505
58,65
1177,962
1605,730
-1,-1
1383,937
1726,915
347,272
517,542
-1,-1
793,466
552,431
-1,-1
1396,1028
-1,575
90,98
1720,1204
64,59
78,87
1294,978
-1,-1
867,585
307,218
162,166
709,411
89,127
-1,-1
38,60
677,360
-1,-1
-1,116
1006,833
652,337
107,69
1322,945
1140,620
1065,839
1475,1016
570,545
487,342
1738,-1
529,313
1491,901
1524,955
1730,1268
890,-1
508,912
1376,-1
603,474
1677,1133
1348,1029
1390,958
1268,960
1669,1203
103,33
1552,1191
1676,1051
938,737
-1,-1
1027,637
713,655
-1,-1
1299,1069
751,385
485,365
327,-1
1178,924
1357,1005
1450,1120
1459,1015
329,243
1262,894
347,272
702,829
958,-1
1587,-1
1369,981
422,-1
587,665
258,145
1651,1037
130,113
716,878
771,683
340,-1
53,84
1420,784
274,132
348,273
769,826
24,7
1155,961
447,346
-1,-1
711,387
1232,942
784,472
412,312
1456,1138
347,272
465,290
1720,1204
948,734
1038,972
1691,1177
-1,-1
238,135
919,617
1023,468
305,193
1193,890
466,290
1641,1249
491,417
1247,758
125,158
-1,-1
359,285
1497,1180
1696,1239
1581,1066
1586,1049
-1,729
76,-1
-1,-1
110,64
600,487
359,285
1634,1076
1214,906
148,75
-1,-1
1203,875
937,931
766,700
-1,-1
1427,1082
425,322
824,441
1476,-1
976,566
608,516
278,268
909,-1
-1,-1
1078,569
-1,-1
-1,543
-1,-1
1609,1196
699,710
1076,586
737,506
-1,-1
885,463
1660,1291
463,299
-1,-1
404,304
1521,1056
28,56
55,95
310,246
856,752
1297,815
994,954
767,514
1457,1083
1146,609
-1,-1
303,262
1170,692
1677,1133
359,285
1262,894
-1,-1
1318,897
-1,-1
1004,798
951,733
1731,1267
1287,844
1353,966
271,267
-1,-1
-1,-1
1580,1126
-1,-1
1555,-1
336,224
469,329
626,383
413,696
929,550
1435,1067
640,388
1453,1119
-1,-1
723,450
764,643
1236,746
525,456
1133,-1
1269,959
-1,-1
1201,810
-1,-1
412,312
461,911
1668,1135
1401,932
1049,-1
-1,-1
570,546
425,322
507,912
-1,901
486,364
337,223
1650,1197
812,673
-1,-1
117,121
1754,-1
899,703
418,363
-1,783
-1,-1
214,231
218,167
-1,-1
-1,-1
703,714
763,575
-1,-1
-1,-1
724,575
58,65
289,205
1144,557
345,-1
693,449
791,500
358,284
1202,687
404,304
415,845
1599,1078
35,11
1388,1106
203,130
1313,980
1316,1107
-1,-1
930,608
1480,1095
454,403
1335,938
1792,1286
-1,-1
692,672
727,572
1262,894
869,565
560,519
-1,-1
883,497
436,334
1194,1020
1334,939
1773,1238
-1,-1
1069,970
1338,1112
-1,701
488,332
1756,1134
1688,1091
1544,1093
1434,-1
758,474
-1,-1
1497,1180
66,88
1487,1116
174,89
1153,756
23,57
252,35
1155,961
33,16
6,4
961,-1
1542,1117
1732,1272
742,534
-1,554
233,255
-1,878
575,448
118,122
340,274
399,300
-1,436
-1,-1
543,508
1064,839
695,571
1660,1291
1248,759
1297,815
-1,1043
-1,568
1043,595
785,471
1241,780
1480,1094
-1,239
866,503
1803,1292
592,370
219,168
-1,-1
-1,-1
334,216
459,324
826,559
-1,-1
1431,1038
959,395
-1,347
348,272
369,291
690,401
287,207
765,701
1628,1118
96,50
665,795
26,72
-1,874
-1,474
102,71
348,273
1144,557
188,147
601,461
1494,1121
1524,955
-1,-1
947,922
1068,969
1512,1130
-1,-1
1510,1183
416,294
1425,1042
802,973
-1,1073
1778,1216
79,79
40,26
1524,955
685,953
-1,-1
1599,1078
162,166
-1,538
-1,419
439,303
-1,-1
352,238
1270,817
286,-1
140,157
-1,345
738,505
1536,1065
961,948
1766,-1
829,584
891,530
-1,-1
866,503
1747,1240
227,66
634,-1
1599,1078
76,78
-1,1263
-1,-1
842,644
160,128
271,267
-1,1167
-1,851
691,451
215,151
-1,-1
1228,809
1748,-1
1081,568
692,672
-1,-1
635,-1
189,123
889,556
1088,757
-1,954
88,99
-1,-1
1207,702
897,492
1515,1127
1529,-1
823,893
438,333
1765,1275
770,797
1084,619
1236,746
503,-1
103,33
149,161
-1,-1
525,486
1043,595
813,673
-1,956
612,653
716,878
583,490
1399,913
985,555
-1,-1
452,416
415,845
-1,-1
1657,1090
217,143
525,486
-1,-1
959,395
531,351
190,134
525,486
96,50
712,716
436,334
329,243
-1,-1
198,9
122,115
1630,1097
82,46
1206,702
737,-1
454,403
439,303
8,6
1256,960
1160,918
841,540
1331,1087
731,774
939,737
-1,1013
611,652
1184,920
200,104
1436,766
1484,1233
785,471
1378,947
615,347
1213,680
44,-1
1236,746
-1,-1
927,581
1028,725
-1,575
1700,1257
645,594
254,184
-1,696
811,645
230,-1
-1,-1
362,279
1237,747
854,-1
290,225
-1,-1
1358,1006
845,668
68,62
364,221
-1,340
1540,1055
673,602
56,94
-1,-1
-1,-1
1456,1138
-1,874
808,676
787,502
-1,-1
799,606
1374,926
214,231
925,613
596,380
910,-1
202,131
783,537
-1,219
91,86
1617,1208
935,386
1335,938
825,-1
-1,1190
-1,33
1476,1123
547,-1
1076,586
74,14
1039,674
-1,-1
570,546
1457,1083
285,198
487,342
-1,-1
567,459
31,20
-1,538
557,479
55,95
-1,-1
759,738
823,893
16,23
775,685
1435,1067
738,505
337,223
1160,919
-1,-1
1460,901
997,792
999,790
666,749
532,-1
8,6
1411,813
-1,-1
1207,702
-1,-1
1519,-1
770,797
902,-1
441,328
1202,687
918,465
-1,1254
1792,1286
-1,-1
579,446
1651,1037
303,262
818,684
996,858
661,474
604,474
742,534
1411,813
255,226
-1,-1
31,20
1,2
679,439
718,736
495,629
-1,221
-1,538
90,98
-1,-1
-1,1165
1442,1004
577,341
671,751
270,219
1580,1126
-1,437
1139,620
1300,1070
1139,620
-1,-1
186,154
709,411
776,-1
-1,-1
454,403
1061,831
1189,708
735,393
525,486
-1,702
187,146
694,-1
655,440
636,373
341,264
185,137
1727,783
612,653
987,494
-1,-1
-1,-1
74,14
-1,776
1783,1255
203,130
124,142
535,355
-1,-1
1567,1013
-1,-1
-1,-1
1606,730
664,795
1500,1079
-1,-1
-1,-1
1640,1282
386,473
1181,993
-1,-1
575,448
-1,-1
519,315
1563,1064
1755,1252
178,124
805,740
1430,1039
1393,1018
925,613
357,256
819,603
-1,-1
682,357
1374,926
89,127
-1,-1
-1,-1
1271,816
1004,798
12,13
969,868
-1,-1
-1,-1
1241,780
-1,710
656,-1
288,-1
1256,960
1270,817
1793,1286
1194,1020
929,550
1463,767
1762,1224
341,264
1146,609
-1,1002
1223,361
-1,-1
-1,783
99,96
943,647
1753,1236
1181,993
1454,1119
1196,988
253,36
-1,-1
-1,783
1118,702
186,154
221,178
-1,783
339,234
589,336
-1,-1
1404,666
32,15
380,281
31,20
1278,742
1075,587
-1,702
219,168
-1,-1
-1,-1
500,455
355,276
655,440
1210,822
1219,786
-1,-1
1640,1282
242,209
1480,1094
877,532
13,1
-1,-1
-1,-1
1739,1187
1539,1063
771,683
829,584
-1,-1
759,738
996,858
373,229
459,324
190,134
107,69
707,470
483,420
-1,1022
1012,967
668,711
1432,1162
92,96
1442,1004
575,448
1320,917
-1,-1
1508,1201
1515,1127
1167,776
