ref,boot
-1,-1
906,798
221,175
1618,1218
421,334
-1,-1
367,243
251,251
245,118
-1,-1
62,15
-1,753
121,157
1256,413
303,225
-1,-1
1801,-1
769,639
-1,41
775,804
-1,-1
1620,1180
1426,1022
1387,746
222,137
1496,1051
37,-1
266,151
376,303
-1,833
-1,-1
1651,1151
1431,1066
1769,-1
1383,-1
523,449
1619,1216
875,727
1623,1163
837,600
-1,-1
1706,1165
-1,-1
639,570
1280,-1
538,364
1571,1019
919,835
97,105
771,800
1724,1221
-1,909
382,306
181,102
-1,-1
836,544
1243,812
-1,1036
1668,-1
795,733
-1,-1
268,-1
636,498
1023,758
-1,-1
1486,1068
1334,1004
-1,1295
20,29
1382,1005
1578,1037
1100,-1
273,259
906,798
609,444
1670,1230
1418,-1
97,105
190,190
813,475
128,71
1032,741
1557,1026
1491,1147
1574,1053
1652,1150
-1,-1
287,270
1398,-1
957,521
1412,1006
1705,1198
522,449
506,377
1013,895
1157,777
529,370
1706,1165
1338,983
971,896
1340,823
378,274
1206,581
1620,1180
675,783
41,12
1523,1141
181,102
1360,-1
466,317
264,-1
442,319
79,54
430,354
80,143
1273,1009
-1,-1
1334,1004
-1,-1
1001,602
1006,889
834,322
1254,654
690,455
206,235
-1,812
282,197
110,193
-1,-1
98,80
304,226
918,760
535,439
344,254
1021,858
810,473
1565,1187
240,170
751,537
9,10
232,120
993,647
301,194
633,622
1707,1165
187,52
916,629
1715,1211
495,591
416,321
1375,958
-1,396
1542,1215
27,9
846,478
349,182
1526,1121
-1,157
1442,1060
-1,-1
379,304
802,314
119,51
-1,-1
-1,-1
-1,-1
758,291
1176,935
36,38
1320,992
182,97
1726,1228
1559,1084
580,620
65,22
1400,1000
-1,119
1101,673
-1,-1
348,247
1202,955
768,490
1332,554
-1,1151
-1,-1
647,480
1756,1293
600,489
89,64
195,99
375,295
852,848
1009,892
50,48
-1,-1
158,227
-1,-1
1108,880
455,461
517,568
-1,-1
679,643
-1,482
-1,1091
671,607
607,457
1008,893
421,334
1038,325
985,790
670,606
902,521
150,113
41,-1
820,753
145,157
1144,905
-1,-1
563,376
-1,-1
392,275
249,272
1079,874
1157,777
-1,-1
789,726
-1,-1
1404,1076
1467,1061
474,344
771,782
1015,857
84,90
1393,1014
246,253
664,586
604,281
194,165
1283,963
151,-1
348,247
-1,1065
40,69
-1,1208
-1,-1
937,357
875,727
64,13
486,326
5,4
1114,843
-1,-1
1810,1282
1786,1257
856,782
1182,778
640,570
883,731
-1,-1
1682,1183
525,406
666,623
-1,586
1210,556
-1,-1
-1,-1
1106,836
-1,1174
-1,-1
735,642
1055,522
96,146
1509,1096
-1,695
-1,-1
735,642
458,383
504,379
348,247
808,527
-1,914
226,223
259,173
-1,531
-1,-1
-1,-1
823,829
796,733
616,362
204,163
518,-1
1660,1105
1784,1243
1674,1236
368,262
643,493
1539,1144
155,55
1779,1293
-1,961
-1,-1
1660,1105
1175,951
-1,-1
470,432
1726,1228
362,244
181,102
1137,716
331,287
-1,-1
1011,856
390,311
-1,-1
424,355
921,788
287,270
1273,1009
-1,-1
-1,278
1709,1170
-1,-1
542,447
1657,1184
71,145
824,687
1777,1309
1778,1308
826,877
479,382
-1,-1
646,479
82,89
798,704
1717,1235
1055,522
758,291
57,19
845,601
964,799
572,425
549,370
1555,-1
1335,1003
78,53
667,605
-1,-1
1382,1005
1371,612
1796,1240
172,108
1550,-1
239,26
1121,750
1040,510
-1,-1
1675,1200
1414,1018
1424,1024
1517,1100
128,71
1478,1186
497,551
317,-1
287,270
-1,742
699,604
72,85
-1,-1
1229,970
553,442
-1,415
-1,-1
-1,-1
-1,-1
354,-1
1495,1051
1528,1073
75,13
719,494
692,476
-1,-1
491,389
1086,735
521,553
1231,775
1225,929
-1,-1
1380,748
1080,875
58,23
1778,1308
1510,-1
1672,-1
-1,659
867,757
-1,735
591,430
280,-1
1219,-1
1364,772
1602,1217
1655,1272
220,136
1627,1182
907,803
1781,-1
891,740
1115,661
1,0
808,527
1157,778
-1,-1
152,21
882,730
648,400
858,806
-1,-1
1677,1271
1146,837
689,456
1394,993
1588,1114
543,446
687,305
67,158
638,589
1603,-1
788,726
1165,972
986,742
1021,858
1621,1224
1077,688
601,486
738,569
610,638
-1,-1
727,400
-1,-1
956,521
1517,1100
483,-1
1242,812
349,182
1599,1197
1008,893
894,500
560,-1
-1,1095
1570,1019
1377,706
946,583
1506,1212
615,362
-1,-1
529,370
1720,1232
24,49
1697,1290
525,423
1510,1052
1247,953
1773,1300
1260,831
1011,856
950,348
982,763
1068,898
1237,653
652,626
221,174
1791,1297
1462,1091
696,400
-1,-1
1482,1058
-1,-1
275,109
1364,772
1321,997
884,732
1479,1201
303,225
706,693
-1,-1
643,492
1479,-1
1222,916
220,136
866,721
-1,-1
823,829
179,144
1224,714
421,334
675,783
85,92
-1,194
939,562
89,64
1565,-1
-1,1261
90,65
920,835
-1,-1
-1,-1
1529,1027
1008,893
1743,1160
1641,1112
647,480
1765,1262
20,29
428,409
1388,650
947,584
969,872
1513,1071
600,489
-1,-1
-1,-1
-1,-1
228,202
1568,1131
1749,1219
508,288
1164,851
89,64
936,648
811,473
168,73
694,-1
-1,543
926,739
496,517
793,728
492,389
558,603
1344,612
912,785
530,394
260,172
835,323
320,186
1606,1127
786,692
-1,-1
612,588
706,693
1516,1118
