ref,boot
873,576
-1,1001
190,94
368,261
238,84
-1,-1
1308,917
235,115
929,648
205,44
1573,1077
-1,-1
1716,1271
-1,-1
354,235
1187,849
479,447
510,513
827,604
1486,1110
90,89
746,487
-1,-1
1612,1173
1397,1036
447,342
1568,1038
950,479
1183,939
92,117
1783,1292
1394,-1
767,734
142,153
519,328
853,753
-1,-1
1137,652
126,124
1445,1017
-1,-1
1390,992
826,735
607,570
1117,936
937,365
1766,1284
856,527
1282,911
300,230
864,494
1638,1178
1021,671
1573,1077
-1,721
-1,969
546,441
1776,1288
-1,-1
1010,760
-1,293
277,248
-1,-1
439,332
150,143
715,347
1533,1075
367,226
794,582
1711,1227
983,-1
344,211
28,-1
1456,1071
364,251
1718,1238
1736,1245
-1,-1
1688,1079
1814,1301
511,513
-1,5
-1,-1
1214,929
1485,1110
-1,-1
758,295
-1,-1
401,305
1563,1126
54,68
-1,-1
535,473
755,292
250,209
339,138
1599,1132
798,553
112,82
704,-1
-1,-1
1005,658
782,461
1014,865
210,140
1647,1188
425,359
1523,1182
408,334
190,93
1281,924
348,-1
1463,1030
863,495
174,131
1378,973
1498,1127
1630,1160
301,157
977,710
282,267
238,84
1814,1301
189,-1
-1,-1
-1,-1
-1,537
1439,1046
646,574
1217,952
891,490
893,520
-1,587
210,140
-1,1170
1074,557
1613,1142
1436,1030
1287,890
955,847
721,791
980,799
609,598
-1,245
171,-1
1032,591
74,31
1511,1148
604,-1
1308,917
424,357
285,212
1702,1225
494,323
-1,1077
365,251
1757,1258
68,55
1031,591
524,418
131,154
1126,872
-1,1252
-1,880
486,-1
1293,945
-1,-1
930,650
852,754
1317,893
508,304
-1,-1
1206,880
710,486
17,22
1506,1098
-1,397
185,107
495,351
1450,1115
896,540
102,111
1387,1006
340,-1
848,625
1414,1028
-1,-1
1717,1286
1572,1209
1129,953
148,37
1694,1283
1523,1182
887,642
1600,1131
1537,1123
162,106
8,16
641,360
130,116
1562,1106
256,132
771,528
1349,993
181,119
437,401
671,438
-1,128
1555,1177
594,352
455,336
-1,961
248,70
1628,1183
935,522
538,-1
1503,1083
-1,-1
-1,-1
797,583
-1,352
1501,1033
-1,1301
494,323
966,562
463,346
678,460
-1,981
-1,-1
687,306
1241,864
1660,1208
1004,617
1142,580
1587,1050
1046,794
96,95
1287,890
918,579
298,188
1,3
1200,705
1232,887
1351,964
-1,-1
909,720
-1,-1
-1,-1
57,74
-1,-1
1450,1115
358,282
1706,1135
55,148
-1,925
1556,1231
-1,-1
-1,-1
1483,1048
1142,580
1478,1084
-1,1225
764,795
1381,990
214,205
922,703
632,378
1028,737
-1,-1
1002,630
803,380
998,794
1368,966
-1,-1
386,239
1099,947
1743,1222
894,541
-1,-1
13,9
1033,-1
-1,231
132,112
1745,1270
247,203
1523,1182
424,358
525,394
-1,1276
-1,-1
-1,-1
182,-1
1103,550
220,165
5,2
1546,1069
1420,1029
1342,948
320,208
1173,668
1690,1267
314,249
514,543
1298,982
1464,1031
