ref,boot
1182,923
1402,1050
1008,761
1366,1005
471,416
671,639
1013,839
-1,389
-1,-1
836,873
1006,878
-1,-1
1749,1285
-1,-1
1024,614
236,78
1782,1313
-1,390
1316,936
-1,1062
-1,359
1389,1030
444,373
1067,840
821,641
59,82
1427,1147
726,830
1289,909
131,123
682,311
-1,-1
1155,-1
468,443
-1,329
1778,1322
1059,730
882,690
1241,969
128,127
897,335
1471,1126
1215,903
1414,1087
734,685
744,533
1013,839
282,251
-1,-1
1593,1199
1287,694
589,591
1428,1066
696,600
1646,1168
221,150
149,143
140,162
1649,1317
1338,944
-1,-1
271,239
-1,-1
224,186
305,193
-1,-1
-1,-1
-1,168
-1,629
703,601
-1,-1
222,200
1164,853
705,642
594,415
698,637
-1,733
879,613
1621,1262
339,327
1504,1058
283,217
-1,-1
256,183
1499,1217
495,429
1497,1189
198,109
1707,1207
602,342
1776,1255
1494,1069
-1,-1
1779,1300
1585,1206
495,429
67,64
184,-1
1276,875
637,472
121,74
1337,944
-1,541
1567,1114
944,676
982,573
152,164
3,2
802,955
1094,748
416,361
637,472
363,269
1450,1047
1209,747
1435,-1
55,84
537,461
-1,-1
693,422
312,260
1107,696
452,524
34,39
-1,-1
416,361
268,195
1683,-1
1620,1196
609,383
707,532
-1,752
925,451
449,671
1478,1113
435,673
1701,1290
-1,-1
-1,-1
1605,1135
1233,433
538,381
731,640
1523,1130
416,361
-1,-1
1056,595
1243,654
1293,875
1050,780
317,247
918,691
1158,925
455,379
150,144
1447,1060
530,314
-1,-1
11,5
1074,564
338,328
495,430
-1,-1
706,529
676,560
1205,782
1628,1108
-1,848
-1,-1
1118,850
1224,410
-1,1173
1550,1137
-1,172
161,212
1618,1111
-1,-1
890,-1
200,114
-1,-1
1220,884
153,163
1137,763
1595,1263
-1,-1
1187,750
1773,1312
710,479
1606,1135
-1,-1
542,552
823,793
468,443
1401,1033
607,706
74,24
1445,1148
-1,141
-1,295
747,427
248,79
-1,-1
-1,-1
784,567
1376,1035
427,332
1488,1059
628,672
1130,-1
1480,1132
646,436
1458,-1
-1,-1
407,369
-1,-1
1479,1131
334,321
1168,794
1201,579
179,44
150,144
962,752
932,669
1728,1116
441,438
-1,-1
369,282
1733,1251
733,469
-1,-1
-1,588
439,370
902,522
1274,996
1152,824
-1,-1
1303,634
772,726
528,317
297,228
-1,-1
381,287
1587,-1
419,362
1404,440
-1,-1
678,492
1669,1239
1032,-1
1454,1125
220,151
824,643
714,773
1207,851
1270,948
521,453
1764,1269
1154,771
407,369
892,667
104,36
1584,1203
-1,-1
-1,-1
478,326
-1,1261
1480,1132
1348,999
1214,902
369,282
645,781
1524,1133
1200,621
201,115
-1,-1
362,262
91,139
-1,525
159,142
-1,390
-1,-1
339,327
1146,742
606,-1
-1,222
706,529
-1,-1
1040,872
1495,1073
551,338
-1,-1
45,56
1553,1071
703,601
-1,-1
1339,998
889,537
968,811
926,664
1496,1074
1259,610
1364,957
1644,1184
853,490
1424,1057
852,490
1689,1181
-1,-1
-1,-1
15,27
1433,1056
-1,-1
-1,-1
808,590
706,529
-1,-1
1376,1035
103,76
-1,-1
1799,1309
1108,696
785,799
819,788
858,760
545,401
498,416
880,653
-1,629
1389,1030
163,147
-1,629
822,641
-1,-1
1574,1122
1612,1154
-1,-1
1785,1248
-1,-1
1442,1048
256,183
-1,380
570,350
7,4
3,2
-1,1234
541,364
1473,1107
1229,623
583,355
1224,410
500,483
799,539
-1,174
95,-1
1181,835
665,719
119,102
1109,767
784,567
-1,390
-1,-1
