ref,boot
767,428
1166,828
1014,877
928,836
-1,-1
1293,803
1783,1276
-1,289
537,336
274,161
1418,1071
-1,-1
833,588
1289,933
1717,1232
1366,957
1176,854
1483,995
500,473
1253,552
1716,1213
-1,-1
1434,1066
900,628
1529,998
769,705
-1,-1
1703,1132
-1,-1
1357,1033
-1,-1
-1,758
417,335
-1,-1
293,219
-1,295
-1,48
969,709
-1,-1
742,604
204,211
1423,966
-1,711
1459,1102
495,640
227,136
470,401
909,876
1029,691
1445,1080
1802,1286
340,276
203,198
1311,963
-1,-1
518,477
732,813
633,638
-1,-1
-1,-1
510,329
411,375
906,763
184,107
-1,1101
-1,-1
-1,1186
-1,-1
578,349
1698,-1
210,160
-1,-1
918,647
234,122
395,345
631,371
1628,1143
1248,855
184,107
-1,-1
-1,-1
1181,-1
1069,910
1711,1110
961,710
1338,931
-1,-1
285,237
11,-1
71,15
473,448
580,-1
1434,1066
417,335
792,608
-1,-1
1700,1197
1531,1065
108,128
495,641
1452,1126
531,418
937,590
447,344
1562,1155
1364,859
504,419
1144,817
-1,-1
989,752
428,421
538,-1
1096,385
1764,1233
1473,1072
1415,1074
1712,1110
1109,887
1149,870
733,813
940,550
359,239
108,128
438,303
1155,664
1776,1283
927,819
518,477
1153,840
1224,540
683,642
808,434
515,353
972,878
157,71
-1,-1
1786,1269
-1,1217
1583,1116
452,493
-1,393
191,175
554,546
312,245
808,434
385,285
1481,1012
1167,829
1497,1146
1797,1271
72,74
1776,1283
927,819
-1,-1
825,-1
1181,788
-1,894
198,33
873,717
691,-1
1529,998
1518,1144
984,798
1722,1274
-1,-1
102,112
1707,1202
1214,760
697,440
1036,732
508,484
698,596
8,28
250,163
793,720
-1,-1
110,147
1133,843
1045,464
855,706
-1,-1
1589,1039
609,399
1460,1085
1360,991
37,10
-1,754
43,46
435,325
-1,564
959,671
452,492
497,470
75,78
-1,-1
1567,1134
179,100
592,467
-1,1194
-1,-1
138,90
201,111
1626,982
-1,1217
73,48
-1,987
1595,-1
1151,800
377,-1
342,257
929,857
458,-1
493,-1
-1,648
621,660
190,69
1642,1037
1173,830
128,91
-1,1218
419,291
603,286
447,344
-1,-1
647,384
867,-1
1144,817
-1,702
-1,-1
-1,1260
1254,670
160,101
