ref,boot
1791,1224
1070,933
615,486
1464,545
1804,1131
579,734
1471,1113
1781,1215
1297,985
1397,1012
-1,-1
439,364
223,131
787,341
-1,708
268,107
427,558
-1,929
-1,-1
1411,616
1476,1108
1643,1099
1118,-1
-1,-1
1339,991
1762,1166
335,267
1747,1283
1279,852
4,3
1498,1096
1598,1281
464,448
318,274
919,472
-1,-1
-1,884
162,92
537,510
1695,1282
631,636
-1,1120
-1,-1
1783,1288
-1,1082
561,642
152,37
875,474
1471,1113
1115,810
-1,-1
356,223
88,90
133,152
1556,1145
-1,-1
1454,1163
701,818
-1,493
1695,1282
213,-1
308,202
219,166
215,247
1187,891
278,154
-1,-1
163,73
1733,1245
697,827
-1,615
-1,-1
1795,1130
1080,632
838,714
1585,1244
1226,634
1652,1192
1746,1167
888,331
1064,823
-1,-1
-1,50
1314,986
937,573
761,835
1331,911
1737,1137
406,392
138,161
953,808
932,393
353,180
1640,1148
1591,1018
429,488
205,78
1545,1122
1087,467
-1,654
476,487
1667,1241
1214,958
1509,-1
1161,930
210,204
1404,546
56,33
906,895
463,448
439,364
-1,-1
323,254
593,608
476,487
1200,496
650,772
-1,-1
730,820
893,419
1070,933
1761,1166
-1,-1
261,75
336,233
248,250
928,461
283,174
447,415
1584,1212
1529,1144
-1,-1
-1,74
886,426
607,603
261,75
244,122
194,193
1803,1237
1809,1269
1480,1152
-1,1287
339,265
827,500
200,103
524,526
917,437
1746,1167
598,698
1068,876
1418,1058
856,870
1208,888
201,103
79,-1
-1,-1
1090,594
-1,-1
589,604
-1,615
459,559
299,145
1507,1065
886,426
1649,1233
-1,8
190,79
441,410
897,729
1197,539
74,70
851,792
735,335
949,550
89,89
1364,975
1258,754
-1,-1
907,842
677,324
1121,926
705,749
712,725
-1,-1
1431,1031
591,620
-1,1199
826,434
648,829
568,670
1603,1195
1400,1019
24,11
501,610
246,260
1211,921
1548,1105
-1,974
1589,1165
1737,1137
-1,-1
109,172
170,97
30,15
667,795
342,277
1355,768
1524,1135
479,627
412,528
761,835
382,311
-1,-1
801,726
251,81
664,721
1652,1192
158,31
1439,1103
1212,890
200,102
324,255
1497,1186
1705,1110
1742,1272
747,375
1396,1012
-1,-1
1261,731
593,608
393,284
509,511
1345,781
-1,-1
-1,837
1806,1268
1408,598
-1,-1
-1,1112
1536,1171
1456,1160
1414,1009
1052,761
519,490
1558,1021
1420,659
-1,-1
35,20
285,246
739,358
296,-1
974,751
1336,-1
482,563
1010,823
58,96
838,714
-1,-1
-1,-1
750,631
-1,436
442,448
508,310
1750,1168
445,619
-1,-1
1349,998
-1,-1
1088,531
279,153
119,93
437,368
1724,1181
319,275
-1,-1
392,292
887,425
259,190
1293,920
219,166
470,554
619,654
1353,975
-1,402
1564,1159
1156,784
1279,852
1684,1253
1334,996
583,654
1010,823
824,383
1704,1086
1356,768
1190,973
1766,1118
359,270
-1,1056
16,7
1475,1126
1421,683
1639,1109
1460,732
-1,-1
250,80
853,623
-1,1185
1384,1007
452,759
544,519
234,160
693,684
255,146
406,392
-1,-1
-1,-1
1244,429
666,794
-1,1079
320,179
938,667
1512,1100
1608,1082
982,350
1183,935
1702,1277
-1,-1
1252,939
524,526
875,474
1174,495
172,112
1512,1100
785,407
334,268
399,336
985,532
1215,959
521,609
1337,970
-1,-1
954,-1
1236,941
239,71
1224,362
1146,398
475,485
1250,587
80,134
-1,-1
1523,1107
1046,862
1254,931
393,284
382,311
25,13
1712,1191
74,70
1426,1095
70,140
1266,967
143,220
940,712
1459,1158
1565,1193
1453,1164
655,333
1433,1040
530,561
767,735
-1,-1
1497,1187
766,601
1535,1218
1814,1252
62,120
835,597
899,785
1411,616
1088,531
817,869
-1,276
657,631
682,-1
1331,911
-1,294
1224,362
726,737
-1,-1
932,393
713,582
1402,1033
1697,1275
815,-1
-1,-1
907,842
680,-1
462,-1
911,543
1642,1249
535,563
1635,1151
-1,146
772,-1
1747,1283
1439,1103
1487,1230
1114,564
955,863
1635,1151
1652,1192
334,268
734,748
463,448
-1,-1
1298,985
-1,417
1631,1087
-1,-1
687,300
1390,1008
413,296
1099,552
478,627
-1,-1
250,80
1313,-1
-1,-1
-1,-1
-1,-1
873,435
-1,-1
675,777
665,722
1323,989
1146,398
23,12
1812,1205
1533,1026
1627,1234
1378,1005
1660,1204
1552,1023
1188,940
1778,1292
92,59
-1,-1
-1,-1
1389,894
1287,430
-1,46
705,749
1181,836
1548,1105
-1,-1
905,865
-1,-1
206,78
1673,1255
704,804
-1,74
-1,-1
596,649
1264,919
899,785
30,15
244,122
1807,1174
377,297
311,237
-1,-1
504,560
1253,-1
1152,-1
1622,1243
-1,-1
1218,972
1563,1170
630,664
1564,1159
290,227
521,609
1784,1141
1215,959
781,-1
734,748
1008,855
-1,-1
1812,1205
746,353
502,612
-1,-1
220,188
-1,-1
1584,1212
1319,1002
1263,657
812,686
528,611
483,-1
-1,-1
519,490
152,37
71,-1
1080,632
1524,-1
755,313
1168,480
1758,1286
-1,-1
1270,934
1470,1162
48,-1
565,584
1152,-1
767,735
753,669
1407,1050
-1,-1
201,103
1159,883
792,406
570,705
947,885
1169,409
110,-1
322,147
173,123
531,-1
1171,373
1740,1207
1263,657
359,270
737,360
1768,1240
1550,1116
665,722
-1,130
959,981
1262,680
416,446
218,165
1724,1181
186,50
1495,1022
-1,147
1301,-1
1645,1077
927,465
464,448
131,-1
1035,460
304,258
812,686
-1,343
1257,957
1124,637
749,-1
728,828
764,783
570,705
123,-1
-1,-1
1144,468
1139,381
179,221
359,270
226,65
-1,615
1438,1045
-1,-1
1742,1272
-1,-1
1764,1248
8,23
1725,1169
1030,397
1149,418
917,437
1787,1203
1383,-1
-1,-1
-1,-1
57,33
-1,-1
-1,-1
1522,-1
254,178
441,410
1189,922
-1,1166
636,624
1094,788
459,559
1618,1227
517,412
852,622
344,200
812,686
1342,987
671,799
1246,535
950,549
1513,1014
853,623
1791,1225
1119,917
1569,1082
457,525
1370,992
1558,1021
-1,-1
1763,1156
1116,851
1618,1227
1247,537
1168,480
832,344
575,411
351,278
975,505
-1,-1
836,711
1252,939
-1,-1
1028,471
1096,760
594,581
-1,-1
1038,595
784,540
-1,-1
42,117
1797,1189
363,232
-1,756
509,511
-1,-1
1779,1278
472,453
1182,935
126,57
754,544
448,562
1063,874
-1,133
-1,381
149,164
876,501
845,830
842,832
1471,1113
1191,914
603,299
787,341
208,222
1660,1204
670,798
646,-1
1353,975
507,310
438,451
1069,877
1187,891
1075,385
492,661
1604,1264
92,59
919,472
7,5
1160,915
1264,919
144,195
538,547
806,-1
-1,1038
66,34
802,575
373,287
1361,1000
-1,-1
969,746
1029,470
389,293
899,785
1359,1013
1105,424
763,763
1567,1196
445,619
1282,969
198,170
1419,1058
1218,972
997,850
-1,-1
24,11
1352,-1
-1,661
1755,1226
-1,-1
1677,1263
-1,-1
-1,394
669,797
1053,666
1603,1195
1459,1158
284,144
552,613
1562,-1
382,311
-1,279
1478,1194
939,667
138,161
1628,1048
-1,-1
447,415
1282,969
443,444
408,449
1578,1016
1808,1173
438,451
-1,1120
1197,539
835,597
976,542
916,437
571,656
-1,-1
1778,1292
913,571
142,219
397,305
169,169
220,188
-1,-1
762,738
253,-1
1037,881
577,577
785,408
915,476
75,-1
-1,-1
1144,468
259,190
1274,-1
1335,995
1427,1094
-1,-1
293,244
869,-1
-1,-1
1533,1026
879,433
1459,1158
772,839
690,691
195,127
441,410
127,58
104,149
1756,1278
251,81
-1,-1
906,895
1722,1290
-1,1200
1698,1175
741,340
1202,534
-1,-1
182,126
1523,1107
538,547
392,292
517,412
517,412
968,746
-1,-1
151,-1
1382,-1
1380,962
1625,1133
-1,1287
467,709
1025,403
1092,904
1475,1126
924,374
1050,848
591,620
185,50
538,547
683,697
569,671
1537,1216
612,693
1562,1293
1054,330
-1,-1
1670,1261
735,335
-1,-1
-1,739
668,796
525,625
617,704
1082,505
1308,966
1794,1140
-1,-1
370,-1
470,554
1436,545
973,747
958,390
1181,908
1481,1081
1519,1270
1338,970
544,519
409,599
47,40
1599,1124
1603,1195
195,127
-1,-1
1798,1188
23,12
1354,-1
1491,758
348,272
1359,1013
19,44
-1,230
1004,896
-1,1036
-1,74
583,654
1246,535
252,72
-1,373
1458,1138
971,858
1308,966
907,842
-1,-1
603,299
17,-1
1458,1138
726,737
1445,-1
600,703
410,617
437,368
535,563
359,270
785,407
752,678
832,344
1384,1007
1131,515
481,676
1013,901
1005,897
435,280
-1,-1
305,218
1569,1082
-1,-1
766,601
798,345
1150,417
1110,464
1587,1053
296,-1
1329,-1
-1,-1
1587,1053
517,412
529,585
938,667
884,355
148,173
-1,686
-1,825
1524,-1
-1,-1
366,240
441,410
-1,430
704,804
568,670
-1,811
-1,581
-1,-1
848,319
1195,879
1102,593
308,202
910,325
-1,1011
1487,1230
1416,1071
1006,898
-1,-1
1672,1254
-1,784
407,328
-1,985
1497,1186
174,101
339,265
203,230
1376,961
-1,-1
382,311
1471,1113
150,163
1178,906
951,665
1624,1091
81,63
1254,931
-1,-1
614,332
530,561
925,339
1676,1231
-1,-1
499,413
122,99
784,541
-1,-1
1014,925
188,157
1480,1152
1191,914
1043,786
-1,-1
547,583
1228,568
1381,-1
1772,1201
-1,-1
1047,903
214,-1
374,298
1652,1192
-1,-1
1069,877
138,162
929,462
-1,962
438,451
260,191
582,695
-1,-1
236,251
340,143
441,410
-1,-1
-1,-1
452,759
1041,764
344,200
376,294
-1,1016
-1,-1
452,759
826,434
459,-1
1298,985
739,358
1649,1233
234,160
387,-1
1624,1091
-1,-1
1231,784
-1,-1
-1,-1
918,405
1341,1001
1526,755
1209,889
-1,-1
1619,1228
77,30
248,250
-1,-1
759,-1
1008,855
568,670
917,437
132,209
-1,198
1025,403
1703,1086
12,9
1404,546
-1,-1
1714,1055
758,312
505,629
371,-1
-1,-1
1258,754
-1,581
582,695
-1,-1
452,759
895,730
1758,1286
1681,-1
1524,1134
251,81
1183,935
-1,-1
1151,589
1541,1069
-1,-1
141,94
-1,-1
667,795
369,242
-1,1220
1323,989
279,153
871,356
863,326
374,298
498,413
342,277
1599,1124
1541,1069
657,631
-1,-1
-1,1074
-1,964
1388,893
459,559
644,689
293,244
903,740
1000,902
-1,382
1324,990
890,423
687,300
-1,-1
1576,1035
1221,825
704,804
1394,-1
-1,1100
1562,1294
-1,-1
913,571
-1,228
-1,-1
460,-1
376,294
1446,708
-1,-1
624,728
1445,-1
634,-1
-1,468
354,180
-1,-1
455,523
1054,330
1013,901
1414,1009
93,51
328,252
190,79
992,779
1551,1117
417,455
638,322
1808,1173
-1,-1
1430,1031
689,690
-1,74
1666,1063
1307,978
1523,1107
-1,-1
-1,1045
-1,-1
454,522
362,261
425,-1
900,787
285,245
664,721
-1,279
1154,491
1176,536
1325,980
1097,891
1694,1282
234,160
897,729
-1,-1
1562,-1
1110,464
1706,1112
861,844
155,86
-1,1172
655,333
-1,175
-1,-1
-1,-1
1384,1007
517,412
29,12
808,812
-1,-1
-1,948
-1,-1
793,473
811,833
1743,1271
459,559
1335,995
285,245
424,391
1613,1034
227,66
640,321
462,-1
-1,-1
-1,-1
1701,1288
1577,1016
92,59
-1,-1
406,392
-1,-1
477,610
433,-1
774,800
977,504
1704,1086
-1,-1
8,23
381,301
952,809
1485,1072
436,367
-1,-1
757,312
839,765
1321,990
-1,-1
369,242
775,773
1616,1039
1550,1116
1373,-1
55,24
-1,-1
814,318
1074,386
1439,1103
1409,1010
559,518
1210,910
783,443
1620,1119
1058,854
115,41
399,336
645,710
-1,-1
915,476
495,579
971,858
19,44
-1,-1
495,579
1780,1278
466,508
270,215
628,279
16,7
219,166
1001,848
1397,1012
1682,1076
760,715
456,524
612,693
1578,1016
-1,355
210,204
834,596
1744,1155
-1,-1
547,583
