ref,boot
-1,-1
1347,973
1552,1087
77,60
228,231
1264,925
-1,-1
1096,866
317,252
514,784
1161,913
304,233
746,376
1298,991
-1,-1
96,54
1712,1253
405,424
-1,-1
771,653
394,301
1644,1231
1556,1070
1648,1280
246,243
205,123
-1,-1
1479,1157
74,15
735,337
1649,1272
959,968
846,-1
1298,990
-1,-1
1068,732
1188,-1
-1,-1
1668,1239
-1,-1
893,406
250,245
-1,-1
1334,995
311,227
-1,681
1557,1070
340,275
-1,512
433,391
858,521
1109,403
538,751
604,-1
897,536
775,595
1061,753
750,-1
1683,1252
425,569
1596,1247
-1,-1
-1,-1
348,-1
-1,-1
261,31
-1,1091
538,751
931,345
-1,-1
1123,855
926,378
1600,1140
149,108
-1,-1
587,328
1670,1208
266,121
260,110
-1,-1
318,117
905,752
510,647
203,193
481,535
692,853
154,-1
1593,1178
1149,407
-1,-1
-1,-1
911,739
-1,1074
1757,1296
875,397
1474,1131
899,874
495,523
-1,1099
-1,-1
1758,1295
866,634
1249,617
826,613
522,356
395,302
-1,876
-1,-1
610,-1
961,725
517,304
623,575
1323,807
562,462
1005,754
803,772
-1,-1
1160,959
139,130
1624,1206
104,27
-1,-1
-1,986
1459,1126
-1,-1
828,475
746,376
268,52
392,299
-1,-1
1497,1163
500,358
373,281
507,449
1292,849
162,138
1160,964
436,553
1485,1107
-1,335
375,278
1660,1116
1263,617
-1,478
88,19
122,41
671,518
-1,-1
993,567
458,-1
248,115
950,750
1289,402
870,504
495,524
575,514
1443,1057
134,39
184,156
1099,717
648,812
1435,1133
1470,1079
1562,1148
354,131
1291,849
189,201
-1,899
-1,1154
299,254
421,452
315,196
223,216
1400,1021
539,514
1101,467
1765,1294
1078,370
49,25
-1,-1
205,123
664,454
633,416
179,37
1590,1191
189,201
1043,891
317,252
145,183
336,196
32,32
1733,1309
845,902
-1,1246
1414,1082
109,135
444,415
-1,-1
653,319
-1,-1
592,456
1619,1172
598,495
1807,1313
1791,1277
424,423
1058,726
46,-1
251,246
1630,1162
735,337
-1,-1
1626,1166
-1,-1
1487,1170
1006,755
-1,-1
1698,1307
1119,940
-1,-1
838,846
1536,1092
-1,-1
644,833
1044,891
1215,949
1150,407
1295,988
67,91
886,480
1471,1108
248,115
882,436
20,33
928,484
961,725
-1,962
-1,-1
560,565
1432,1045
1428,1054
1283,808
172,155
-1,31
975,738
-1,407
481,535
268,52
535,464
348,-1
1394,1000
1748,1199
1478,1146
-1,-1
325,225
467,-1
-1,1093
1385,976
115,22
1428,1054
1042,894
1726,1288
510,647
52,58
328,260
246,243
-1,-1
-1,-1
-1,433
4,1
-1,-1
1680,1167
-1,-1
447,314
271,237
720,842
1498,1177
1645,1200
560,565
572,576
447,314
1287,-1
1485,1107
467,747
263,180
543,802
-1,-1
509,646
826,613
1376,1011
218,87
912,611
491,672
184,156
472,331
162,138
1667,1240
1719,1137
436,553
23,10
1593,1178
1688,1169
163,48
1484,-1
-1,1111
1268,982
594,419
-1,36
1118,882
956,887
374,277
745,376
1534,1080
948,-1
369,267
-1,1304
90,29
807,871
974,706
1426,1068
931,345
-1,-1
672,561
939,848
14,5
912,611
1456,1150
-1,915
-1,-1
1135,827
786,-1
1006,755
1174,641
74,15
1699,1308
339,-1
598,495
1742,1193
1608,1119
55,85
-1,414
471,330
640,310
-1,-1
1352,1006
738,371
243,215
944,868
1334,-1
1703,1201
379,288
1812,1285
153,128
1506,-1
404,422
1231,899
-1,-1
1047,917
1301,867
873,473
1491,1143
-1,-1
642,598
1260,636
820,520
1500,1067
850,619
-1,-1
682,425
1119,940
60,65
1399,1022
40,55
250,245
607,815
1442,1113
271,237
785,578
1393,1016
618,770
756,486
965,729
427,529
1471,1108
1301,867
39,55
610,-1
1565,1066
722,-1
167,42
188,72
833,410
378,282
1798,1318
18,9
1016,759
1570,1180
1172,478
400,365
379,288
878,-1
105,26
-1,-1
-1,819
97,53
1287,782
554,632
787,469
1233,938
-1,-1
1663,1062
1468,1027
1389,1010
1149,407
1353,958
1600,1140
538,751
1654,1222
962,768
-1,-1
68,97
974,706
1702,1262
511,648
-1,-1
640,310
1096,866
413,413
907,562
995,698
760,-1
1398,1018
1328,951
1264,925
-1,-1
986,324
-1,-1
646,677
584,690
691,-1
658,420
828,475
483,749
864,468
848,879
690,-1
583,603
-1,-1
110,-1
1599,-1
959,968
1742,1193
517,304
1740,1241
971,703
1480,1156
935,447
817,592
501,626
26,80
463,383
1473,1132
979,615
472,331
1015,797
200,174
583,603
949,750
729,-1
181,169
953,824
-1,-1
254,122
669,493
-1,1155
540,783
1233,938
1428,1054
426,570
307,228
-1,-1
1233,-1
647,677
358,262
47,14
-1,-1
1014,796
284,253
1328,951
-1,-1
-1,-1
1537,1127
1427,1105
832,409
447,314
1569,1119
913,506
608,-1
531,573
1209,953
279,238
90,29
772,621
906,651
881,435
383,-1
230,-1
416,351
1302,939
630,804
587,328
182,166
177,192
-1,-1
979,615
1291,849
570,734
386,285
1812,1285
430,498
1301,867
1215,949
-1,414
1774,1183
284,253
1420,1059
195,162
735,337
-1,10
