ref,boot
1215,663
-1,-1
1791,1314
291,167
-1,-1
23,40
301,203
574,375
-1,-1
520,685
-1,1068
1357,1004
1710,-1
530,382
1459,1169
737,589
303,225
1603,1202
1296,353
1241,927
461,496
642,763
1115,546
463,347
1583,1112
1097,-1
976,-1
-1,8
184,-1
-1,-1
1812,1315
1649,1241
714,888
459,337
566,356
1212,540
786,816
1053,362
1446,1106
1331,524
615,603
626,372
-1,-1
-1,249
929,795
1006,899
421,291
938,461
293,-1
126,124
757,473
150,136
397,392
-1,-1
1141,784
767,549
978,782
1616,1148
1075,695
1456,1099
1351,922
872,-1
228,105
1743,1165
635,759
1087,677
630,-1
516,437
444,283
27,15
-1,-1
-1,-1
1564,1211
177,122
1322,641
1399,1044
1803,1301
1088,821
-1,-1
-1,307
1016,872
290,279
1668,1238
1380,666
161,-1
1739,1283
220,189
-1,-1
1004,918
405,277
179,119
1367,359
89,64
54,77
953,615
-1,648
1106,678
1791,1314
735,776
845,397
53,77
1196,978
1501,1194
987,719
305,67
1608,1226
1480,1176
272,126
-1,-1
1245,746
503,369
919,817
982,709
634,628
676,844
-1,-1
357,234
1506,-1
226,117
399,312
1382,1022
93,102
574,375
1113,594
-1,613
398,-1
-1,100
892,748
-1,461
1335,974
-1,773
234,205
459,337
962,822
726,360
1305,393
1080,959
1589,1102
1680,1228
-1,-1
688,474
-1,-1
352,207
1646,1164
218,208
826,780
349,286
395,408
359,300
246,114
845,397
131,107
548,662
1699,1163
1524,1151
347,242
816,854
342,287
1753,1304
-1,-1
-1,846
-1,-1
1009,939
1702,1264
938,461
-1,1026
-1,-1
833,626
785,857
209,-1
989,721
-1,-1
-1,-1
878,740
384,227
1420,1089
24,27
480,338
293,184
-1,-1
670,629
10,15
43,33
-1,-1
-1,-1
1012,950
1801,-1
8,3
1744,1267
-1,47
1449,1036
502,314
-1,1079
890,591
1375,895
854,839
1439,1071
-1,-1
-1,-1
256,41
214,183
573,372
841,-1
1413,-1
1143,-1
714,888
1134,991
926,575
67,72
357,234
1109,880
1672,1265
1023,702
1528,1128
-1,-1
260,214
1751,1179
563,551
770,841
152,151
-1,974
1008,940
363,270
597,-1
759,506
21,26
1792,1270
1487,1185
1226,833
1642,1138
432,-1
929,720
1347,-1
1663,1035
11,-1
823,871
1554,1033
1175,621
1096,432
999,464
-1,-1
-1,-1
1624,1198
25,22
-1,232
1209,692
-1,-1
1097,-1
397,392
1170,788
664,799
1583,1112
1360,-1
926,575
1512,1056
-1,644
-1,-1
1389,427
1159,465
961,909
-1,-1
775,758
-1,-1
696,511
664,799
678,735
150,136
1595,1162
-1,-1
1584,1229
774,842
1024,648
-1,924
738,644
259,213
-1,1261
926,575
906,917
221,190
-1,1036
-1,279
355,280
1764,1236
-1,-1
1403,1065
-1,-1
683,687
215,92
145,73
1481,1140
1300,1005
399,312
349,286
647,495
-1,-1
1739,1283
41,110
1084,781
-1,-1
100,147
917,837
275,-1
330,302
435,406
763,414
538,378
467,445
-1,-1
1606,1216
1178,584
365,249
1281,1012
1295,373
553,423
341,263
-1,142
1008,940
1237,554
-1,325
158,68
-1,-1
570,470
152,151
226,117
1196,978
850,852
1620,1231
1403,1065
897,448
645,396
705,845
-1,310
1674,1201
492,436
105,82
201,-1
678,735
-1,-1
1512,1056
1700,1221
1413,1073
1565,1188
-1,-1
-1,851
754,908
-1,958
-1,-1
95,54
1220,1002
411,526
24,27
-1,-1
658,766
1299,-1
1105,622
883,742
1638,1220
1687,1184
1655,-1
