ref,boot
-1,-1
818,487
-1,80
944,602
287,219
1507,-1
1714,1252
731,417
1336,-1
546,472
-1,-1
1648,1202
226,44
-1,552
1442,1090
1448,-1
431,345
669,435
450,430
1680,1215
409,377
219,210
1621,1079
-1,-1
264,124
910,462
1396,989
-1,162
782,545
1335,859
1160,974
1778,1280
1078,787
1484,1087
1206,943
93,35
-1,296
1552,1089
431,345
914,764
-1,732
1010,363
710,682
1490,658
-1,-1
1222,514
715,303
-1,-1
483,331
1146,827
1132,-1
866,759
489,478
1742,-1
1206,943
1285,579
53,65
1307,783
1579,1187
348,223
1557,1060
782,545
1660,-1
1497,-1
1063,489
297,169
278,229
1129,656
1755,1233
571,522
1569,1196
785,-1
1088,857
359,204
-1,-1
330,250
686,306
933,691
-1,-1
1658,1083
-1,-1
-1,-1
-1,380
683,532
799,621
678,547
-1,-1
1086,768
1164,813
1437,1058
-1,-1
1384,1024
1313,894
-1,-1
1497,1207
146,165
362,261
1165,750
1666,1223
464,381
256,183
1396,989
398,288
1439,1070
565,400
1728,1069
1593,-1
612,343
412,346
1599,-1
1245,935
102,121
1510,-1
157,11
1435,1091
272,200
-1,-1
0,0
1350,963
-1,-1
952,838
-1,-1
97,145
1623,1142
929,-1
246,135
592,322
-1,-1
97,145
-1,-1
-1,-1
1083,885
537,597
731,417
1278,867
429,368
1343,996
-1,-1
865,672
1649,1278
778,458
1332,997
1284,713
816,755
456,352
378,267
676,389
-1,770
675,388
218,209
1342,1004
376,278
-1,-1
1585,1181
235,99
574,566
907,383
-1,-1
447,350
-1,-1
-1,-1
327,-1
1523,1065
758,357
1064,363
858,419
228,59
1767,1232
1321,783
270,155
1103,852
92,-1
-1,-1
282,-1
355,265
-1,338
-1,-1
86,122
606,631
1008,364
1729,1259
1259,886
1090,423
-1,-1
1710,-1
850,753
1541,-1
1342,1004
702,455
869,582
-1,-1
1068,577
1020,647
-1,-1
1088,857
1101,-1
1015,490
238,60
1674,1129
1231,919
647,882
529,442
232,105
1193,781
1098,655
1140,721
1805,1283
118,37
1794,1240
1626,1198
888,799
198,30
1240,640
1428,1032
8,18
454,337
1318,965
713,742
1732,1309
20,26
-1,-1
1474,1093
600,552
-1,-1
719,-1
644,600
1296,918
1471,1170
1061,639
820,328
-1,-1
1420,474
339,231
1405,-1
1229,912
-1,-1
-1,-1
348,222
965,576
1739,1176
1339,1002
443,327
-1,99
1390,1027
775,361
1038,355
925,769
342,246
897,696
298,227
165,166
1252,946
677,-1
1120,902
716,305
-1,149
-1,-1
149,111
525,-1
517,332
609,573
1558,1146
-1,-1
234,99
752,463
495,533
682,-1
632,536
-1,-1
533,523
-1,-1
1348,-1
425,371
-1,-1
-1,-1
706,677
-1,1138
878,-1
105,150
1287,966
197,149
96,134
-1,886
68,130
1617,1204
226,44
1262,936
-1,-1
-1,-1
221,217
927,517
204,106
1697,1134
-1,-1
1082,761
-1,390
436,481
1075,758
711,549
379,280
1231,919
233,-1
1068,577
761,668
1285,579
1061,639
439,427
241,125
1350,963
793,792
114,117
712,556
-1,-1
1642,1182
1759,1305
-1,-1
307,193
-1,-1
1766,1174
328,234
665,436
1262,936
-1,-1
109,141
1215,845
428,369
776,360
-1,590
126,72
-1,566
651,414
839,843
1194,-1
618,625
808,748
312,191
600,552
1765,1301
1649,1278
190,42
639,613
1749,1273
-1,-1
1701,1211
58,50
1214,844
-1,-1
1006,575
277,168
-1,-1
623,527
1386,1009
-1,-1
130,100
1037,698
769,484
731,417
650,411
-1,589
1110,620
455,337
232,105
1533,1201
-1,-1
1524,1119
132,157
1314,894
979,729
1485,1151
1432,1072
257,32
203,172
670,412
1689,1255
672,414
935,693
1670,1214
977,720
1461,534
545,312
936,739
417,-1
1582,1165
1010,363
133,160
-1,-1
584,623
570,590
589,431
887,734
43,-1
-1,-1
-1,-1
-1,-1
58,50
1778,1280
266,198
832,694
1481,1084
1516,-1
1791,-1
-1,-1
1105,878
997,-1
691,571
-1,1305
1791,1279
1487,1046
205,24
1118,944
-1,-1
846,-1
1809,1284
1685,1249
38,-1
-1,1220
373,274
984,618
1080,673
1654,1154
227,43
449,291
438,-1
219,210
1493,1102
160,163
570,590
825,646
1418,-1
1619,-1
1211,929
74,147
-1,480
690,569
495,533
546,472
300,139
248,149
481,394
866,760
1149,770
1750,1274
-1,-1
1616,1203
-1,-1
753,740
920,825
-1,152
438,477
738,644
992,739
-1,-1
1209,603
1707,-1
1534,1206
1325,609
626,551
1200,888
1755,1233
158,10
793,792
-1,-1
-1,-1
-1,-1
1442,1090
1290,899
641,518
-1,-1
1639,1195
664,504
1415,1056
1660,1258
793,792
650,411
383,267
194,179
1080,673
1407,1031
1742,1275
226,44
-1,666
1559,1187
1622,1180
980,729
519,366
1672,1126
438,477
1004,604
425,372
1732,1308
1260,886
467,629
1551,1086
882,794
399,342
1652,1114
1091,424
299,227
-1,310
-1,-1
-1,486
924,685
1497,1207
1479,1039
1448,-1
-1,31
596,467
1785,1297
1461,534
-1,-1
1618,-1
522,470
1458,1063
763,663
876,791
1035,802
-1,-1
1550,1085
271,237
597,466
-1,-1
927,517
612,343
525,553
181,83
34,86
504,396
546,472
375,264
-1,-1
750,519
958,702
735,581
-1,-1
1177,961
1810,1285
-1,-1
483,452
-1,306
1550,1085
738,644
1643,1260
1268,939
1597,1171
368,-1
-1,334
865,672
1567,1081
1674,1129
1016,513
-1,-1
711,549
1657,1118
251,48
1455,1188
-1,-1
272,200
-1,-1
168,55
139,95
-1,770
1352,-1
1030,828
1702,1127
75,69
1261,899
69,131
1046,706
1600,1124
-1,21
246,135
594,376
529,442
55,36
677,462
796,616
-1,-1
1573,1088
-1,161
1739,1176
-1,-1
761,668
208,176
-1,-1
-1,-1
1158,959
1229,912
-1,-1
-1,-1
1543,1045
-1,726
826,-1
484,-1
1156,920
1708,1199
1025,726
785,851
-1,-1
-1,-1
261,156
1088,857
81,142
711,549
521,422
896,695
246,135
441,408
356,266
-1,-1
223,-1
-1,39
1654,1154
1622,1180
-1,-1
1137,816
1455,1188
71,161
-1,1075
227,43
-1,917
1307,783
126,72
955,-1
1317,965
982,731
128,45
1264,978
1455,1188
-1,-1
1100,836
610,-1
617,626
572,521
1780,1236
1342,1004
1179,953
1381,1014
899,863
303,195
822,437
1277,971
357,257
122,55
-1,-1
70,132
1709,1199
612,343
1582,1165
-1,1088
906,541
754,315
55,36
-1,1092
-1,-1
1264,978
1406,1042
1169,849
6,3
710,682
729,642
-1,957
1151,880
937,405
-1,1163
112,102
1333,995
14,5
-1,-1
1451,1186
817,485
657,520
1038,355
1041,904
985,618
661,330
906,541
1398,1012
-1,-1
1189,955
1029,798
-1,721
-1,-1
449,291
1423,1132
1748,1220
-1,99
-1,-1
359,-1
69,131
715,303
96,134
673,414
990,587
-1,1075
566,444
1667,1192
357,253
437,482
528,335
66,-1
490,660
1647,1202
1123,564
66,-1
-1,-1
412,346
1453,1107
1196,544
510,479
-1,726
852,756
1629,1098
1561,1062
-1,-1
1501,1122
339,231
393,287
1416,1092
-1,-1
1368,1011
1561,1062
1302,927
610,-1
960,-1
1129,656
781,-1
1582,1165
512,499
1754,1219
1138,-1
-1,737
1117,921
-1,255
-1,-1
-1,560
-1,400
615,348
-1,1171
1372,900
1002,661
-1,-1
428,369
-1,-1
1453,1107
1617,1204
912,722
593,321
1354,1010
900,633
1234,-1
406,329
1802,1306
1202,914
706,677
732,511
1075,757
15,16
783,546
252,15
789,818
498,403
1479,1039
74,148
222,-1
1595,1277
1505,1052
658,529
349,245
778,458
583,492
525,554
498,403
1368,1011
1708,1199
1151,880
815,716
445,379
1525,1120
536,598
-1,886
459,421
767,837
958,702
228,59
1657,1118
19,27
1540,-1
1411,450
421,318
1768,1232
714,741
167,55
525,468
1603,-1
823,491
537,597
1796,1264
-1,-1
99,63
470,353
505,440
279,230
1808,1262
1355,1000
232,105
943,572
-1,-1
-1,-1
1797,1298
1146,827
236,149
956,909
200,20
1630,1098
1783,1246
199,30
1464,406
340,235
1584,1155
362,261
1254,895
-1,-1
-1,719
1800,1293
651,414
397,275
1043,632
978,873
-1,-1
844,-1
312,191
1369,1017
-1,-1
-1,-1
937,-1
755,340
771,-1
1168,848
-1,-1
1120,902
370,-1
720,842
-1,1228
1283,712
1157,976
1519,-1
-1,620
823,491
-1,220
1581,1165
244,194
178,158
808,748
-1,49
-1,-1
622,464
250,47
1390,1027
-1,-1
38,-1
-1,1069
1221,514
593,321
-1,15
803,448
-1,-1
351,247
1034,802
1730,1228
1437,1058
525,-1
1487,1046
1188,811
512,500
-1,301
160,163
-1,-1
1497,1207
901,777
928,879
25,57
399,342
-1,-1
-1,1185
1805,1283
331,256
138,84
601,624
1140,721
-1,1019
624,526
453,-1
571,522
836,840
709,681
-1,-1
1461,535
1443,1108
404,302
123,-1
1670,1214
1223,718
-1,-1
1601,1141
1682,1138
892,689
258,32
1070,815
-1,-1
1738,-1
950,501
673,414
359,205
333,214
288,154
654,-1
1550,1085
-1,-1
1072,627
-1,173
1736,1292
753,740
1549,1100
1174,856
386,273
394,294
1696,1221
-1,834
1160,974
988,831
774,457
478,374
221,217
-1,406
34,86
41,38
1635,1066
508,300
1674,1129
1725,1269
368,268
-1,-1
1244,931
1696,1221
358,188
-1,2
354,255
19,27
768,670
-1,517
1476,1037
-1,-1
1645,1239
-1,-1
1655,1125
1421,559
379,280
808,748
101,98
98,101
1040,924
1411,450
1334,860
-1,-1
1238,317
1013,608
-1,-1
-1,31
253,15
1576,1226
959,833
65,52
510,479
1662,1144
647,882
1664,1088
-1,-1
-1,-1
1437,1058
883,766
-1,-1
945,601
632,536
1214,844
-1,1022
596,467
1403,1048
552,523
56,29
1699,1229
31,71
-1,-1
1682,1138
611,343
428,369
-1,-1
418,-1
808,748
-1,1156
132,157
1672,1126
219,210
285,213
-1,-1
1164,813
1151,880
409,377
1445,1077
1316,752
1585,1181
1794,1240
8,18
553,550
438,477
1780,1236
732,511
241,125
-1,-1
1422,1055
1426,1061
1335,859
1717,1302
1660,-1
1490,658
-1,-1
196,104
1498,1149
1054,807
1502,1045
1647,1202
1472,1150
848,710
1479,1039
-1,-1
132,157
1649,1278
1082,761
747,584
500,469
618,625
611,-1
845,901
246,135
-1,-1
71,161
1814,1286
969,418
1728,1069
424,397
447,350
684,740
365,251
692,664
246,135
1319,948
304,196
364,251
1765,1301
596,467
-1,224
9,12
-1,-1
-1,1058
1030,828
1435,1091
1445,-1
321,139
876,791
1763,1267
1666,1223
1198,855
1809,1284
-1,-1
70,132
1751,1304
1340,1002
1306,771
1681,-1
1509,1104
820,328
1247,932
-1,-1
1161,779
628,271
1600,1124
177,158
-1,-1
525,468
1069,578
-1,-1
1181,945
676,389
-1,-1
-1,478
131,128
1006,575
1719,1112
942,776
-1,-1
1046,706
-1,514
15,16
384,292
1549,1100
283,153
552,523
1674,1129
1100,836
821,437
-1,1199
-1,305
162,107
1040,924
475,349
858,419
-1,271
525,-1
928,879
247,136
55,36
-1,-1
-1,-1
-1,1301
167,55
640,614
72,133
245,189
