ref,boot
956,766
620,454
937,457
-1,888
1338,928
1146,-1
956,766
-1,627
660,509
1066,881
999,814
287,125
428,361
294,-1
571,449
896,788
356,-1
535,422
1267,910
858,717
-1,730
277,168
-1,-1
1298,946
1193,691
1027,494
1626,1063
1067,882
1054,584
1029,496
-1,-1
-1,-1
1318,821
1296,969
282,183
1523,1132
912,724
1778,1286
1434,1048
720,588
-1,980
-1,-1
535,422
51,-1
1461,1060
476,376
1573,-1
684,627
170,96
-1,74
1428,1067
1771,1263
1196,843
-1,439
623,424
1576,1054
110,65
-1,-1
1693,1220
22,7
826,489
1350,979
677,323
126,104
1096,871
848,586
1298,946
1578,1048
54,72
271,219
212,107
-1,-1
587,276
260,165
293,197
392,294
1420,1081
-1,41
1716,1229
1391,1013
1750,1240
1803,1293
1427,1022
78,80
15,7
1246,761
761,834
491,427
1554,1093
-1,-1
707,566
83,67
1501,-1
1000,914
1579,1128
839,544
1337,928
304,196
1678,1260
1752,1200
-1,-1
481,324
150,138
653,485
-1,830
593,349
914,728
271,219
481,324
-1,-1
1165,691
803,581
1718,1090
-1,-1
1184,937
188,120
923,529
1570,993
1460,1126
1127,790
407,290
1253,892
714,476
328,252
1795,-1
1266,909
1039,-1
-1,10
404,288
1237,851
1320,956
139,-1
1425,1028
-1,-1
25,12
354,247
1396,985
1382,-1
1352,1005
1451,-1
-1,-1
326,230
340,250
79,79
702,622
293,197
1169,563
1759,1247
1612,1082
1352,1004
152,81
-1,546
-1,844
66,-1
685,392
-1,-1
818,553
1347,951
1138,-1
-1,-1
1075,481
-1,-1
10,5
1783,1245
1140,723
1446,1112
1713,-1
1791,1243
1778,1286
669,594
765,687
1545,1122
-1,-1
259,164
594,436
538,345
-1,-1
-1,16
74,45
-1,-1
769,620
1712,1149
1228,826
1801,-1
-1,-1
295,181
522,475
92,58
1293,811
-1,289
-1,-1
1421,1068
1317,820
-1,-1
1551,1070
324,191
1025,443
1169,563
897,788
238,152
1749,1239
276,168
201,132
-1,1155
661,789
830,500
557,-1
924,497
795,418
730,550
1574,1113
1261,679
1081,750
359,254
827,-1
524,520
696,793
201,132
956,766
438,336
97,78
1660,1062
1647,1198
872,727
444,309
-1,-1
1805,1276
1169,563
172,160
55,57
1368,888
1742,1137
-1,-1
124,102
507,329
543,641
613,-1
-1,713
-1,-1
657,682
815,661
1334,954
419,287
664,347
1776,1202
514,458
-1,-1
65,82
102,60
-1,-1
882,415
1787,1287
-1,-1
664,347
378,272
1492,1068
-1,1268
1544,1169
-1,-1
288,-1
662,652
1105,705
24,13
-1,-1
1591,-1
-1,-1
771,550
-1,647
329,208
131,112
924,497
528,455
793,490
-1,-1
219,142
1500,1152
1747,1233
957,767
1497,-1
1693,1220
280,-1
-1,-1
279,223
1485,1077
1805,1276
422,330
845,836
1248,759
1562,1251
-1,585
1232,814
336,221
-1,-1
504,359
998,796
378,272
846,-1
1649,1176
-1,-1
1294,811
271,219
1402,1029
824,412
-1,-1
-1,-1
-1,483
-1,1019
374,262
-1,-1
-1,-1
-1,-1
40,22
1391,1013
-1,-1
1784,1261
372,-1
931,635
237,152
165,90
202,98
1746,1186
936,803
1126,849
1604,1216
1246,761
1110,733
-1,405
138,101
268,195
784,628
467,-1
491,427
915,728
256,148
132,50
454,374
441,-1
349,201
1346,845
1638,1226
84,-1
-1,-1
-1,-1
273,171
-1,-1
1351,978
311,203
1411,1061
-1,-1
1560,1130
130,156
945,645
-1,-1
554,503
1065,-1
431,340
427,362
-1,-1
1168,603
1600,1145
1651,1088
-1,1258
1586,-1
374,262
700,591
346,249
872,-1
969,555
1792,1288
1478,1134
184,150
1798,1270
1175,758
271,219
1769,1208
771,550
974,696
-1,1174
1216,-1
116,69
500,477
1667,1147
-1,-1
525,478
-1,-1
1205,866
1288,-1
466,292
1507,987
-1,-1
52,26
1030,-1
200,131
566,327
-1,-1
-1,-1
1064,840
521,472
734,720
22,7
597,562
1632,1080
52,26
1730,1160
-1,-1
-1,125
1491,1125
1735,1175
646,431
983,570
497,-1
-1,-1
381,263
1135,897
463,306
1264,854
1259,702
16,25
1696,1234
664,347
778,-1
-1,81
602,506
972,875
787,604
347,237
-1,425
1459,1118
1164,779
1722,1280
63,35
1739,1165
407,290
1026,493
804,-1
-1,166
714,476
616,352
40,22
1255,889
-1,-1
1067,881
1580,1128
351,218
1064,840
1198,730
1442,1040
1137,603
747,419
1057,770
669,594
1643,1097
1638,1226
229,145
-1,993
824,412
919,670
696,793
176,109
1692,1219
967,743
-1,283
1370,943
1342,934
448,325
251,173
-1,-1
1334,954
937,457
347,237
529,508
108,-1
1550,1069
508,328
1536,1142
651,515
976,805
