ref,boot
859,835
204,149
1272,925
1682,1204
481,327
-1,1154
787,468
1160,-1
902,707
-1,-1
-1,-1
-1,1085
-1,-1
132,133
548,532
1068,860
-1,-1
1047,912
1702,1272
1591,1166
1040,948
218,164
-1,-1
1181,968
1372,1001
1582,1202
873,462
-1,-1
-1,-1
1096,947
1597,1200
1581,1203
1253,833
406,301
415,398
1433,1038
230,-1
1349,993
840,828
-1,-1
1436,-1
1216,-1
165,52
1008,811
-1,1101
1750,1263
942,-1
369,269
1226,723
504,356
836,949
1430,1040
-1,-1
363,266
445,430
1069,840
1562,1238
1118,967
1612,1221
663,-1
1770,1243
335,-1
-1,-1
836,949
55,41
1732,-1
-1,-1
-1,434
578,519
846,-1
266,193
1620,1088
946,915
1109,380
-1,1097
152,56
362,271
-1,352
930,627
-1,-1
119,76
90,109
1229,450
1543,1233
-1,-1
1284,903
-1,1155
132,133
-1,-1
562,-1
1009,-1
699,716
13,3
517,436
1167,592
437,477
1584,1140
1742,1224
621,488
603,-1
-1,330
643,688
1680,1138
1282,926
-1,-1
856,890
667,763
1685,1172
746,424
144,132
1745,-1
1732,1287
693,730
460,-1
1587,1087
927,540
-1,-1
154,99
957,736
457,345
-1,-1
247,196
642,593
-1,-1
642,593
552,491
435,303
-1,-1
1309,999
619,486
670,795
412,325
744,-1
667,763
251,61
1342,1014
1523,1070
200,36
633,745
1696,1234
639,350
1349,993
347,206
-1,-1
1654,1197
342,231
831,630
1814,1284
110,170
1562,1238
856,890
1364,1017
402,365
1478,1182
1211,706
883,457
535,333
554,492
1074,582
1773,-1
110,170
-1,-1
395,298
349,215
174,176
1731,1218
114,102
897,598
1469,1094
740,465
137,165
1294,950
-1,-1
678,363
1490,765
336,180
89,108
1004,866
1456,1125
1667,1161
1025,426
1043,778
1246,497
799,537
1181,899
1558,1167
-1,-1
369,269
203,156
700,797
1661,1154
1798,1301
1476,1196
1394,-1
232,118
1463,767
672,715
1038,691
974,748
1720,1186
956,735
1243,804
1665,1081
657,419
-1,-1
1025,426
268,151
1020,682
690,776
337,180
-1,-1
979,635
1812,1283
-1,-1
890,-1
1417,1043
-1,-1
-1,-1
-1,-1
1077,513
-1,-1
1494,1067
96,48
-1,-1
930,627
-1,-1
1510,1079
318,225
310,232
961,-1
777,693
1254,970
443,312
160,127
1250,803
318,225
883,457
297,201
1569,-1
495,439
927,540
-1,118
248,110
651,696
-1,1132
805,807
96,48
236,111
1779,1292
162,91
815,746
378,281
-1,923
1571,1112
-1,-1
612,717
58,78
379,282
694,959
1086,-1
347,206
-1,-1
593,699
-1,-1
352,275
-1,-1
1516,1201
1534,1073
216,203
-1,628
1609,1225
588,619
114,102
538,615
937,524
731,741
939,919
-1,-1
1268,395
1233,756
438,431
1146,632
-1,-1
436,476
1233,756
1363,1016
607,731
808,753
1781,1298
1648,1220
-1,-1
140,100
-1,-1
1372,1001
3,5
903,-1
454,372
818,761
950,-1
-1,-1
1724,1231
-1,234
-1,-1
1711,1185
858,841
766,850
326,209
1161,857
792,387
1015,859
1490,765
504,-1
1663,1171
634,697
1710,1218
1063,812
205,73
243,230
455,373
254,192
1726,1269
-1,270
1434,-1
538,615
-1,882
97,49
-1,402
-1,-1
675,787
373,289
-1,-1
-1,-1
1077,513
-1,-1
591,729
417,-1
929,538
1670,1183
1701,1265
394,297
1496,1103
-1,302
-1,-1
428,324
391,-1
296,-1
1764,1277
131,169
823,760
526,412
1681,1205
627,370
479,445
1101,640
304,248
356,276
353,-1
505,357
879,551
761,-1
589,620
358,228
1156,963
-1,200
804,-1
-1,358
1631,1051
71,11
735,390
606,687
1645,1241
778,789
887,543
1625,1170
97,49
481,327
254,192
1255,955
1530,1102
193,160
714,750
185,184
859,836
1105,-1
459,355
1141,549
918,550
1498,1144
852,700
992,-1
1158,975
1658,1097
-1,-1
-1,-1
589,620
780,790
793,506
836,949
348,189
84,97
1602,-1
