ref,boot
1190,955
-1,-1
1615,1164
-1,-1
-1,314
-1,-1
1487,1199
1168,550
320,252
876,519
182,147
1539,1180
1007,842
203,62
653,302
1658,1187
1395,1002
713,680
1329,965
921,546
1305,972
1408,1052
1436,1119
1536,1260
1013,868
1752,1276
1168,550
835,618
-1,-1
1031,408
922,545
1312,931
1465,1062
28,7
909,844
-1,-1
655,318
326,175
986,349
-1,-1
297,272
1335,978
518,509
1557,1148
-1,-1
400,404
227,186
379,285
899,852
1519,1234
1274,-1
1645,1109
-1,-1
184,67
154,188
1773,1293
684,597
-1,-1
303,193
272,221
1349,-1
-1,-1
139,173
-1,727
847,795
1521,-1
1397,999
595,594
1461,1117
826,628
1278,951
495,589
357,214
301,176
172,194
1309,885
-1,-1
1177,952
682,-1
452,531
1478,1173
-1,1249
1262,691
1657,1087
-1,115
-1,180
1550,1046
538,428
192,140
158,57
1483,1036
1085,548
934,376
1078,451
1181,889
55,85
750,-1
1414,1012
606,724
-1,-1
1412,1024
1690,-1
583,771
132,46
1620,1085
324,257
-1,-1
1248,644
-1,-1
1437,1063
742,357
1103,449
89,96
128,118
1652,1157
102,44
624,773
913,450
-1,748
1701,1269
783,359
189,-1
674,-1
-1,-1
1479,1158
-1,619
677,308
1037,510
1617,1151
1391,1108
-1,1061
1089,-1
912,489
-1,-1
28,7
1420,1088
1233,875
509,397
563,503
1008,824
959,669
653,302
85,65
1567,1134
439,372
364,271
585,335
-1,-1
-1,-1
1364,974
-1,-1
672,634
68,36
917,522
52,112
-1,-1
-1,603
1406,1045
1550,1046
758,659
852,729
996,933
705,716
517,463
1595,1191
140,166
983,-1
1750,1273
371,-1
1703,1298
410,367
445,339
1025,390
666,708
445,339
1165,802
-1,-1
1732,1275
1114,326
-1,-1
1229,512
1009,823
1393,990
-1,1142
536,398
1397,1003
-1,-1
487,305
1661,1076
395,297
287,222
629,755
-1,-1
589,696
-1,-1
775,763
1693,1213
1541,1086
1113,327
-1,-1
952,619
-1,-1
206,90
1742,1142
875,485
63,21
668,700
-1,-1
787,524
384,300
1471,1081
1376,1035
1133,923
452,531
678,419
692,797
355,276
468,396
676,715
-1,-1
-1,307
336,246
1395,1002
1379,1060
359,261
1531,1111
775,763
968,766
382,290
342,232
186,100
-1,-1
525,504
826,628
1787,-1
570,682
-1,728
-1,-1
796,443
546,557
1408,1052
1140,489
-1,838
1633,-1
57,117
-1,254
878,-1
1544,1174
493,-1
1363,974
355,276
195,174
1523,1115
977,646
-1,862
92,84
1569,1138
807,775
1545,1185
1109,541
392,294
-1,-1
-1,-1
99,84
544,499
430,566
1513,-1
-1,-1
1297,935
126,86
1697,-1
591,532
-1,-1
1431,1031
105,108
517,463
487,305
624,773
138,135
365,271
23,7
260,199
348,-1
277,224
1653,1182
293,203
1584,1240
-1,913
-1,-1
1233,-1
348,281
1181,889
1075,-1
-1,405
1666,1145
978,547
251,197
304,204
726,840
-1,94
962,801
-1,-1
581,-1
-1,813
1195,905
-1,-1
949,728
1651,1104
312,244
690,751
1768,1237
990,379
1357,1005
937,582
83,33
124,134
127,87
340,240
332,265
854,780
1245,609
-1,449
-1,-1
29,7
1549,1140
1042,911
1530,1110
1578,1040
-1,-1
597,637
8,-1
348,-1
193,154
58,103
236,37
579,493
966,762
912,489
1181,-1
205,90
1404,1043
911,579
1696,1229
1378,985
-1,489
387,293
-1,-1
977,645
-1,136
303,193
1793,1302
103,72
664,733
577,461
24,24
617,744
177,61
1254,917
-1,-1
358,249
8,9
427,601
1100,944
972,741
556,-1
713,680
1556,1147
271,213
525,504
1313,958
1254,917
530,664
180,-1
977,645
1555,-1
160,98
830,-1
1479,1158
-1,335
-1,695
1455,1100
845,878
640,315
1784,1245
1224,361
166,128
919,576
1009,823
-1,-1
182,-1
1551,1047
138,135
331,269
1695,1239
182,147
248,38
725,-1
1307,856
1658,1187
-1,-1
495,-1
376,284
1716,1231
-1,517
276,224
748,-1
740,358
1542,1198
554,720
-1,-1
55,85
260,199
1417,1016
431,566
869,525
1295,992
594,593
283,263
664,733
1099,936
787,524
1631,1071
-1,-1
1319,977
-1,-1
808,776
756,633
873,520
-1,1136
379,285
793,446
-1,704
-1,-1
826,629
-1,1063
-1,-1
1716,1231
168,95
1708,1077
-1,296
376,284
150,133
970,825
453,436
176,89
326,175
-1,-1
1382,990
421,344
796,443
1798,1291
399,312
-1,-1
1306,969
662,799
560,591
339,279
937,582
1487,1199
1054,831
930,473
768,749
224,217
1406,1045
-1,-1
-1,918
-1,-1
1332,1006
1516,1154
-1,-1
259,198
419,320
-1,694
393,291
891,410
575,553
1724,1306
140,166
478,561
1254,917
246,181
1677,1175
655,318
339,278
1479,1158
980,516
915,447
422,368
1613,1098
-1,-1
-1,-1
-1,815
1562,1249
8,-1
-1,-1
525,504
-1,307
469,434
220,165
-1,931
959,669
1343,945
-1,1040
712,662
1013,868
148,129
977,645
1056,848
571,686
818,661
291,148
1121,948
1119,959
218,151
615,438
1224,361
-1,-1
-1,136
1378,985
1446,1135
1067,896
-1,-1
195,174
1129,925
899,852
664,733
-1,-1
-1,-1
1365,994
210,238
-1,-1
-1,-1
1812,1301
1608,1139
1352,1000
772,782
-1,-1
-1,-1
744,355
1812,1301
11,-1
380,286
593,498
-1,-1
333,-1
268,200
1101,491
-1,-1
79,42
-1,-1
296,178
487,305
435,325
62,21
565,-1
131,93
-1,-1
156,102
1522,1129
1197,478
998,777
1253,874
220,165
1307,856
1706,1202
-1,131
425,562
1302,849
1747,1228
1534,1152
-1,-1
1727,1204
359,-1
1156,938
840,813
75,82
1072,792
1224,361
685,365
1484,1026
348,281
238,138
1331,1007
-1,-1
735,324
1165,802
-1,-1
935,314
303,193
-1,-1
1615,1164
1621,1230
1281,881
761,778
1663,1094
-1,-1
-1,-1
1721,1295
1430,1031
1070,786
-1,-1
957,846
205,90
163,127
1600,1169
669,711
1681,1220
293,202
858,805
309,209
424,599
-1,-1
339,-1
368,247
-1,-1
1016,809
708,413
1048,922
-1,289
1197,478
-1,1268
1085,548
59,-1
711,323
929,348
1658,1187
927,350
129,-1
547,596
1325,788
1728,1204
886,352
1418,-1
847,795
-1,1057
-1,762
924,353
1025,390
157,58
590,779
599,-1
1724,1306
1401,1030
555,495
1112,-1
99,84
-1,-1
712,662
-1,-1
750,-1
1311,794
516,426
-1,-1
698,698
955,857
220,165
1673,1254
1471,1081
727,660
193,154
463,432
1721,1295
1785,1245
104,78
121,45
-1,-1
-1,7
-1,-1
112,73
563,503
-1,-1
1064,866
1540,1084
1302,849
-1,88
1808,1303
-1,1203
1160,968
-1,-1
-1,-1
229,187
1790,1266
1439,1092
1006,784
488,459
-1,-1
902,-1
1491,1161
588,-1
439,372
1036,510
450,369
809,774
951,865
1225,648
19,18
1414,1012
1654,1182
13,-1
19,18
