ref,boot
1021,915
-1,-1
-1,-1
763,608
379,272
1357,978
604,290
928,590
1686,1189
-1,-1
55,47
1400,-1
234,115
1763,1115
-1,-1
709,449
1611,1027
181,116
1411,1088
74,9
841,-1
879,687
296,-1
374,262
1603,1168
1771,1255
-1,-1
1804,1269
1246,653
1194,634
1025,474
572,521
160,109
439,296
145,183
286,200
-1,-1
-1,1253
1599,1150
177,188
1019,811
1047,779
1160,953
553,520
-1,140
929,-1
1097,924
-1,-1
1242,714
251,85
445,332
-1,947
1693,1193
-1,243
105,19
1201,545
-1,305
-1,622
1366,900
944,800
340,256
1265,905
534,406
1573,-1
982,392
1407,-1
297,123
-1,-1
397,289
-1,-1
-1,-1
598,459
119,113
1592,1186
969,562
-1,-1
1132,728
1458,1139
1216,863
1446,1072
899,805
491,426
291,196
1609,1053
1270,796
353,156
1535,1142
296,222
1660,991
389,280
365,125
872,740
-1,-1
428,442
1479,1122
1098,825
1026,539
725,-1
-1,-1
1389,947
1211,-1
-1,29
1143,620
209,142
1527,1074
3,3
206,175
1500,1161
426,407
-1,-1
1090,844
1715,1062
1118,941
1781,1202
1762,1223
734,564
855,630
1137,786
1664,1029
562,403
1621,1180
669,597
1458,1139
1660,991
682,483
1370,962
1324,794
713,637
246,194
214,202
218,172
208,43
1702,1226
1636,1179
192,83
725,-1
265,225
1181,927
-1,-1
-1,-1
865,737
770,555
1189,862
-1,-1
410,303
427,443
1352,945
-1,-1
1774,1184
275,89
1664,1029
721,801
985,660
246,194
1197,478
539,336
1609,-1
-1,-1
315,239
1601,1173
1618,1172
-1,-1
1074,618
985,660
670,394
-1,-1
1006,751
1524,1104
1036,453
1570,1065
196,-1
202,189
1589,1046
527,-1
357,226
137,132
1352,945
-1,-1
102,128
392,284
1073,618
710,475
-1,1158
-1,-1
520,370
1481,1030
-1,195
348,251
1484,-1
664,662
680,-1
1656,1190
82,51
-1,453
108,144
78,63
221,160
152,104
-1,1095
1325,-1
1798,1262
63,29
-1,-1
-1,-1
903,-1
107,117
1351,-1
1379,1068
1241,930
645,676
1803,1268
1198,479
676,485
295,198
810,806
339,269
1458,1139
-1,-1
838,773
-1,823
778,599
1689,1063
278,228
868,708
