ref,boot
1724,1201
-1,-1
865,877
553,568
12,7
-1,-1
-1,571
1042,629
1236,586
36,34
-1,-1
963,834
1461,906
1230,941
401,-1
-1,1099
1026,597
1466,1051
100,58
515,409
190,223
34,44
1451,-1
1379,921
312,252
627,329
1470,1085
512,369
1066,809
1331,707
434,-1
1316,1053
-1,730
836,481
-1,415
-1,379
-1,8
624,603
687,284
69,110
1241,1017
1571,1167
1025,658
1063,755
-1,-1
918,785
1145,959
324,148
594,536
-1,-1
1354,-1
1567,1128
1397,-1
-1,-1
-1,552
-1,-1
107,188
-1,166
413,285
1617,1160
798,846
1525,943
1446,944
1046,627
-1,-1
-1,1040
1204,610
272,-1
284,196
840,465
922,679
1697,1185
-1,-1
1237,585
1630,1155
937,325
1749,1158
189,211
1739,1227
798,846
1537,1065
-1,-1
152,57
1338,998
769,834
1550,1075
800,766
337,137
827,677
-1,-1
990,939
1254,500
340,238
757,276
-1,-1
319,197
1636,1205
646,-1
107,188
1805,1281
1478,1098
1479,1080
1171,737
1278,499
359,271
-1,-1
1733,1265
-1,-1
996,482
554,568
1549,1200
1404,888
1638,1182
1519,1029
1334,379
-1,84
1546,1025
1583,1109
778,646
271,205
834,347
1027,598
922,679
1109,844
1602,1141
1003,314
1169,784
451,327
1233,391
558,556
1368,854
238,207
411,393
-1,-1
-1,-1
1405,889
190,222
537,370
1333,662
346,218
1002,417
1180,610
297,249
891,768
452,443
1365,519
484,-1
447,382
886,817
1705,1143
8,17
1584,1203
-1,1061
192,169
829,702
504,543
1552,1049
156,107
148,-1
392,282
716,308
-1,-1
-1,1079
1074,811
249,179
849,392
1032,843
1285,925
-1,197
765,358
1219,574
-1,463
128,108
-1,-1
158,200
805,446
890,768
1470,1085
-1,-1
957,422
330,254
1080,1000
-1,-1
1284,975
471,424
61,42
-1,-1
-1,-1
1153,961
259,157
1364,684
1487,-1
533,-1
907,710
1462,907
662,339
1533,1114
1418,890
1380,921
905,834
1705,1143
788,696
1268,411
873,727
1184,868
565,537
-1,-1
-1,1216
676,761
1258,1017
-1,-1
143,189
1339,830
900,468
1625,995
1591,1195
-1,-1
-1,-1
1391,772
-1,-1
598,622
-1,-1
888,789
1400,948
942,483
1626,1134
1700,1240
219,126
-1,-1
812,526
1512,1069
1370,833
1590,1161
283,-1
1550,1075
327,258
80,18
-1,-1
1764,1244
1600,1111
-1,1061
663,669
1666,1072
1703,1169
-1,-1
-1,48
1173,958
318,197
-1,-1
669,751
-1,1061
1516,-1
1074,811
130,118
1608,1233
906,873
482,-1
918,785
979,659
176,198
747,562
1696,1207
635,647
1121,746
1157,829
212,120
372,-1
1749,-1
1757,1268
-1,630
-1,85
1752,1222
731,668
325,146
1074,810
92,58
1461,906
1763,1192
658,565
517,534
1372,410
-1,317
476,428
525,510
864,858
304,150
281,217
757,276
-1,-1
1446,944
761,529
765,358
430,493
233,138
20,38
-1,-1
-1,-1
1791,1260
664,688
35,33
485,344
1117,628
-1,-1
1369,832
1797,1286
-1,995
-1,-1
1721,1224
637,652
-1,-1
467,406
-1,-1
1387,772
508,288
-1,-1
623,604
206,221
436,345
615,427
1499,1148
1604,1183
1159,800
1375,870
-1,-1
613,-1
1143,700
466,311
284,196
525,510
27,9
-1,-1
-1,-1
238,207
13,-1
538,396
1404,888
1301,952
110,154
868,879
905,834
631,342
1300,1124
1436,1008
25,-1
-1,-1
1364,684
1377,922
329,253
907,710
-1,-1
-1,541
502,548
525,563
-1,-1
1295,550
-1,-1
1739,1227
243,175
841,449
791,695
1197,956
1357,435
537,370
797,739
