ref,boot
-1,509
340,225
885,600
162,63
488,431
1614,1193
334,213
58,94
481,340
-1,-1
1246,787
41,36
399,330
135,75
-1,-1
902,901
-1,-1
-1,776
1783,1269
-1,518
173,-1
1352,992
927,536
1143,-1
495,502
1365,-1
1410,1014
712,660
651,406
1439,1146
-1,-1
732,765
-1,235
1178,549
929,606
1209,663
131,120
1584,1188
522,545
306,205
627,316
504,338
1399,-1
1535,1170
-1,-1
1164,792
553,444
-1,-1
1053,-1
284,195
-1,-1
566,413
1588,1110
1427,-1
1382,1027
-1,-1
1069,762
-1,-1
880,483
-1,-1
154,139
-1,900
-1,-1
-1,-1
8,7
1577,1044
303,252
1669,1223
1426,1081
620,417
1039,551
1369,965
-1,329
926,-1
1489,1021
8,7
95,59
929,605
510,322
1569,1133
1343,959
-1,-1
304,257
929,605
1233,924
1805,1265
1000,842
769,699
337,224
1598,1239
-1,-1
1092,715
520,-1
537,355
340,226
1181,857
-1,1073
-1,1235
355,242
594,624
-1,-1
1523,1051
-1,1258
1540,1050
1777,1242
928,572
-1,-1
496,388
-1,-1
-1,-1
1609,1133
55,65
1651,1114
221,169
-1,-1
1532,1080
637,500
-1,-1
-1,-1
570,364
459,301
70,-1
973,711
33,23
214,145
938,669
9,5
446,512
820,543
1295,983
-1,-1
1232,841
1652,1118
209,-1
375,268
402,-1
1661,1111
-1,-1
-1,-1
457,361
228,43
1003,343
1590,1148
1692,1119
1079,781
314,175
1114,576
-1,477
755,771
1719,1099
1312,947
1212,915
1779,1225
1209,663
1058,681
-1,-1
-1,1019
251,180
669,582
965,621
1028,487
1004,583
490,588
959,879
1439,1146
-1,-1
-1,-1
584,507
1141,564
678,556
183,-1
238,44
1762,1161
689,471
663,432
474,324
1370,965
1777,1242
1441,1033
715,466
1065,796
1522,1102
1603,-1
220,170
1272,889
-1,310
-1,-1
1494,1121
-1,-1
-1,-1
1583,1088
1780,1226
1407,1010
1013,836
1005,655
401,291
551,380
356,243
846,-1
1635,1035
19,8
1476,1085
-1,-1
1774,1241
997,671
1429,-1
1546,1162
1563,1183
405,309
392,287
463,347
758,737
1094,630
473,442
1510,-1
556,856
1524,1053
191,124
592,387
411,350
903,900
1047,858
702,618
-1,-1
473,442
-1,-1
441,521
1190,971
1750,-1
922,533
1543,1104
-1,8
453,371
971,798
359,262
525,374
189,144
861,853
-1,-1
-1,843
220,170
189,144
1647,1208
-1,715
-1,-1
-1,1101
701,617
1156,872
1599,1221
1568,1189
-1,-1
-1,-1
1005,655
519,456
1523,1051
935,577
1304,948
166,133
1014,878
1393,1056
242,155
182,-1
-1,1032
624,420
230,166
487,429
-1,-1
-1,-1
432,327
1353,955
1441,1032
177,112
303,252
743,782
1753,1173
340,225
-1,-1
302,173
968,815
1479,1069
693,826
907,707
1431,1026
1392,1144
1279,912
1737,-1
1456,1141
-1,762
1094,630
1760,1291
1568,1189
621,419
1606,1177
126,64
1459,1066
88,101
1070,888
761,427
-1,-1
34,13
826,640
603,467
190,16
378,232
-1,-1
1614,1193
1254,937
1479,1069
1532,1080
-1,-1
223,187
55,65
524,626
344,237
-1,-1
834,465
188,154
529,310
1426,1081
529,310
473,442
1487,1087
250,179
-1,-1
1169,722
1325,944
1478,1052
4,0
815,522
1518,-1
-1,831
-1,419
-1,1111
-1,217
-1,259
-1,-1
1305,-1
1526,1023
1415,1047
639,524
298,194
693,-1
246,159
1755,1197
474,324
1507,1164
547,661
-1,529
1311,914
1775,1241
1749,1270
150,158
1413,1071
797,454
1107,646
182,164
850,553
468,468
579,662
559,336
-1,-1
428,378
1488,1021
-1,-1
937,464
-1,-1
1201,-1
599,415
207,127
1117,805
1479,1069
686,319
-1,20
1595,1232
-1,-1
1595,1232
756,772
441,678
-1,-1
1364,956
1155,549
99,105
-1,-1
-1,-1
1268,973
859,764
1209,663
1757,1204
-1,-1
1469,1153
1635,1035
570,364
-1,-1
1254,937
1564,1184
1218,972
-1,137
967,584
1086,566
1562,1252
-1,-1
1684,1119
205,17
914,751
1420,1011
1334,991
1601,1101
-1,-1
-1,-1
47,68
379,282
1316,-1
1660,1231
1190,971
-1,-1
1470,1171
574,367
-1,-1
1748,1236
1791,1211
-1,-1
1498,1155
-1,500
-1,1090
664,458
-1,-1
627,316
-1,802
1339,981
487,429
260,209
416,335
-1,362
20,8
1133,791
1085,561
823,800
363,227
-1,-1
1700,-1
676,767
393,289
1259,831
1655,1203
873,560
-1,-1
-1,-1
547,661
470,360
36,10
-1,911
-1,246
711,495
917,849
1338,945
690,470
255,183
-1,-1
389,254
-1,-1
1682,1250
1639,-1
-1,-1
907,707
538,-1
1147,569
662,718
61,15
465,333
1742,1166
-1,-1
1642,1125
726,672
1150,-1
205,17
-1,-1
93,117
-1,46
909,-1
1182,875
-1,-1
3,4
1170,644
1520,1065
512,428
1167,802
1060,703
-1,-1
1684,1119
-1,825
97,90
1229,833
1401,1005
1297,979
833,579
869,808
772,705
399,330
340,225
646,720
1238,967
1051,825
-1,1054
1529,1060
1496,1079
798,574
1179,-1
1620,1034
1538,1065
808,515
643,395
1743,1166
1012,818
357,239
726,672
151,-1
24,6
912,845
1110,604
791,752
1229,833
-1,-1
187,154
439,331
730,541
1611,1126
-1,-1
-1,-1
538,675
-1,-1
36,10
-1,109
-1,-1
1399,995
459,301
1376,-1
1635,1035
-1,235
-1,-1
-1,-1
589,426
1165,760
1131,962
738,554
630,719
1513,-1
-1,-1
764,716
-1,-1
114,107
-1,-1
1428,1004
-1,-1
495,-1
204,148
-1,1053
-1,-1
139,-1
317,-1
438,430
1306,-1
1068,799
781,770
-1,-1
1061,620
-1,684
1739,1129
918,563
-1,-1
934,539
31,28
970,797
567,414
1142,564
188,-1
99,105
-1,-1
-1,-1
-1,-1
1065,796
-1,244
1561,1182
1660,1231
1036,697
1064,796
1666,1124
150,158
-1,314
-1,-1
-1,198
738,554
525,409
909,-1
678,556
236,142
1131,962
-1,-1
271,216
535,-1
-1,566
55,65
199,20
554,392
1444,1140
1414,1062
-1,197
72,62
1030,645
1528,-1
1764,1285
1596,1251
538,675
-1,455
1412,1074
-1,-1
565,362
-1,-1
-1,298
412,326
1796,1264
229,203
508,306
983,567
177,112
1523,1051
971,798
1707,1248
471,440
-1,35
-1,520
750,540
736,686
820,543
734,711
346,228
979,602
1308,941
1476,1085
633,459
55,65
1413,1071
1463,1091
246,159
1295,983
8,7
163,82
731,709
-1,1019
172,92
1308,941
-1,955
1257,932
246,159
-1,246
739,555
1096,897
307,168
163,82
-1,-1
-1,-1
658,412
313,214
1184,895
845,780
1364,956
728,822
714,839
1271,976
773,706
-1,1019
362,250
-1,1233
1559,1151
750,540
1233,924
1061,620
472,441
1599,1221
1398,-1
748,435
568,376
477,363
1698,-1
-1,-1
-1,-1
1790,1275
553,444
726,672
590,593
-1,-1
1395,1038
-1,-1
836,777
632,596
-1,-1
219,171
-1,1105
751,-1
570,364
200,31
-1,-1
-1,-1
891,571
688,633
-1,-1
1313,-1
1253,916
279,-1
-1,-1
1177,549
250,179
219,171
1654,1187
58,-1
-1,-1
1056,908
677,477
55,65
-1,-1
950,746
1169,722
-1,-1
1219,972
105,115
1717,1286
-1,1132
1013,836
1357,997
1262,864
1581,1152
190,16
-1,-1
-1,443
391,294
1624,1229
496,388
328,211
379,282
406,303
-1,1119
-1,-1
460,365
181,119
-1,-1
1372,996
-1,-1
913,809
695,773
1160,896
188,154
890,571
525,389
-1,201
593,387
694,-1
-1,-1
853,598
1277,947
220,170
342,271
1202,756
952,843
203,131
147,70
1599,-1
427,377
-1,-1
400,-1
1183,875
89,102
371,276
-1,-1
1078,684
335,212
1461,1054
1103,846
1180,714
123,-1
61,15
735,685
79,96
607,673
470,360
-1,1090
1537,1065
665,459
1699,1179
-1,431
-1,-1
1476,1085
-1,224
-1,-1
1467,1041
1045,518
1528,1199
-1,1021
-1,-1
334,213
1807,1273
1459,1066
893,648
421,356
430,302
1706,1248
1182,875
285,223
1762,1161
1149,851
-1,-1
387,295
-1,-1
69,74
-1,140
989,649
1452,1137
-1,1152
1744,-1
69,74
1663,1075
787,726
329,269
883,528
-1,1123
1132,919
62,34
1375,970
1459,1066
17,-1
620,417
1407,1010
299,194
-1,1136
82,38
376,277
1198,754
362,250
1278,912
284,195
235,219
689,471
1379,1132
-1,1149
609,840
1210,923
733,765
875,525
-1,1031
-1,-1
466,333
271,216
421,-1
1404,1012
1453,1138
135,75
155,138
1611,1126
577,472
282,207
-1,381
-1,-1
20,8
96,89
1400,1007
1063,732
530,339
1540,1050
659,412
1332,-1
690,470
259,210
-1,-1
1353,955
1510,1093
297,156
894,695
973,711
1807,1273
1177,549
24,6
980,-1
924,534
1755,1197
1040,551
1012,818
1194,891
1813,-1
335,212
-1,264
1521,1142
1165,760
1459,1066
-1,46
-1,713
606,591
326,220
-1,-1
405,309
233,182
-1,-1
-1,-1
1687,1090
1677,1143
1620,1034
579,662
1325,944
1122,874
1261,814
333,201
757,-1
1275,813
1171,565
1010,761
405,309
1395,1038
-1,-1
1159,894
525,410
742,688
-1,-1
411,350
507,305
-1,-1
87,78
348,274
1405,1013
367,256
1264,870
190,16
1483,1058
835,445
-1,-1
946,519
-1,-1
481,340
1037,698
747,386
705,733
584,507
1308,941
-1,-1
-1,-1
1045,518
432,327
119,51
1652,1118
-1,855
1743,1166
312,200
188,154
-1,-1
150,158
362,250
976,807
937,464
1181,857
1107,646
421,356
-1,1023
1691,1116
896,696
-1,-1
-1,1207
27,5
1263,852
396,285
468,468
1257,932
1462,1054
355,242
-1,968
833,579
157,113
-1,-1
-1,518
132,56
-1,-1
843,398
922,533
1454,1139
1657,1090
1302,918
1708,1169
944,589
-1,-1
1232,841
107,125
500,546
1741,1287
1670,1202
-1,479
1078,684
1249,863
1745,1100
1648,1209
441,679
1332,-1
1217,960
1020,750
1717,1286
358,251
661,447
-1,177
744,434
212,188
1791,1211
-1,1014
1561,1182
928,572
1471,1154
97,90
-1,-1
1705,1246
862,385
-1,1043
1291,741
-1,-1
159,109
1161,939
1591,1149
1777,1242
247,159
96,89
-1,1090
-1,-1
1468,1015
1061,620
849,910
545,439
91,-1
1357,997
439,331
678,556
950,746
1749,1270
470,360
863,385
55,65
314,175
-1,-1
1308,941
348,274
1705,1246
1378,969
169,192
-1,-1
1458,1098
1164,792
731,709
1544,1070
1111,850
1515,1096
-1,-1
-1,-1
1025,529
41,36
22,5
-1,-1
-1,-1
-1,-1
376,277
-1,-1
1038,381
-1,332
1215,942
1409,1006
671,498
-1,1088
1785,1276
770,653
792,481
615,325
1546,1162
1611,1126
-1,-1
1415,1047
-1,-1
-1,-1
198,20
