ref,boot
528,-1
-1,-1
381,275
1397,1012
471,420
993,657
217,-1
51,17
519,303
218,208
1056,722
1677,1223
1109,647
1439,1032
1135,897
483,583
743,-1
1813,1294
1149,683
596,357
607,581
-1,-1
-1,-1
382,282
908,791
1219,935
399,364
1100,966
794,675
689,803
933,561
1659,1192
-1,-1
918,673
-1,55
-1,-1
1458,1084
-1,-1
-1,10
476,313
466,372
918,673
1229,839
1240,918
1428,1072
-1,-1
-1,-1
-1,-1
-1,660
266,244
-1,1019
-1,1048
449,309
1551,1059
1455,1136
1529,1178
495,512
-1,307
-1,-1
-1,221
1523,1122
1692,1275
1677,1223
-1,-1
922,742
1485,1134
141,-1
1611,1233
307,231
-1,-1
934,466
735,520
464,370
-1,-1
1666,1243
970,-1
-1,-1
17,-1
-1,17
1478,1095
1301,919
497,458
1790,1278
1016,787
1565,1171
1542,1170
1667,1215
-1,-1
250,44
1036,454
1244,835
519,303
1705,1194
1064,730
930,532
929,-1
1674,1210
1530,1140
475,314
1027,553
378,286
793,524
-1,-1
-1,-1
1674,1210
678,477
1154,616
26,10
1376,1027
-1,-1
164,106
508,334
140,158
1529,1178
-1,-1
42,4
1253,818
-1,-1
689,803
1589,1235
172,153
824,-1
1388,1025
842,820
1295,1008
-1,-1
-1,-1
682,350
615,416
-1,-1
279,247
1611,1233
-1,-1
1414,1056
-1,-1
293,214
210,197
535,330
1039,928
47,102
784,601
436,391
1643,1186
914,712
812,804
441,392
688,847
1343,879
1400,1020
-1,-1
356,278
548,455
715,490
1595,1183
746,552
525,417
994,726
-1,-1
829,609
38,-1
449,309
518,-1
1698,-1
-1,-1
638,423
440,367
-1,-1
1225,834
1724,1236
1654,1201
-1,-1
553,355
-1,-1
-1,95
971,766
246,134
-1,991
-1,-1
-1,-1
547,456
1247,877
1528,1077
1246,858
222,-1
342,222
1626,1117
183,101
-1,522
133,41
1266,781
810,866
701,591
-1,306
771,539
783,598
1599,1081
190,111
1224,810
286,155
807,862
1562,1155
238,141
1368,901
1339,994
1016,787
303,212
767,585
1571,1039
398,-1
670,422
504,326
1037,453
432,294
496,459
257,126
853,446
455,358
494,291
1024,608
1689,1166
935,360
1498,1177
980,773
710,525
667,593
767,585
884,643
-1,-1
14,11
130,147
1082,634
1254,782
1728,1269
-1,-1
525,417
190,111
372,-1
615,415
-1,-1
184,67
1535,1137
1786,1309
1786,1309
1542,1170
360,223
-1,1149
1803,1312
-1,-1
525,418
1706,1195
1122,960
1395,1011
1285,963
1029,775
706,573
457,341
-1,-1
1391,1022
269,175
-1,371
1308,973
-1,-1
303,212
200,76
1140,708
1448,1051
1059,632
1370,900
784,601
765,824
181,167
1476,1096
563,382
-1,-1
773,516
1463,1028
1208,924
104,64
1198,814
941,967
949,621
1730,1266
-1,621
-1,-1
418,-1
552,411
1098,922
-1,-1
534,329
1446,1070
510,427
-1,313
-1,-1
1166,660
473,383
1707,1196
1603,1168
442,369
1726,-1
1584,1238
-1,1261
154,166
1277,939
-1,-1
834,624
1808,1315
1280,933
1241,-1
382,282
1475,1099
66,39
64,70
529,306
823,694
577,468
-1,465
971,766
105,73
228,-1
1566,1152
259,235
303,212
1297,984
1426,1063
983,718
996,926
260,236
-1,-1
1729,1296
1601,1202
1108,745
916,503
751,332
785,638
791,604
840,886
172,153
-1,1000
-1,-1
227,35
39,25
599,436
1289,778
142,118
1365,-1
602,381
1293,997
241,243
1615,1220
1289,778
826,741
612,476
104,64
1472,1133
357,259
1721,1251
-1,132
-1,-1
998,892
812,804
362,262
8,15
731,698
-1,621
467,580
127,91
1635,1111
-1,-1
-1,-1
-1,-1
913,710
1566,1152
1479,1094
119,68
747,527
285,154
836,943
348,-1
686,435
1461,1120
1159,949
896,396
1058,632
506,354
1188,859
-1,-1
415,319
-1,403
382,282
1160,950
1774,1219
843,820
184,-1
782,571
220,233
-1,-1
1635,1111
535,330
-1,620
435,-1
1529,1178
-1,-1
411,340
1735,1263
1370,900
-1,-1
1798,1305
-1,1262
930,532
1761,1241
389,394
595,470
-1,-1
594,471
345,-1
1127,619
483,582
1704,1191
55,156
1358,993
55,156
-1,-1
567,439
1588,1145
-1,-1
-1,-1
654,478
714,586
1638,1271
-1,-1
-1,-1
664,595
237,140
1133,701
495,-1
-1,1149
996,-1
1545,1107
-1,1138
504,326
1603,1168
-1,910
413,320
1372,991
1381,1034
373,194
1558,1160
-1,-1
339,218
567,438
1814,1294
109,108
1481,1042
25,20
182,183
34,22
1089,533
495,512
1559,1159
618,437
1248,877
-1,1000
99,122
-1,1023
1119,917
1622,1249
561,457
-1,-1
1404,1029
543,650
1339,994
507,335
606,-1
1660,1221
1728,1269
496,459
1392,1022
1283,896
-1,-1
483,582
1050,823
535,330
271,246
27,10
-1,1022
118,78
-1,-1
1568,1148
405,284
-1,1282
1484,-1
-1,511
1343,879
157,38
-1,-1
1292,1000
787,572
880,550
-1,-1
1165,731
14,11
951,895
187,128
650,518
-1,-1
848,535
1737,-1
1484,1142
168,132
538,-1
1121,959
358,258
868,672
-1,-1
1655,1206
1669,1226
1352,1019
1572,1164
552,410
1705,1194
1468,1069
1099,921
-1,-1
-1,-1
1254,782
0,-1
-1,1059
776,667
624,379
1422,-1
25,20
1184,970
59,27
1028,774
96,99
238,141
382,282
920,796
508,334
1029,775
-1,-1
-1,-1
-1,173
276,164
1105,816
870,602
483,582
96,99
1043,906
130,147
1767,1283
-1,-1
-1,-1
1309,951
1699,1300
-1,-1
-1,-1
926,577
1401,1047
1698,1290
916,503
-1,-1
-1,-1
741,573
1649,1230
1611,1233
-1,114
1774,1219
1138,769
-1,534
-1,-1
-1,-1
1782,1282
357,259
1660,1221
92,121
-1,-1
-1,-1
1173,815
314,207
421,432
912,709
-1,-1
556,305
1589,1235
1308,973
483,582
720,846
273,97
320,261
436,391
-1,-1
687,435
628,492
-1,744
1719,1217
-1,1116
1161,844
165,88
1393,1010
863,596
1110,680
1335,986
1621,1181
1216,721
912,709
220,233
234,240
-1,-1
1211,800
623,378
-1,999
-1,402
267,244
1738,1240
1030,798
148,88
-1,-1
1050,823
1413,-1
188,128
-1,-1
912,709
1494,1030
924,677
382,282
819,568
-1,523
572,349
1014,851
1028,774
-1,-1
1506,1199
991,615
708,-1
1123,894
1609,1104
470,359
1768,1283
1105,816
399,364
746,552
128,130
1364,914
1712,1228
-1,1049
1075,733
1246,858
1256,899
1556,1187
1814,1294
580,403
615,415
348,264
748,554
1094,881
81,65
1781,1255
1401,1047
505,-1
1250,747
1251,748
612,476
-1,-1
560,473
902,-1
398,-1
-1,426
686,435
1667,1214
636,460
1410,1023
204,206
1369,900
570,395
-1,1192
1550,1059
126,90
490,617
-1,120
1222,786
240,245
537,507
-1,1116
663,463
1485,1134
-1,1228
1334,-1
1269,899
1277,939
-1,743
-1,1229
1435,1057
-1,-1
1509,1129
260,236
339,218
-1,1061
41,57
228,152
-1,1037
357,259
1770,1246
20,30
776,667
1225,834
1088,685
978,575
815,546
1307,931
300,207
704,695
-1,-1
1386,936
510,427
386,281
515,389
-1,-1
-1,-1
1161,844
1374,912
-1,-1
323,226
1152,613
1165,731
1352,1019
1236,749
1515,1057
903,562
953,584
834,624
340,268
792,521
593,402
-1,-1
1190,934
416,353
1149,683
1603,1168
-1,1247
545,443
-1,311
477,-1
898,864
1068,790
1179,999
1271,974
