ref,boot
402,332
1476,1127
863,484
1431,1042
1774,1257
-1,-1
664,665
1353,850
396,303
-1,58
798,391
842,763
-1,-1
1049,886
1409,1001
832,513
1117,733
1704,1241
517,531
-1,1014
1762,1249
152,130
-1,-1
673,776
-1,-1
318,235
1307,962
651,775
1491,758
1235,693
1217,299
1786,1263
1069,949
92,79
900,937
1329,851
-1,-1
793,520
-1,-1
915,783
1797,1275
284,210
-1,-1
287,229
618,621
55,-1
348,-1
224,170
1111,544
1606,1088
207,88
814,431
1478,1156
296,223
114,94
188,180
116,63
1784,1227
706,-1
-1,-1
135,59
256,197
510,404
-1,-1
1161,564
1620,1110
650,772
1722,1247
-1,-1
-1,-1
735,423
154,120
467,599
-1,-1
-1,946
-1,432
399,310
966,944
460,-1
1780,1279
1455,1122
785,715
950,651
1564,1202
1601,1177
1390,990
1271,903
202,108
-1,-1
-1,-1
597,619
864,522
222,-1
1635,1091
1670,1149
247,192
164,107
392,314
1432,1012
481,415
150,154
166,70
982,710
1175,867
843,762
67,50
154,120
1695,1207
873,713
1233,526
439,319
1056,658
1187,659
1401,1041
189,161
220,164
114,94
1529,1046
-1,-1
204,122
1595,1206
662,-1
-1,363
297,195
362,291
-1,-1
-1,-1
1441,1076
339,240
664,665
1291,825
1463,603
62,44
1706,1097
846,-1
928,705
-1,-1
366,294
1266,693
949,651
1401,1041
-1,-1
1622,1246
1162,564
1570,1019
1088,543
1567,1210
1306,-1
-1,-1
72,55
293,274
794,-1
-1,834
1419,1080
-1,-1
-1,932
-1,111
869,-1
96,13
-1,-1
-1,1033
-1,651
441,402
754,425
1456,1121
298,208
1372,1030
-1,-1
399,310
-1,-1
1679,-1
913,786
785,715
104,36
-1,-1
825,643
1721,1247
711,379
658,620
1650,1205
1235,693
-1,1030
877,642
1721,1247
-1,-1
198,126
-1,-1
742,593
1550,1015
1199,805
-1,417
52,30
-1,-1
810,732
-1,-1
206,83
-1,-1
1389,464
1091,523
828,633
906,915
1487,1162
1151,625
550,378
1506,1161
272,224
208,88
1300,901
-1,1063
519,442
487,-1
105,46
397,304
232,123
-1,1128
790,813
1480,1099
1206,765
1450,1045
579,455
1144,752
1168,646
883,448
1811,1292
915,783
747,551
1001,909
-1,-1
152,97
532,539
-1,217
337,-1
1318,842
669,795
-1,-1
110,87
632,490
-1,-1
668,698
787,594
728,600
917,521
1675,1220
1275,953
229,184
376,287
-1,-1
1210,527
725,761
833,444
171,-1
615,411
784,555
1145,804
1458,1150
-1,502
1394,1010
1678,1254
409,324
1563,1203
1566,1116
-1,-1
617,703
-1,-1
1651,-1
303,266
566,503
123,-1
-1,601
-1,562
795,552
1209,984
808,608
-1,-1
1643,1148
1699,1218
1215,610
-1,-1
401,320
1667,1194
346,279
906,915
-1,59
954,-1
-1,-1
229,184
619,576
752,674
1778,1281
-1,742
1783,1211
1110,750
46,-1
719,790
679,553
-1,483
-1,585
1522,-1
301,272
1598,1223
315,-1
-1,1074
-1,123
1127,567
1118,734
1668,1193
620,672
1734,1157
776,878
1428,1101
-1,-1
314,204
1181,-1
1166,742
1568,1087
1088,543
-1,-1
959,457
-1,516
11,-1
662,844
10,14
632,490
-1,97
538,458
-1,-1
40,41
478,435
-1,1155
913,786
584,511
1483,1039
1056,658
532,539
1362,986
939,891
769,853
1533,1085
1540,1165
