ref,boot
373,284
1657,1163
1753,1289
879,496
583,408
916,459
-1,-1
351,-1
798,415
1728,1086
1549,1052
513,785
1614,1119
723,873
646,993
355,274
535,320
1384,1065
794,495
1105,549
1719,1167
177,170
-1,-1
-1,383
408,604
131,165
-1,-1
200,206
956,861
322,229
184,166
1202,570
-1,-1
-1,-1
755,887
1364,1024
1171,489
412,295
671,560
1523,1192
644,766
556,607
1397,-1
157,182
852,728
730,618
442,673
807,872
-1,394
897,378
1507,1008
706,310
23,27
1130,531
593,350
1647,1160
632,901
412,295
-1,-1
303,259
1276,998
64,51
1608,977
94,49
1254,965
745,381
1788,1246
1673,1214
661,603
1462,920
131,165
1640,1007
323,255
1164,865
1148,-1
83,92
1303,928
1635,1244
-1,935
299,241
-1,-1
897,378
525,514
-1,-1
-1,-1
176,175
1266,1062
278,210
895,379
1371,820
969,-1
406,285
901,768
979,552
368,265
272,203
976,526
610,-1
26,24
735,346
1264,998
134,8
1499,1207
1583,1120
376,305
-1,1075
1097,860
650,680
303,259
1266,1062
-1,29
530,338
508,580
122,53
348,252
638,311
1020,578
-1,-1
29,26
-1,8
451,742
1264,997
1798,1304
-1,-1
-1,-1
266,179
-1,-1
1497,1171
1317,672
205,184
1306,-1
1050,980
745,381
47,43
108,140
93,49
48,95
401,394
1040,902
575,705
126,107
1672,1230
182,-1
-1,-1
1309,823
552,412
1377,794
1764,1223
1119,1015
55,76
-1,-1
771,618
300,211
524,475
447,332
1655,1231
251,232
1469,1155
785,433
1507,1008
1113,628
1268,612
593,350
930,519
190,185
1757,1278
1042,1017
17,29
1438,-1
455,353
110,144
1099,472
227,150
1603,1164
1027,493
-1,7
1357,990
95,121
1418,1099
1289,740
1210,906
-1,-1
-1,1004
264,-1
1712,1310
914,429
1162,819
1176,633
818,647
1803,1299
1350,1021
1180,968
-1,-1
685,-1
1660,1071
1068,656
1228,551
1471,1151
1075,464
1289,740
1512,1105
694,587
1407,1080
402,676
356,273
777,-1
1742,1069
544,331
282,208
-1,387
120,-1
1303,928
639,385
1599,1110
577,804
1349,989
-1,705
500,402
1234,-1
723,873
-1,959
1795,1283
-1,766
-1,1200
-1,-1
883,363
-1,-1
1744,1158
427,301
138,119
1035,544
1052,-1
1758,1277
1066,655
483,765
-1,372
737,-1
1563,1185
1235,-1
31,37
1786,-1
1442,1092
392,323
1585,1191
-1,-1
340,272
1070,625
394,392
669,730
362,261
1246,631
930,519
1381,899
-1,-1
1222,826
1550,950
452,833
1782,1316
1280,801
117,102
-1,-1
1812,1311
614,386
1369,1078
1175,521
1423,1085
1678,1212
314,-1
153,112
1360,943
441,-1
1780,1237
1724,1261
1721,1242
1141,425
1317,672
1606,1094
1269,612
778,537
1454,1134
1120,1014
1278,793
1641,1059
495,398
-1,-1
1004,756
1232,952
299,241
-1,-1
1699,1241
1040,902
818,647
1504,1088
943,942
1420,894
308,238
856,615
615,333
-1,-1
-1,102
1099,472
-1,603
-1,-1
268,114
-1,-1
1643,1236
724,844
179,48
-1,-1
1658,1129
570,406
1316,821
1088,568
1721,1242
706,310
-1,-1
614,386
-1,-1
756,886
26,25
1201,486
-1,-1
628,530
-1,110
861,596
829,491
459,336
246,181
1131,532
217,223
118,102
1655,1231
1176,633
1366,726
1749,1202
1668,1270
470,369
1351,1021
1479,1108
195,-1
452,833
61,69
74,31
1688,1163
430,296
457,355
409,707
-1,-1
315,276
926,485
634,535
-1,-1
1749,1202
1628,1147
200,206
-1,-1
638,311
1248,699
-1,376
66,56
1419,1090
336,275
-1,-1
-1,-1
1376,840
508,580
1157,1049
919,573
568,372
634,535
287,203
851,752
996,1027
504,337
150,129
1781,1168
1496,1082
-1,-1
494,297
1548,1053
1301,868
-1,-1
1692,1301
132,152
864,462
741,321
119,100
296,145
132,152
938,938
81,91
1777,-1
963,772
1731,1200
1244,780
1291,1050
556,607
1114,627
-1,-1
724,844
-1,-1
281,-1
1633,-1
1370,1079
207,47
153,112
706,310
-1,-1
866,502
785,433
891,419
-1,425
910,316
246,181
1774,1183
-1,-1
374,283
865,501
-1,47
1070,625
679,460
858,593
1469,1155
-1,-1
1198,421
1782,1316
1790,1215
439,703
751,327
1549,1052
208,47
863,347
-1,741
1300,800
1704,-1
1120,1014
818,647
1437,975
943,942
1659,1129
1137,504
921,572
331,243
-1,1107
1533,1139
96,45
1416,1091
-1,-1
1625,959
-1,-1
795,424
1253,907
262,115
-1,407
-1,-1
-1,-1
-1,365
90,59
581,541
1061,773
-1,-1
1702,1243
-1,-1
1359,943
-1,-1
521,512
389,393
1031,418
1533,1139
788,576
1431,1084
428,302
584,480
80,22
-1,8
145,172
-1,-1
1303,928
358,268
689,849
1064,687
752,343
-1,-1
1232,952
381,288
-1,529
1653,1265
1296,610
201,207
-1,-1
304,258
710,382
1524,1096
1176,633
696,1030
770,645
991,482
1008,653
-1,-1
1733,1208
1259,387
1189,1037
213,193
85,82
841,851
619,407
190,185
1193,841
1582,1196
1702,1243
1148,-1
704,538
857,615
1696,1279
959,747
389,393
-1,-1
139,160
1411,876
1420,894
440,704
1006,733
197,-1
192,83
554,340
-1,-1
1611,1056
-1,-1
523,447
1794,1267
236,244
-1,190
1365,724
832,414
396,395
525,514
1315,642
1227,602
605,830
1587,-1
820,592
744,-1
586,469
951,1010
-1,-1
191,84
