ref,boot
-1,99
-1,-1
558,451
424,465
482,479
692,389
-1,1083
1768,1249
1411,523
-1,200
1215,833
331,267
715,677
1169,763
1454,1066
619,570
1277,797
1524,1087
-1,-1
-1,-1
1016,873
-1,-1
1591,1210
-1,-1
654,616
1304,796
1764,1257
823,671
1229,841
1734,1242
843,404
1058,801
1013,747
109,129
570,756
891,845
900,503
452,476
310,163
674,667
875,692
307,213
203,161
1280,785
102,113
-1,2
76,44
1417,1045
1169,763
1396,1029
42,15
-1,418
1493,1050
318,210
780,710
1021,957
1638,1230
82,95
500,470
-1,-1
352,269
83,117
1791,1265
-1,991
59,22
240,201
-1,-1
-1,-1
1487,1185
1382,-1
1658,1094
1050,496
160,101
1578,1202
287,235
652,586
-1,-1
-1,1122
1223,614
496,440
-1,-1
1338,867
-1,614
924,770
-1,3
1076,805
614,530
229,170
627,343
1420,474
1480,1136
1157,716
1246,894
1051,496
1732,1224
1376,883
1370,1005
1530,1109
930,776
1454,1066
669,699
876,693
1491,545
-1,-1
-1,-1
-1,1210
1068,748
614,530
-1,-1
199,91
1055,-1
1000,548
-1,1119
-1,-1
852,803
8,11
472,437
-1,-1
1408,491
866,837
1004,701
1383,1021
1197,934
889,728
-1,-1
481,480
439,325
1266,928
1537,1172
1499,1108
102,113
-1,-1
-1,-1
-1,321
1372,1008
392,303
565,412
242,175
906,856
-1,522
918,722
1732,1224
766,446
1314,952
1196,871
-1,657
717,489
1612,1179
1737,1269
30,60
1624,1102
967,824
441,-1
1584,1194
348,273
1590,-1
-1,-1
1556,1032
1674,1246
359,281
689,369
991,777
976,930
594,415
1601,1170
-1,-1
646,329
840,395
765,447
1708,1176
1243,932
399,328
-1,-1
1302,760
384,283
-1,-1
537,346
1652,1171
-1,999
619,570
283,185
308,214
218,168
940,553
1372,1009
123,145
855,855
18,-1
592,454
-1,-1
694,493
928,940
1246,894
1778,1260
-1,-1
102,113
97,122
1814,1263
881,592
955,554
670,536
-1,735
1160,637
604,-1
244,178
962,920
1539,1144
516,444
243,177
-1,-1
587,363
1160,637
447,385
236,136
1742,1119
917,590
1443,1065
589,354
856,700
1445,1080
58,41
242,176
556,348
263,-1
55,53
-1,38
-1,642
1573,1018
875,692
1224,615
337,-1
1437,1034
328,256
1328,796
-1,-1
441,339
807,391
1793,1280
968,862
720,393
1233,878
1411,523
1030,843
1316,864
1617,1212
206,30
146,141
357,233
459,542
85,120
1004,701
1277,797
1043,502
579,-1
504,431
1167,512
1354,-1
-1,-1
219,169
421,300
-1,952
1074,686
1472,1072
-1,-1
638,587
871,768
-1,-1
-1,1074
363,239
1103,888
49,-1
839,394
-1,445
581,572
160,101
417,372
856,700
-1,-1
-1,-1
34,59
1562,1222
596,484
376,286
145,114
451,313
-1,-1
1532,1159
1471,1096
500,470
726,402
826,808
520,519
899,578
9,9
192,69
109,129
987,730
945,449
471,414
959,926
-1,-1
879,620
906,856
152,86
1488,1113
729,-1
1635,1187
592,455
918,722
1795,1279
1272,670
1777,1261
-1,-1
-1,-1
151,103
1724,1215
1388,684
1470,1081
-1,161
322,162
871,768
560,439
636,456
498,414
175,135
-1,-1
88,100
1225,992
513,330
1053,445
487,330
926,816
1570,1060
702,822
1545,1105
1606,1077
-1,-1
1519,1149
385,264
1207,609
1000,548
735,647
597,484
-1,-1
525,485
1389,685
756,292
1178,717
1664,1018
-1,-1
847,582
754,573
1173,916
416,309
1101,884
165,56
181,138
951,445
1115,640
1565,1078
1647,1226
1193,858
541,-1
-1,-1
742,654
-1,565
617,874
-1,-1
934,-1
467,398
1589,1026
-1,-1
1780,1232
362,246
733,510
1090,905
171,132
591,329
740,652
1481,1051
1241,982
1723,1215
-1,-1
1076,805
253,27
-1,-1
1252,879
116,52
807,-1
218,168
528,432
1632,1125
1325,922
1217,321
1306,984
-1,-1
536,347
138,147
1235,927
1584,1194
-1,-1
785,765
-1,-1
-1,293
421,300
1296,556
470,362
1537,1172
808,391
1379,909
948,494
594,415
544,381
703,703
1347,975
136,119
-1,550
267,211
1003,611
1467,1001
187,180
425,517
696,714
1286,-1
926,816
628,343
-1,-1
-1,-1
550,482
131,152
795,697
1812,1262
337,272
-1,-1
1159,577
1584,1194
-1,-1
519,410
-1,-1
1275,979
-1,-1
570,756
977,931
1450,1099
583,602
459,542
1785,1278
971,706
-1,-1
-1,-1
138,146
1450,1099
348,274
332,229
201,28
1131,-1
1297,988
731,742
978,591
-1,1201
1135,828
237,67
502,466
-1,-1
1099,335
236,136
-1,-1
1729,1120
223,187
664,-1
1612,1179
470,362
548,518
952,421
-1,-1
537,346
1631,1126
591,329
1628,1142
-1,-1
291,-1
399,-1
1016,873
1395,1019
332,229
58,41
82,95
424,465
754,573
148,55
1064,900
540,-1
500,470
866,837
710,658
682,532
866,837
468,399
1547,1052
827,695
-1,723
686,472
-1,-1
-1,-1
-1,489
603,296
-1,-1
1075,804
1037,732
15,8
1620,1188
1028,914
932,778
711,623
713,831
482,479
427,463
449,376
575,311
171,132
1128,320
1503,-1
-1,-1
653,586
149,154
236,136
-1,-1
589,354
10,8
271,209
1728,925
1616,1212
-1,512
-1,-1
1402,1040
1644,1178
1098,334
1503,1135
357,233
-1,-1
-1,-1
1700,-1
1202,812
411,360
586,417
1694,1254
475,384
-1,-1
1357,991
1036,731
1357,991
1028,914
-1,-1
1541,-1
744,560
-1,-1
1327,796
102,113
147,142
1592,1175
1577,1203
1649,1239
-1,-1
161,-1
1497,1116
-1,148
672,562
1601,1170
525,-1
1671,-1
-1,-1
1744,1200
1153,851
632,357
537,346
1029,915
1317,-1
-1,499
1228,841
165,56
-1,-1
873,656
1268,321
1647,1226
1252,879
23,34
439,326
1152,942
316,-1
-1,-1
1028,914
463,324
1696,1196
1685,1216
1074,686
-1,-1
590,-1
1574,1023
312,238
1197,934
399,328
354,280
1667,1139
-1,-1
96,121
389,304
1565,1078
154,87
1485,1071
-1,1084
-1,-1
953,421
376,286
1181,580
216,182
1414,1057
1444,1091
1609,1052
1667,1139
475,384
1068,748
1439,1059
1200,937
82,95
1458,-1
525,485
439,326
711,623
1254,907
1549,1069
1011,746
1208,504
-1,602
525,486
452,476
431,460
266,-1
228,48
334,241
-1,-1
1411,523
-1,-1
-1,-1
230,-1
-1,-1
830,846
1728,925
194,171
525,486
1534,1118
967,824
734,563
1339,975
1237,953
-1,-1
1577,1203
259,199
581,572
-1,472
128,72
1535,1117
761,424
1529,1031
2,1
881,592
833,819
1733,1241
-1,-1
1783,1274
1214,832
1774,1238
1721,1273
927,775
190,21
1398,-1
72,96
436,316
76,44
538,352
-1,-1
-1,-1
658,468
640,559
544,381
1476,1168
1642,1046
318,210
1645,1161
496,440
1568,1076
103,92
923,809
1176,842
-1,-1
1448,-1
980,892
89,79
1767,1250
219,169
-1,-1
1029,915
710,658
114,123
527,411
678,651
78,35
481,480
13,17
583,602
92,111
1225,992
8,11
1173,916
767,420
998,-1
138,147
911,911
1513,1109
415,-1
-1,-1
936,711
384,283
1043,502
1205,875
-1,-1
1558,1211
1182,715
1773,-1
965,702
1666,1042
886,725
340,225
-1,-1
798,779
1719,1189
-1,-1
220,184
660,289
358,268
285,193
-1,-1
338,262
-1,-1
-1,-1
228,48
525,486
1546,1104
162,65
126,127
-1,189
944,449
-1,-1
149,154
374,275
1033,-1
1357,991
293,254
598,483
-1,581
357,233
939,425
1445,1080
818,596
606,379
1016,872
1685,1216
303,265
971,706
292,253
823,671
1784,1278
986,730
125,106
798,779
912,912
1504,1114
544,381
1105,774
973,563
1725,1229
1480,1136
824,688
-1,-1
1290,974
1688,1180
759,-1
-1,-1
1606,1077
-1,662
-1,-1
1450,1099
-1,-1
388,318
-1,-1
-1,-1
1135,828
-1,-1
-1,1094
-1,512
406,355
1792,1281
55,53
848,582
-1,-1
-1,577
1280,785
671,628
-1,-1
696,714
429,-1
1422,-1
-1,-1
1307,829
1091,-1
1596,1201
1012,745
1768,1249
1514,1151
340,225
376,286
873,656
340,225
115,51
1270,969
-1,-1
-1,-1
1656,1216
1253,879
-1,1134
-1,-1
607,353
-1,1062
589,354
-1,295
1644,1178
519,410
-1,579
738,649
481,480
1079,972
1660,1101
-1,581
1657,1165
1319,976
553,673
938,425
599,904
-1,-1
30,60
107,68
312,237
-1,-1
1094,505
489,315
-1,769
-1,1011
964,-1
1376,883
896,662
202,161
751,663
1636,1217
399,328
962,920
1730,1227
1706,1121
1404,441
55,53
1510,-1
650,627
1185,638
1016,873
1814,1263
-1,343
640,559
1174,773
1336,-1
-1,888
747,698
1749,-1
1321,902
287,235
675,597
394,305
406,355
1714,1133
1354,721
785,765
11,7
-1,-1
-1,-1
-1,-1
539,311
1059,801
1349,990
-1,-1
90,79
245,-1
1103,888
1667,1139
1484,1001
-1,-1
382,291
-1,553
1345,1000
636,456
-1,-1
948,494
219,169
818,596
558,451
320,276
512,331
1105,774
-1,-1
-1,-1
-1,-1
454,374
1277,797
1793,1280
1691,1123
1228,841
1198,935
1599,1158
1556,1032
1615,1245
256,-1
1102,949
1108,918
172,166
759,-1
1209,504
1315,646
144,114
79,35
726,402
598,483
206,30
-1,-1
227,203
-1,743
915,890
-1,-1
-1,-1
732,510
-1,-1
1403,1039
-1,-1
379,287
-1,-1
41,45
977,931
544,381
126,127
1215,833
356,223
616,373
1782,1275
794,696
1721,1273
-1,101
235,90
752,664
-1,-1
1414,1057
1043,502
367,245
1182,715
977,931
220,183
1038,906
403,359
547,-1
403,359
-1,642
1606,1077
834,678
-1,-1
-1,-1
615,373
486,333
1539,1144
731,742
724,422
747,698
1599,1158
1625,1018
-1,-1
1002,576
1244,963
-1,-1
269,148
65,104
1568,1076
1767,1250
1479,1137
1628,1142
453,-1
336,-1
1549,1069
-1,39
976,930
433,-1
378,288
765,447
1442,1083
56,46
1240,753
435,312
-1,-1
1539,1144
310,163
-1,-1
1756,1233
1313,977
290,218
-1,-1
-1,-1
393,317
1115,640
707,590
1073,-1
1141,723
1611,1047
-1,1109
1001,495
-1,-1
16,13
107,68
711,623
520,-1
-1,574
1334,995
235,90
-1,-1
668,626
135,119
1309,868
1469,1073
758,306
604,-1
565,412
209,-1
1021,957
1774,1238
249,140
224,165
949,547
544,381
1606,1077
52,-1
-1,-1
-1,1284
1475,1145
273,167
-1,676
457,361
1670,1169
1534,1118
1236,954
58,41
496,440
1713,1214
-1,-1
1480,1136
-1,-1
-1,373
725,403
373,255
1075,804
793,621
1414,1057
1691,1123
328,256
1245,893
1758,1251
1693,1236
-1,-1
1473,1055
1696,1196
1713,1214
126,127
184,159
1562,1221
1066,783
1391,955
1078,689
1079,972
1523,1106
25,49
1313,977
1563,1147
378,288
1406,-1
398,277
1597,1193
-1,-1
246,215
271,209
-1,-1
441,338
508,386
428,462
1790,1267
193,171
1297,988
1558,1211
-1,-1
460,459
1352,584
718,425
359,278
1636,1217
1511,1132
829,724
29,33
996,718
1330,962
1324,901
1483,1033
1153,851
461,387
617,874
-1,-1
623,569
1296,556
597,484
645,378
-1,-1
246,215
1528,-1
1350,985
982,810
464,323
251,196
369,247
-1,-1
1803,1282
705,-1
356,223
1751,1244
367,245
1669,1206
-1,-1
381,285
1250,945
259,199
-1,-1
1035,850
268,232
-1,642
1781,1268
571,-1
1725,1229
-1,292
405,-1
660,289
312,237
-1,1176
-1,-1
561,439
120,72
563,397
1681,1092
954,-1
112,116
-1,-1
1214,832
-1,-1
304,266
368,259
726,402
-1,2
352,269
1088,897
-1,-1
924,770
1470,1081
181,138
1504,1114
1421,521
507,386
1812,1262
-1,-1
876,693
1641,-1
645,378
-1,-1
-1,-1
822,629
711,623
1804,1283
1044,502
246,215
1463,418
1450,1099
-1,321
200,29
793,621
1677,1252
598,483
539,311
1378,1014
340,225
959,926
785,765
8,11
1487,1185
1778,1260
96,121
-1,-1
-1,1094
779,629
1072,564
204,188
-1,-1
-1,-1
914,889
1119,608
-1,-1
1411,523
1162,682
-1,-1
1467,1001
1506,-1
897,662
1303,760
726,402
1349,990
-1,-1
980,892
1613,1084
-1,1074
-1,-1
1757,1251
-1,720
1706,1121
1241,993
-1,-1
1381,684
1739,1140
-1,769
1410,1003
1522,1115
1612,1179
-1,1052
1346,1000
-1,-1
775,740
567,674
1622,1195
384,283
1490,544
1603,1184
936,712
916,590
140,107
1734,1242
1722,1272
153,86
-1,-1
285,193
1115,640
-1,1135
714,830
-1,-1
-1,359
1347,975
969,863
-1,-1
154,87
1589,1026
-1,1025
-1,312
1149,817
1176,842
277,173
254,212
1670,1169
520,-1
510,332
638,587
669,699
39,58
848,582
544,381
872,-1
1714,1133
315,252
1581,1074
1097,761
1327,796
-1,-1
1677,1252
55,53
1035,850
569,433
815,800
1287,978
1282,789
205,31
15,8
1677,1252
359,282
1188,834
-1,-1
593,455
821,629
250,195
1234,-1
481,480
688,-1
1143,950
204,188
-1,-1
-1,-1
1243,932
1037,732
1015,709
250,195
436,316
525,413
888,772
182,125
525,486
685,-1
-1,-1
282,234
817,857
-1,909
60,75
1174,773
-1,-1
562,397
249,140
-1,-1
1549,1069
-1,-1
1204,876
1041,-1
1063,744
1661,1038
158,4
80,37
1464,418
1523,1106
-1,1197
-1,2
826,807
853,-1
971,706
1524,1087
767,420
754,573
943,478
1396,1029
1743,1119
993,676
1006,739
225,165
534,567
862,557
1586,-1
589,354
-1,-1
1622,1195
1612,1179
1623,1103
2,1
21,25
638,587
459,542
584,600
1457,1054
693,377
1304,796
-1,-1
-1,-1
624,569
-1,-1
-1,1080
872,-1
1261,958
158,4
1585,-1
78,35
1536,1148
868,913
1652,1171
900,503
495,488
519,410
-1,474
620,603
530,541
-1,38
-1,1232
764,-1
93,64
1370,1005
1292,758
388,-1
760,426
578,350
-1,-1
-1,-1
-1,-1
382,291
-1,-1
1742,1110
1717,1223
295,192
223,187
219,169
1711,1197
-1,-1
1395,1019
664,625
-1,-1
909,668
246,215
428,462
820,666
1186,798
1569,1052
1267,928
1673,1247
1601,1170
-1,1174
1621,1218
1331,683
1181,580
600,903
713,831
307,213
1379,909
-1,-1
12,10
-1,-1
228,48
303,265
100,-1
-1,-1
384,283
58,41
318,210
1635,1187
-1,-1
-1,-1
1136,870
1592,1175
1618,1095
-1,353
321,162
31,77
1456,1097
395,298
1117,794
-1,-1
615,373
1209,504
-1,-1
1025,657
480,481
1479,1137
852,803
-1,512
520,-1
636,456
1321,902
1242,932
1649,1239
61,75
-1,-1
426,516
-1,-1
525,485
723,428
31,78
-1,-1
-1,976
-1,-1
1309,868
69,84
-1,-1
438,314
558,451
-1,-1
201,28
348,274
-1,-1
82,95
-1,-1
127,128
-1,924
424,465
95,112
450,-1
-1,-1
783,-1
1028,914
919,696
1181,580
900,503
-1,-1
1202,812
-1,90
-1,-1
259,199
24,42
1206,609
566,-1
1497,1116
990,777
1603,1184
484,-1
-1,818
875,691
635,511
1206,609
-1,-1
26,8
-1,91
1132,-1
1022,655
671,628
138,-1
55,53
521,416
-1,277
-1,-1
1390,996
-1,-1
-1,760
1253,879
1529,1031
974,564
1109,895
735,647
55,53
1692,1237
699,665
895,661
955,554
911,911
-1,-1
201,28
303,265
527,411
217,182
188,181
348,273
-1,-1
614,530
1725,1229
450,342
-1,-1
1459,1128
227,203
1798,1285
368,259
808,391
76,44
660,289
110,144
184,159
1624,1102
1132,-1
1310,869
-1,759
-1,-1
139,102
144,114
1755,1220
577,351
470,362
382,291
876,693
-1,-1
1209,504
424,464
1801,1282
491,400
239,27
577,351
793,621
698,665
-1,-1
-1,-1
46,61
1335,994
1287,978
-1,-1
-1,-1
-1,-1
131,152
-1,-1
519,410
518,410
1316,864
1765,1256
1385,1015
260,200
368,260
899,578
1706,1121
1428,1079
1813,1263
1185,638
1222,755
34,59
57,47
-1,34
171,132
1427,1044
-1,-1
-1,-1
1309,868
908,861
193,171
506,-1
1778,1260
-1,-1
1795,1279
558,451
1384,1022
903,613
-1,-1
313,-1
1581,1074
328,256
1770,1162
66,36
682,532
416,309
427,463
-1,-1
819,666
1015,709
853,803
875,692
1551,1002
350,258
-1,-1
682,532
1293,581
1013,747
868,913
1694,1255
-1,-1
1446,490
1679,1153
866,837
474,384
346,231
1374,998
387,-1
1430,1064
586,417
221,-1
1357,991
-1,165
-1,-1
-1,1133
1228,841
1624,1102
1537,1172
108,-1
162,65
1384,1022
1400,1013
-1,-1
818,596
394,305
722,427
193,-1
1160,637
1459,1128
1471,1096
1735,1209
1334,995
784,806
1380,910
714,830
-1,-1
658,468
1012,745
96,121
-1,-1
1081,929
-1,705
293,254
264,-1
1190,966
-1,1003
1278,641
277,173
-1,-1
1624,1102
746,659
1110,895
334,241
41,45
1812,1262
1192,-1
603,296
554,672
11,7
1781,1268
838,526
271,208
-1,-1
-1,1227
578,350
1320,983
1727,-1
1411,523
843,404
895,661
1205,875
753,676
1131,371
1211,-1
515,444
1124,445
1806,1270
802,575
333,230
1105,774
619,603
1164,960
1466,1007
103,92
413,322
1772,1277
1060,-1
-1,-1
1370,1005
1397,1019
1101,884
1376,883
661,290
1790,1267
294,191
-1,-1
1667,1139
-1,-1
773,735
181,138
135,119
866,837
978,591
-1,-1
-1,684
205,31
-1,148
14,3
232,157
609,429
303,265
1612,1179
1549,1069
53,63
1730,1227
-1,817
134,14
1046,498
-1,-1
432,396
-1,-1
258,39
-1,-1
246,215
-1,609
1195,871
1332,-1
92,110
1703,1134
1461,606
524,487
1073,-1
-1,-1
535,566
1512,1131
1678,-1
1336,-1
445,349
1153,851
1212,880
1782,1275
1779,1232
687,473
314,162
228,48
-1,-1
513,330
1807,1284
907,860
-1,-1
1229,-1
250,195
293,254
-1,-1
1766,1141
-1,163
1414,1057
1109,895
75,43
203,161
1184,638
1380,910
534,567
447,385
1658,1094
1194,708
-1,-1
1365,528
134,14
137,130
140,107
971,706
65,105
754,573
877,-1
1320,983
-1,-1
1593,1130
105,23
1489,1113
836,553
-1,-1
1779,1232
1319,976
1187,799
356,223
495,635
1081,929
1414,1057
594,415
887,726
452,476
1019,971
90,79
20,12
1394,1020
95,112
-1,-1
105,24
1127,835
1497,1116
-1,-1
1405,442
340,225
614,530
1657,1165
1160,637
1411,523
922,891
-1,926
1631,1126
1254,907
-1,-1
823,-1
892,847
116,52
1329,961
755,292
-1,-1
1390,-1
-1,-1
709,622
1015,709
596,484
936,712
826,-1
48,-1
-1,-1
1233,877
342,240
1593,1130
1236,954
-1,-1
109,129
-1,-1
883,694
1721,-1
-1,945
1385,1015
-1,-1
-1,-1
-1,-1
944,449
1370,1005
1168,885
1497,1116
478,434
315,252
1002,-1
714,830
1220,786
406,355
-1,769
38,18
1540,-1
645,378
1419,1088
1478,1155
-1,-1
1401,1063
338,262
1654,1204
1576,1084
222,150
823,671
1694,1255
1103,888
56,46
1070,750
1753,-1
522,471
138,146
1794,-1
-1,-1
1647,1226
197,-1
1078,689
1289,973
459,542
-1,-1
1094,505
1718,1190
773,735
1141,723
950,546
204,188
738,649
756,292
-1,401
563,397
851,762
1782,1275
1449,1011
-1,-1
1056,-1
218,168
1127,835
384,283
-1,-1
761,424
1298,989
-1,-1
-1,-1
-1,1110
157,5
970,-1
704,-1
38,18
855,855
1035,850
667,626
687,473
69,84
1317,1017
47,62
468,399
1799,1288
-1,522
1757,1251
866,837
1407,1062
548,518
179,38
713,831
-1,-1
1179,-1
985,729
1663,1018
-1,-1
1473,1055
347,261
747,698
251,196
1088,897
1472,1072
-1,-1
1197,934
775,740
1151,941
1158,-1
1400,1013
525,413
-1,1283
537,346
916,590
420,310
-1,-1
185,83
1075,804
1708,1176
-1,425
1786,-1
189,160
620,603
514,475
1088,897
1133,959
1240,753
632,357
1499,1108
455,374
301,219
1030,843
1096,679
914,889
1191,793
1518,1149
-1,-1
-1,-1
-1,329
340,225
1066,783
-1,-1
1728,925
1544,1154
887,726
556,348
272,228
776,741
273,167
1137,885
196,164
1283,788
838,526
-1,-1
-1,-1
109,129
1355,507
1481,1051
-1,-1
-1,306
1704,1134
836,553
1600,1157
201,28
1790,1267
1352,584
418,-1
-1,-1
1172,771
1325,922
-1,373
1707,1122
1404,441
-1,373
138,146
37,71
662,401
-1,375
1368,997
52,98
-1,-1
1638,1230
1640,1075
331,267
971,706
150,155
-1,-1
176,16
808,391
299,221
224,165
1272,670
1627,1240
1570,1060
854,898
399,327
1474,1055
677,453
67,93
552,513
-1,-1
-1,126
391,337
683,543
-1,-1
140,107
1627,1240
1047,549
234,90
665,533
-1,-1
820,666
762,423
176,16
196,164
210,149
285,193
-1,-1
529,482
1307,829
906,856
970,705
875,691
1528,1043
1425,1037
-1,590
348,273
-1,421
190,21
1262,943
1135,828
1355,507
-1,769
1649,1239
948,494
382,291
495,605
869,690
271,209
-1,303
677,453
1760,1225
565,412
1290,974
1440,1058
436,316
1693,1236
-1,1144
820,666
-1,-1
-1,-1
1705,1163
-1,-1
342,240
-1,-1
1372,1009
764,-1
1011,746
422,-1
-1,-1
1688,1180
-1,-1
67,93
-1,163
289,131
-1,-1
-1,-1
1611,1047
-1,-1
275,-1
1715,1133
1425,1037
1065,782
991,-1
922,891
218,168
178,198
1810,1271
690,370
1272,670
104,19
1322,796
56,46
293,254
1596,1201
-1,-1
1185,638
341,226
1550,1002
-1,311
1691,1123
452,476
501,-1
1160,637
1007,743
1674,1246
893,848
1265,641
-1,-1
1687,1181
-1,630
467,398
1509,-1
1281,785
224,165
1616,1212
1204,876
-1,-1
1496,1085
838,526
1101,884
1499,1108
363,239
-1,-1
235,90
805,500
785,765
-1,270
728,792
447,385
1344,683
-1,-1
46,61
1181,580
359,281
679,589
324,244
1546,1104
-1,-1
773,735
1533,1160
1264,581
1674,1246
-1,-1
356,223
805,500
697,757
74,57
-1,711
1047,549
-1,689
1646,1161
-1,-1
1491,545
122,99
1463,418
1589,1026
1171,771
55,53
-1,-1
905,898
1475,1145
894,-1
439,326
1743,1119
716,489
721,392
-1,-1
-1,379
105,24
484,-1
110,144
278,-1
1157,716
1736,1208
333,230
656,-1
1661,1038
1412,1028
709,-1
824,688
-1,-1
-1,236
-1,-1
554,672
1464,418
-1,852
51,97
1443,1065
911,911
1352,584
-1,-1
-1,-1
1682,1092
272,228
740,652
615,373
1285,-1
55,53
1147,815
344,224
655,588
74,57
1800,1287
1450,1099
824,688
-1,-1
1351,985
-1,-1
1601,1170
1453,1067
-1,-1
-1,191
221,-1
-1,723
84,118
1559,1082
1415,1056
700,733
173,89
811,405
1282,789
-1,-1
610,508
311,-1
138,147
121,114
921,891
1156,551
-1,293
-1,-1
1704,1134
90,79
1393,1030
-1,-1
396,344
-1,-1
1041,-1
13,17
1094,505
1484,1001
491,400
20,12
1244,963
508,386
574,367
806,501
-1,-1
1270,969
133,14
-1,-1
1567,1166
782,529
-1,-1
594,415
252,27
999,-1
177,197
690,370
1308,865
340,225
504,431
-1,1052
127,128
1133,959
362,246
222,150
66,36
-1,1124
-1,-1
204,188
1238,356
51,97
694,493
335,242
-1,-1
-1,-1
665,533
-1,670
-1,321
-1,-1
406,355
899,578
793,621
1032,-1
79,35
1239,356
1611,1047
746,659
1224,615
259,199
118,109
596,484
1390,-1
706,653
1525,1087
-1,780
761,424
1188,834
812,390
-1,312
1277,797
605,406
943,478
87,85
477,435
1359,1012
463,324
1587,1112
1549,1069
1660,1100
1137,885
106,-1
1029,915
690,370
570,756
-1,801
-1,333
88,100
1288,978
1024,657
-1,-1
1625,1018
1640,1075
32,32
444,297
588,380
1548,1070
109,129
1222,755
825,764
1428,1079
-1,-1
348,274
1364,981
1568,1076
38,18
1352,-1
525,469
-1,-1
1015,709
1016,873
495,488
-1,-1
1672,1219
1397,1019
1320,983
1720,1156
247,216
1459,1128
1670,1169
996,718
253,27
1181,580
-1,153
1763,1162
260,200
609,429
28,33
930,776
238,66
1348,975
224,165
-1,240
1155,681
221,206
578,350
922,891
414,322
-1,-1
867,886
-1,-1
466,294
1436,418
1286,-1
524,487
1529,1031
651,562
833,819
