ref,boot
1370,1011
-1,976
1618,1160
-1,867
441,352
452,483
204,212
180,122
-1,981
98,97
652,466
32,52
1656,1309
24,39
-1,1057
1380,1042
1375,1024
913,722
1628,1111
1761,1304
68,133
-1,-1
1073,511
-1,-1
-1,1107
-1,-1
-1,-1
1647,1174
1254,926
435,-1
1257,888
182,-1
366,281
696,529
1246,726
205,34
552,434
-1,73
1025,698
293,-1
850,797
509,437
927,539
-1,-1
1437,1090
1434,1053
237,94
1223,490
1076,553
1319,998
221,161
-1,-1
973,749
1748,1274
1626,1172
1096,968
711,498
167,67
1371,1020
250,48
-1,-1
1211,-1
574,614
1430,1050
246,232
1196,901
503,431
-1,-1
307,202
1270,984
1360,-1
538,377
-1,755
-1,-1
1470,1084
1248,670
818,714
740,-1
47,76
742,598
1323,945
1226,721
399,328
1681,1175
783,464
-1,-1
1301,-1
381,314
1030,675
1228,868
876,535
139,77
1538,1107
1759,1259
-1,-1
52,73
1773,1232
-1,752
301,253
315,177
1246,726
74,8
-1,332
184,192
92,90
1689,1185
1351,1015
701,769
590,741
266,-1
1608,1266
261,96
1129,875
-1,1231
343,190
1705,1228
650,646
785,695
-1,-1
359,291
348,295
82,36
-1,-1
-1,297
359,290
566,546
1543,1166
-1,-1
444,346
458,-1
-1,1126
146,156
861,775
1560,1096
548,474
607,764
204,211
1277,952
1190,978
416,332
846,918
939,833
1099,876
1153,761
-1,-1
1423,1079
220,162
554,435
-1,-1
767,485
1583,1141
232,221
-1,-1
392,299
-1,730
1393,1032
614,467
1236,970
1357,1022
1577,1052
-1,-1
383,263
1635,1164
-1,-1
1459,1108
-1,730
1453,1059
1812,1306
183,185
301,253
571,525
643,683
-1,-1
-1,-1
1176,672
1094,878
786,696
788,627
-1,-1
826,600
820,573
-1,732
107,118
82,36
1558,1119
1072,579
495,390
1303,928
8,-1
676,694
979,635
317,-1
-1,-1
875,560
-1,-1
23,4
-1,322
1195,900
89,74
-1,350
429,370
970,771
226,23
-1,814
648,508
1085,630
906,742
-1,-1
188,80
587,307
305,195
503,431
1334,995
-1,-1
1754,1234
1076,553
690,809
1338,961
1091,348
97,11
-1,-1
1478,1139
1462,737
833,540
1024,697
953,484
1189,927
1616,1134
220,162
1641,1268
1370,1005
-1,-1
1692,1159
1461,787
339,227
1262,870
-1,-1
521,410
1560,1096
-1,-1
1687,1237
1686,1312
-1,-1
1567,1181
1433,1078
386,-1
348,-1
839,915
-1,-1
874,559
-1,-1
-1,-1
739,389
334,222
110,144
1386,1013
-1,1096
339,227
765,884
1680,1205
632,440
1233,874
1698,1257
1427,1044
1092,-1
770,647
439,335
952,484
336,178
324,204
714,471
1140,657
1254,926
440,335
227,22
1362,1026
357,278
1035,783
212,154
-1,16
-1,523
1189,927
1562,-1
787,625
817,743
517,459
-1,-1
1353,1002
-1,-1
835,-1
151,-1
285,236
1729,-1
-1,440
111,158
103,-1
1329,997
-1,-1
1175,668
-1,57
43,30
201,55
274,239
285,236
1308,866
-1,1159
1075,552
1127,892
-1,19
-1,-1
1752,1195
373,301
861,775
221,161
706,597
1094,878
873,558
723,911
1716,1219
882,518
72,38
230,-1
1687,1237
-1,539
1348,999
110,144
-1,-1
-1,351
1270,984
-1,-1
-1,1150
1209,908
1708,1173
166,169
1582,1071
1187,950
1790,1248
-1,-1
1317,890
1612,1171
596,448
399,328
306,194
606,709
771,649
1459,1108
982,665
-1,-1
1289,826
41,35
-1,-1
839,915
-1,-1
445,387
-1,1111
471,444
1672,1264
757,312
1533,1133
943,854
212,-1
1573,-1
251,49
744,536
56,51
326,264
999,880
128,82
211,210
1742,1319
1597,1221
4,2
1480,1101
978,631
205,34
229,150
446,-1
579,419
101,118
467,507
1437,1090
321,208
553,501
1549,1114
-1,-1
231,220
165,168
635,622
1160,935
631,440
481,373
227,22
181,78
1215,971
1499,1095
1700,1211
1316,925
360,268
1762,1305
1037,505
373,301
13,-1
348,296
1453,1059
218,147
705,720
558,509
-1,676
1415,1043
287,180
-1,790
136,85
-1,-1
1006,746
959,953
1602,-1
1132,963
569,452
1307,899
-1,-1
525,565
1462,737
357,278
0,0
472,427
286,237
57,51
1478,1139
-1,-1
888,606
1700,1230
1609,1267
-1,-1
409,385
1047,812
1653,1224
1620,1162
-1,-1
1793,1325
304,270
1491,735
-1,-1
19,21
504,-1
778,691
1241,777
-1,-1
1675,1140
1568,-1
1557,1192
148,146
1018,489
441,352
1739,1202
-1,-1
-1,-1
402,365
-1,-1
16,15
1050,838
1048,813
328,244
1108,676
471,444
1624,1145
889,607
-1,-1
721,895
798,578
812,792
-1,-1
-1,-1
1547,-1
232,221
1388,1039
1008,652
-1,473
-1,-1
1471,1086
907,716
-1,1184
525,500
1294,964
-1,219
770,647
1272,844
-1,490
1364,1007
201,55
-1,-1
-1,-1
1550,1128
-1,-1
421,345
621,414
943,854
761,858
-1,-1
1222,846
875,560
1154,762
-1,1068
506,433
348,296
-1,137
1188,-1
753,473
-1,-1
766,885
1462,-1
1619,-1
996,931
763,615
787,625
-1,1096
1644,1241
1700,1230
-1,-1
1814,1314
275,-1
-1,854
96,12
669,688
955,785
-1,4
1604,1289
124,136
-1,-1
1539,1064
-1,1212
342,267
485,357
-1,-1
607,765
-1,-1
35,41
1724,1302
796,602
1259,804
31,47
947,-1
1253,906
1038,349
-1,1057
886,604
328,-1
318,259
363,276
1524,1182
55,100
425,398
270,113
-1,-1
1300,923
936,473
-1,430
158,16
519,341
312,234
1376,1028
1780,1288
1251,732
615,522
452,483
1781,1222
1805,1318
1206,955
1042,917
748,537
-1,-1
217,193
1105,669
-1,1155
1157,934
-1,-1
1465,-1
298,228
565,430
1283,865
220,162
1407,1048
514,483
-1,-1
1805,1318
1608,1266
40,66
902,893
-1,-1
1515,1069
362,282
-1,-1
18,17
845,837
723,911
-1,-1
965,712
518,341
1768,1249
482,374
671,586
-1,-1
67,132
1361,1027
555,351
1397,1030
1469,1059
299,229
419,332
441,-1
826,600
1480,1101
-1,648
-1,1086
-1,1117
-1,-1
141,-1
626,436
1652,1158
1557,1192
459,384
-1,-1
946,897
464,-1
607,764
1158,957
945,830
1811,1306
1338,961
737,441
1261,781
1511,1068
1514,1118
775,618
798,578
881,517
-1,-1
52,72
702,770
445,387
251,49
1025,698
463,423
666,687
1468,1061
36,41
10,9
882,518
-1,790
1701,1251
801,545
495,390
150,182
116,98
-1,-1
934,639
