ref,boot
-1,94
-1,580
1576,1113
1732,1286
1008,1027
-1,-1
-1,-1
1772,1277
1732,1286
363,278
340,272
905,815
-1,-1
1636,1105
141,-1
1190,406
-1,374
1501,970
-1,581
575,334
918,833
1069,1093
962,815
1700,1278
1660,1059
934,711
368,286
599,713
29,25
1743,1195
-1,939
1272,1221
448,-1
-1,1046
1181,-1
-1,-1
240,191
737,622
560,697
1308,1229
-1,-1
1352,760
-1,883
-1,-1
1070,1197
419,285
1471,847
965,1089
519,443
127,131
1577,933
-1,-1
1165,1118
-1,-1
785,700
190,133
168,78
-1,201
554,485
597,630
879,830
1069,1093
1146,869
1100,-1
946,765
-1,-1
129,168
1088,1184
1719,1162
1255,420
-1,35
1096,896
621,489
-1,1251
1045,723
279,224
142,95
1594,1166
1584,928
1450,979
728,570
188,166
221,176
1196,1244
911,779
295,202
485,312
1416,889
1014,1178
218,184
-1,-1
607,392
379,264
1665,1143
11,-1
-1,-1
639,624
155,180
348,238
-1,-1
-1,155
165,54
1687,1043
1160,854
421,315
935,874
1490,404
890,835
-1,1124
-1,-1
348,238
896,670
1814,1288
1178,582
1744,1189
1461,433
-1,1163
149,138
461,519
1013,-1
554,485
115,68
1089,925
1427,972
910,-1
739,657
-1,1062
1600,1139
379,264
126,130
1375,731
340,271
1415,-1
997,724
1195,1243
978,914
66,39
757,569
937,800
1217,499
1069,1093
51,51
182,187
1370,591
-1,-1
-1,-1
47,80
1626,1083
20,33
-1,-1
1697,1210
-1,-1
919,915
-1,977
163,128
805,544
646,364
1008,1027
1072,696
179,19
153,158
1648,1239
-1,353
1612,1114
-1,-1
726,500
200,123
565,516
447,442
1606,755
1187,590
1253,377
81,63
323,188
-1,-1
1109,795
690,545
1397,1019
1109,795
483,-1
538,322
846,-1
984,999
881,831
1338,1281
1728,841
1654,1224
1595,1166
737,622
1157,901
1454,974
946,765
502,-1
242,165
194,156
602,534
1635,887
-1,-1
1189,366
-1,-1
468,341
-1,-1
843,526
612,648
757,569
-1,-1
82,63
459,565
845,575
948,609
148,36
907,1090
616,459
872,782
753,667
393,352
-1,873
1000,677
1794,1290
871,744
1758,1201
498,479
416,285
257,152
1646,1142
336,173
-1,-1
1279,440
-1,727
998,-1
866,741
804,-1
-1,933
224,140
1333,761
65,117
1635,887
152,157
65,117
780,-1
429,400
552,561
1354,-1
1006,1120
310,211
-1,1205
1460,404
139,163
232,193
1232,502
-1,-1
360,244
-1,-1
414,384
776,990
470,457
763,470
-1,-1
798,796
826,829
-1,-1
339,161
918,833
1505,756
389,402
1657,1042
1608,1062
591,336
171,162
554,486
221,176
1437,1060
971,-1
1131,467
40,67
887,946
-1,353
552,560
470,457
1650,1255
1148,951
1215,614
412,-1
455,477
214,-1
715,875
45,53
1365,852
1214,613
956,346
130,-1
866,741
1200,1036
1075,820
604,539
614,597
356,265
394,464
1321,1242
1568,754
613,-1
-1,520
654,555
227,81
513,280
1422,894
-1,-1
570,604
664,810
320,137
538,322
256,155
152,157
-1,-1
1708,1082
1528,1217
597,630
-1,1291
-1,-1
182,-1
1164,1066
665,811
1480,802
554,485
520,552
-1,-1
678,554
17,28
-1,644
-1,-1
692,577
330,253
298,248
1615,1215
-1,969
1801,1304
-1,-1
109,84
1115,-1
1385,689
374,268
495,651
354,149
-1,-1
1672,1136
8,-1
857,1068
324,188
1011,1029
277,216
1108,921
1523,930
1417,-1
-1,-1
743,-1
268,126
553,486
1778,1157
1132,-1
-1,-1
-1,340
-1,353
-1,-1
350,242
-1,-1
953,391
1796,1264
554,485
-1,662
1729,1173
567,368
122,78
741,702
872,782
702,859
90,115
1172,1154
-1,1012
1803,1303
899,504
1713,1040
-1,-1
775,989
-1,-1
1555,1206
118,119
-1,-1
929,1001
306,183
830,-1
458,-1
914,783
-1,78
938,-1
340,271
1780,1078
1546,521
104,22
1325,1280
1533,1056
1181,770
1031,950
530,491
802,880
1708,1082
43,41
255,214
-1,1077
855,1022
-1,692
-1,-1
1228,1097
312,230
850,691
1557,1194
351,244
522,556
99,101
1127,338
525,840
1537,1048
1006,1120
1721,1261
-1,340
1542,961
-1,447
-1,-1
79,37
1660,1059
740,-1
1550,1016
217,144
378,276
975,739
1792,1292
1529,1172
90,115
-1,-1
877,785
409,305
711,710
1361,-1
-1,-1
203,97
309,211
869,742
-1,-1
-1,-1
102,61
1676,959
664,810
1755,1272
719,681
1439,986
1625,892
849,345
-1,-1
127,131
1233,417
733,1095
694,342
1165,1118
1328,646
646,364
-1,333
1793,1292
1798,1301
545,618
445,313
-1,576
985,1000
1176,1126
31,49
86,65
1325,1280
-1,-1
1487,962
424,430
128,167
1146,869
-1,-1
795,665
359,236
1311,1152
656,-1
138,99
472,481
562,515
1481,1061
273,142
1720,1236
1302,547
1110,795
1724,1041
133,10
1144,949
766,524
303,250
154,179
203,97
-1,-1
-1,-1
-1,890
125,150
-1,-1
765,525
807,506
1658,520
509,344
762,470
710,626
