ref,boot
568,431
655,474
515,425
273,206
168,68
-1,-1
1595,1195
1567,1178
-1,1056
-1,-1
229,103
1724,1236
1699,1248
1376,1029
1527,1057
-1,-1
873,532
829,-1
955,869
770,-1
882,562
-1,859
687,487
1016,-1
96,20
-1,-1
1176,741
1158,858
459,345
303,217
361,251
31,50
392,285
185,117
-1,1221
1058,809
924,589
1440,1027
1091,660
349,242
411,315
475,320
961,810
67,97
494,381
-1,938
1118,800
1030,587
939,731
330,248
952,804
1483,995
41,29
612,622
131,157
567,330
-1,-1
1301,912
336,224
-1,-1
-1,-1
138,67
445,356
-1,-1
86,12
290,210
1010,786
1063,785
929,609
1783,1271
1124,860
1427,1071
-1,-1
-1,-1
1634,1155
966,718
232,181
650,716
-1,-1
1697,-1
458,342
97,21
487,326
1536,1131
-1,-1
1471,1132
681,553
1515,1106
1059,809
1045,823
1612,1124
1043,794
174,133
356,274
1620,1156
138,67
468,454
1173,614
1018,-1
504,367
467,693
195,174
110,128
339,269
1216,879
1183,-1
-1,34
-1,-1
68,98
429,331
-1,-1
-1,-1
20,26
-1,-1
1713,1237
1533,1121
301,171
1035,556
184,63
615,406
737,506
182,-1
-1,-1
293,227
1114,491
1281,928
-1,-1
234,140
342,250
1379,1052
-1,-1
-1,-1
62,34
1387,1016
-1,-1
1406,-1
1464,1067
1480,1078
1364,902
364,238
217,204
1599,1191
586,329
126,87
1353,902
364,238
188,100
368,266
1542,1111
139,60
152,92
-1,-1
339,269
1730,1208
917,671
1450,1063
552,437
1357,1001
1348,979
-1,-1
853,714
-1,180
678,476
-1,-1
597,373
-1,-1
765,627
1513,1108
503,-1
978,862
142,156
1757,1221
126,87
1159,859
-1,1277
957,815
346,231
839,797
467,692
1200,613
703,623
-1,375
455,351
-1,-1
720,697
303,218
-1,1068
1535,1143
-1,373
-1,-1
1445,1116
977,674
-1,-1
1507,-1
1416,-1
122,68
1390,966
1731,1208
448,-1
929,609
1253,839
241,172
1479,1069
1094,764
1155,818
80,111
469,333
1042,821
1223,619
728,763
575,392
278,215
1088,605
1611,1022
1070,892
1251,494
1250,494
79,81
-1,1068
-1,-1
301,171
1564,1115
-1,69
-1,-1
-1,411
24,48
1559,1118
1437,1009
979,499
1188,916
-1,404
-1,889
1037,775
747,447
-1,-1
1550,1026
-1,-1
4,9
567,330
336,224
427,364
-1,301
55,52
-1,-1
-1,326
889,524
-1,-1
55,52
-1,1256
1244,590
1290,737
267,146
215,169
-1,-1
1231,583
818,751
1270,953
246,222
-1,772
1631,1114
871,567
156,64
281,208
72,14
-1,1085
753,579
220,177
1103,710
371,280
508,301
1682,1080
1316,973
1357,1001
565,374
1218,949
-1,-1
-1,-1
646,411
1526,1057
1186,884
1276,767
-1,70
-1,1195
66,58
442,394
1447,995
1139,711
1624,1128
146,158
665,675
1038,603
87,12
1174,612
85,15
710,472
-1,-1
