ref,boot
1035,577
8,25
1498,1203
340,283
1193,761
131,186
447,385
287,204
1617,1141
-1,-1
190,36
1009,781
1364,913
1632,1235
545,438
934,496
525,368
1750,-1
1459,1119
1224,302
-1,-1
-1,-1
1195,825
1025,454
737,364
1008,780
332,225
318,228
1469,-1
394,727
-1,-1
896,336
710,453
-1,109
980,497
1666,1079
731,720
467,738
378,396
1325,924
920,500
348,268
290,201
1645,1189
1129,969
131,187
1524,1150
-1,522
1641,-1
1403,1042
1404,1049
-1,629
614,326
474,384
-1,235
571,469
145,156
1729,1240
-1,-1
-1,-1
685,-1
406,295
1644,1196
591,-1
783,345
278,250
1015,779
97,73
1445,1089
215,153
1501,1163
761,866
1281,882
1088,616
236,74
439,598
87,85
1409,1014
554,-1
-1,-1
1329,884
250,77
482,320
-1,990
1189,895
-1,-1
1691,1234
785,581
-1,-1
355,259
669,631
362,270
1702,1287
-1,-1
-1,492
575,514
514,-1
-1,-1
1271,999
-1,1052
1700,1283
535,320
1532,1187
-1,102
903,817
428,305
885,580
387,325
1345,655
1463,1040
1137,466
-1,854
-1,-1
-1,917
-1,-1
211,140
1182,940
362,270
670,591
456,387
504,312
1074,347
503,-1
-1,-1
375,263
1694,1225
-1,-1
1000,868
452,748
1317,717
-1,-1
1660,1241
909,769
264,236
243,239
361,281
505,354
1483,1025
1013,791
449,808
1565,1114
-1,228
-1,-1
735,317
1681,1266
265,241
408,487
858,770
1091,983
732,743
-1,-1
149,116
-1,-1
1812,1308
770,685
989,516
1442,1068
207,185
1487,1111
289,-1
342,257
1218,1002
756,976
1814,1309
190,36
793,457
130,149
1277,918
1480,1081
1037,350
1458,1103
869,505
1716,1323
-1,-1
160,81
-1,1135
1207,803
-1,-1
1692,1264
-1,712
1575,1036
865,586
495,509
103,62
128,147
1577,1173
558,359
-1,1206
39,33
-1,803
1410,1013
811,880
1169,534
-1,1102
-1,-1
478,324
339,292
594,436
514,-1
1609,1072
1657,1208
-1,109
1343,883
1024,454
50,50
1703,1206
328,291
-1,-1
235,196
709,423
-1,979
-1,-1
-1,-1
510,612
55,100
107,83
1812,1308
29,41
748,370
-1,1082
405,296
409,595
355,259
1131,992
333,224
1591,1139
105,163
1250,492
-1,-1
220,159
1636,1209
1792,1239
-1,-1
-1,166
1551,1093
442,576
-1,-1
316,-1
1029,524
697,846
1809,1314
-1,740
1755,1296
1446,1134
25,21
255,157
-1,-1
934,496
788,404
299,240
1439,1047
1660,1241
139,112
1662,1145
1140,530
-1,1151
1248,692
928,490
-1,1326
1357,1037
1807,1317
