ref,boot
919,605
206,36
934,712
614,475
1024,587
348,-1
140,180
276,243
1604,1209
917,540
1433,1046
1308,957
437,416
870,716
97,17
940,874
-1,-1
244,176
1588,1170
-1,677
825,623
548,330
1765,1279
690,787
1303,807
-1,-1
-1,-1
817,-1
988,707
1610,1100
-1,1160
673,557
339,259
792,539
510,434
531,354
1701,1175
1772,1213
293,214
-1,859
129,-1
1069,761
231,197
683,385
1808,1294
1562,1228
1545,1021
500,315
1534,1167
-1,-1
248,131
708,474
1809,1250
687,392
255,240
851,579
425,312
1313,926
-1,-1
1071,560
303,201
1738,-1
357,267
-1,-1
596,318
1159,896
751,340
524,317
325,257
1628,1030
518,284
1565,984
1711,1075
794,-1
937,732
23,5
1069,761
293,213
1160,923
793,538
-1,107
677,439
62,43
1070,899
554,428
632,566
529,345
272,143
990,675
82,72
-1,-1
1785,1275
392,382
476,297
1725,1259
1409,965
510,445
222,-1
1158,896
1451,1081
1599,1059
99,137
-1,-1
-1,-1
1654,1132
428,311
-1,-1
-1,1126
-1,-1
-1,-1
-1,-1
1641,1184
1380,-1
-1,1106
570,411
464,418
808,765
1267,920
457,287
372,-1
1181,995
-1,334
436,415
530,355
-1,4
7,3
-1,140
-1,-1
818,627
228,87
1526,1016
8,8
715,629
1618,989
-1,-1
1721,1248
934,711
1212,806
1500,-1
46,-1
1326,983
1095,877
1208,862
1269,924
1013,693
1464,1057
-1,-1
664,501
376,263
162,127
1103,680
1706,1109
337,248
602,399
-1,-1
-1,-1
-1,1030
554,388
251,85
77,106
632,566
759,871
329,270
293,213
1707,1090
219,150
1338,997
-1,-1
1006,687
524,317
-1,-1
1629,1000
-1,673
1305,933
765,813
392,382
-1,-1
425,312
1412,1005
1688,1161
-1,-1
1405,974
-1,577
978,630
309,218
-1,1299
-1,-1
1243,635
974,526
-1,-1
1353,978
570,-1
-1,326
781,508
899,840
1528,1123
254,162
379,269
410,413
-1,76
1114,677
415,384
772,-1
1508,-1
1143,701
1428,964
906,555
797,-1
14,19
1744,1135
735,521
85,50
1728,963
-1,-1
-1,-1
1768,1194
1497,1229
979,702
8,8
-1,-1
389,422
1168,657
1762,1152
222,-1
788,608
537,471
106,12
-1,-1
47,96
1043,822
1450,1082
1204,854
-1,473
1130,881
-1,1169
223,215
305,102
-1,239
117,138
234,182
1583,1110
1079,776
-1,942
389,422
331,199
-1,-1
773,478
-1,898
1149,673
1516,-1
66,146
1559,1097
67,49
1411,985
-1,-1
-1,-1
-1,698
1025,586
467,529
716,462
1043,822
612,465
1321,982
445,414
367,295
1655,1189
1617,1241
102,65
998,892
269,181
903,696
560,296
-1,-1
1428,964
486,444
1004,685
92,136
1458,1060
1442,1064
-1,-1
103,28
1654,1132
-1,319
1660,1219
263,-1
1778,1273
919,585
-1,342
-1,461
1620,1026
119,128
260,161
541,-1
1106,598
322,224
