ref,boot
-1,-1
371,-1
671,439
89,66
-1,-1
603,313
1726,1189
600,591
806,-1
1572,1110
829,631
384,289
1758,1275
547,434
1807,1309
1718,1228
713,433
300,205
326,214
1209,789
574,571
797,669
745,581
1809,1313
-1,1129
1576,1147
577,523
989,586
1364,935
606,-1
646,614
716,342
1539,1126
786,-1
274,178
1113,777
1677,1155
1450,1062
1237,-1
1799,1315
1302,751
1228,802
827,-1
1701,1244
1306,-1
772,645
441,-1
432,350
1051,882
-1,-1
495,393
1437,1069
282,142
570,402
1810,1314
381,285
-1,-1
-1,-1
1553,1068
1657,1164
507,301
1439,1049
769,-1
716,342
985,672
-1,-1
1808,1311
-1,-1
1794,1298
1037,677
37,-1
1586,1143
1146,735
566,-1
1544,-1
329,174
57,69
1537,1138
-1,-1
403,309
-1,281
58,55
538,691
1676,1089
-1,79
1356,1009
-1,540
140,100
376,280
-1,-1
146,167
1616,1170
-1,812
1491,492
1094,788
-1,548
584,450
-1,-1
320,227
-1,954
1508,1035
272,233
643,608
21,32
1115,756
-1,525
259,185
470,311
-1,1017
1368,982
-1,-1
1584,1218
-1,1088
1579,1111
509,466
388,274
1063,785
1019,797
814,547
362,245
947,819
368,251
1170,892
244,173
1491,492
-1,-1
-1,937
756,328
-1,-1
1319,963
248,107
1187,860
55,53
-1,-1
978,700
-1,-1
358,246
862,446
-1,-1
1724,1264
105,27
-1,-1
1455,1042
885,667
818,565
1482,1041
1414,1077
1512,1070
-1,-1
374,267
-1,-1
55,53
-1,-1
1094,788
-1,-1
1281,895
1499,1101
995,462
638,503
-1,-1
404,310
973,678
-1,-1
1218,957
1699,1257
1302,751
1376,1025
1537,1138
997,880
-1,1076
708,476
1056,686
62,33
280,140
1194,896
757,308
-1,-1
1658,1129
-1,-1
1308,-1
1110,771
1009,784
119,70
-1,-1
219,201
479,431
185,54
1016,826
1107,737
60,29
907,539
509,466
1511,1070
-1,1076
-1,-1
223,-1
-1,-1
227,232
1495,1096
389,270
1048,904
1241,985
545,357
1066,872
692,522
602,451
-1,-1
1732,1283
-1,-1
899,844
350,165
1072,593
112,151
1803,1321
117,42
1236,925
1495,1096
1781,1254
532,452
1670,1246
474,322
-1,-1
-1,863
1580,1111
-1,373
906,649
1120,905
-1,-1
-1,-1
1597,1226
326,214
-1,-1
346,237
238,179
1137,615
1109,770
1255,933
971,829
0,-1
1185,953
1007,786
665,514
195,-1
1606,1067
1805,1312
1512,1070
1287,848
1510,1054
1643,1209
-1,-1
-1,-1
25,39
-1,-1
1798,1307
362,245
1565,1153
214,141
-1,-1
-1,-1
26,12
1585,1207
929,636
1254,833
1306,-1
-1,789
-1,269
449,292
1789,1289
-1,539
-1,-1
519,348
-1,-1
191,56
935,587
1446,415
973,678
1751,1225
648,-1
1334,1003
862,446
1624,1107
704,-1
826,665
1540,1140
1481,1134
676,679
568,453
192,56
1770,1188
472,354
817,648
1443,1074
894,674
96,117
826,665
1740,1263
1172,727
1051,882
926,671
1461,416
411,305
105,-1
-1,271
961,553
873,663
1584,1218
1771,1305
13,-1
1414,1077
633,-1
1270,988
-1,433
1584,1218
1411,362
407,329
1567,1206
1498,1100
1445,-1
1534,1113
1791,1278
1178,938
204,86
-1,-1
1652,1231
712,487
709,533
1258,-1
-1,-1
-1,-1
1013,854
1667,1241
-1,-1
901,650
-1,-1
-1,-1
733,561
732,561
342,176
19,23
1352,1013
452,602
85,98
1298,998
1732,1282
1409,1032
31,49
688,690
893,585
201,136
1322,937
106,18
441,468
1434,-1
250,250
-1,-1
911,692
-1,-1
1568,1083
267,203
-1,-1
1590,1169
-1,-1
826,665
1752,1225
-1,627
1472,1064
1729,1208
1137,615
599,592
735,471
1353,935
138,110
903,-1
-1,-1
1457,1051
1035,774
742,577
999,-1
1800,1316
1246,768
-1,-1
1101,616
19,23
368,251
375,267
670,440
247,199
843,611
1760,1266
-1,-1
889,634
-1,-1
924,703
-1,1075
1681,1194
-1,-1
-1,131
85,98
1142,627
198,210
1768,1292
62,33
759,-1
1726,1190
149,127
98,-1
-1,-1
971,829
-1,338
1499,1101
1099,946
110,138
1008,783
958,-1
273,177
724,612
454,356
785,619
-1,291
1011,855
435,272
-1,862
856,594
515,377
329,174
-1,1185
-1,-1
943,-1
1609,1191
-1,1121
1420,361
992,454
410,345
894,674
1779,1286
509,466
668,598
1015,827
253,182
1643,1209
199,211
1254,833
-1,306
670,440
1096,967
-1,-1
1334,1004
55,53
543,494
39,58
709,533
1145,709
478,431
-1,-1
1207,902
1308,976
1475,1103
-1,-1
1414,1077
1083,800
413,287
991,776
144,126
60,29
895,674
1519,1180
-1,-1
1551,1060
1297,997
526,453
17,20
519,348
1403,1036
824,529
555,496
1014,828
-1,909
888,704
-1,166
1290,885
979,723
-1,-1
1614,1148
1458,1116
1768,1292
1461,416
485,381
163,88
1493,1040
899,844
1652,1231
394,275
-1,-1
69,116
1667,1242
234,79
-1,1071
-1,-1
1533,1159
1487,1161
726,759
1481,1134
256,-1
1060,646
-1,-1
1460,-1
1182,952
1557,1056
-1,-1
1428,1081
-1,1128
-1,-1
1410,1031
1179,842
656,507
