ref,boot
1581,1112
259,182
-1,757
-1,924
392,286
1497,1203
723,710
1204,854
1782,1270
711,351
-1,-1
-1,30
889,414
1587,1050
-1,-1
96,90
928,372
353,245
1335,993
628,753
690,684
131,137
1611,1136
1192,860
404,285
404,285
1298,973
151,-1
966,564
390,281
1667,1247
1479,1083
720,775
-1,-1
-1,717
312,257
730,410
664,561
943,772
1352,987
614,462
196,177
304,268
-1,5
646,713
1660,1138
1487,1156
1011,-1
347,-1
715,752
-1,-1
632,428
1309,789
1332,1001
979,375
682,393
508,406
1197,631
849,915
339,215
1446,754
897,455
-1,-1
-1,-1
1561,1057
753,613
-1,-1
102,71
-1,-1
918,543
52,108
91,117
1224,376
957,922
718,642
1783,1271
-1,-1
594,364
309,240
879,584
138,142
227,19
1812,1291
1582,1112
-1,366
594,364
-1,-1
1781,1226
978,-1
1321,906
1396,1016
816,779
-1,1012
104,119
-1,856
481,368
837,746
1515,1032
1110,577
395,283
1536,1167
1656,1218
1479,1083
1217,946
0,0
926,492
-1,-1
876,667
914,703
1567,1049
1189,944
1113,396
1074,470
637,298
1200,662
533,388
1627,1252
557,-1
1435,1021
-1,-1
542,-1
-1,483
-1,157
1672,1157
989,489
298,208
689,685
823,726
750,455
-1,1091
-1,-1
-1,-1
895,456
126,139
-1,1078
338,216
755,-1
1210,943
500,-1
-1,-1
548,570
194,193
1210,943
-1,-1
-1,188
475,344
8,-1
1688,1171
1173,629
-1,-1
-1,-1
1146,-1
-1,-1
1109,539
1196,814
1674,1200
-1,-1
65,115
1696,1196
1025,461
1683,1212
201,32
1521,1047
1304,-1
1671,1215
-1,-1
1068,723
1195,813
-1,72
513,296
320,-1
-1,669
1535,1183
166,151
268,196
1433,1035
-1,13
-1,-1
-1,1116
-1,1234
808,759
1420,680
1187,924
88,80
1009,-1
1120,911
593,436
737,549
-1,709
452,742
-1,798
75,-1
562,411
530,302
1779,1276
81,74
-1,-1
390,281
936,728
-1,-1
156,166
-1,-1
-1,-1
-1,449
345,-1
201,32
272,155
90,97
1513,1022
-1,-1
570,529
1159,917
887,401
1229,729
-1,-1
894,456
-1,-1
370,272
295,210
1075,550
64,66
1445,1045
1094,825
1291,835
785,735
1041,-1
104,119
219,161
-1,1033
443,336
456,321
-1,875
935,369
-1,1242
1752,1283
909,699
1038,870
-1,289
89,140
-1,-1
676,611
-1,282
470,339
1539,1058
439,288
-1,956
-1,592
1547,1207
402,472
1626,1232
657,394
424,282
1266,954
-1,-1
1248,626
1399,1005
951,896
987,398
640,502
909,699
-1,116
160,118
495,439
1043,850
-1,-1
1711,1212
-1,-1
398,330
449,331
804,-1
645,408
-1,-1
510,377
1557,1070
-1,-1
1473,1066
895,456
-1,1249
-1,384
-1,-1
1271,966
570,529
130,176
368,252
1501,1102
1718,1143
-1,744
1635,1106
1673,1199
393,292
261,144
1101,705
1023,669
794,497
538,646
1344,1006
1651,1128
676,611
976,818
-1,-1
1809,1258
149,145
1559,1132
245,198
1,2
1589,-1
107,82
1699,1148
1272,881
-1,-1
220,172
32,23
1348,992
1753,1246
765,808
1406,-1
1463,803
110,59
307,226
-1,175
-1,-1
-1,-1
535,391
-1,-1
1465,1166
-1,-1
1487,1155
1050,903
-1,13
1171,633
1801,1265
332,259
1245,624
1384,998
-1,1033
1282,838
-1,-1
1702,1197
1261,768
-1,-1
1029,353
452,742
1268,946
1406,-1
378,213
273,131
-1,1122
185,53
32,23
357,265
167,81
943,772
532,-1
1312,968
1660,1138
519,303
135,112
397,293
-1,-1
625,389
1333,-1
903,919
-1,-1
470,339
900,849
-1,832
757,833
909,699
514,741
1452,1113
168,81
1732,-1
874,666
55,78
1565,1080
-1,738
1100,958
930,538
356,231
593,436
-1,-1
1032,-1
428,314
1175,628
574,474
648,-1
-1,396
1660,1138
1799,1242
-1,1074
1119,911
1398,-1
903,919
615,446
1261,768
-1,1045
771,-1
-1,-1
729,715
1784,1175
553,531
-1,1280
65,115
742,590
1099,959
1728,1012
-1,975
-1,-1
436,358
868,634
1498,1145
869,634
652,465
139,152
1732,1285
-1,598
784,548
1167,481
216,-1
808,759
844,-1
84,75
990,488
1588,1123
1121,928
577,426
758,822
-1,-1
1380,1018
1618,1169
467,771
1000,902
1506,1108
524,521
1296,976
198,98
927,491
826,795
-1,632
852,780
287,156
646,713
1061,810
473,323
985,619
-1,-1
972,767
706,547
1231,857
-1,238
967,564
846,-1
612,380
150,146
304,268
512,296
175,44
1219,965
1724,1109
-1,30
1445,1045
303,269
987,398
177,122
789,587
1660,1138
258,39
-1,249
148,133
1301,787
1053,895
501,385
826,-1
1389,999
401,357
1338,900
-1,-1
829,415
1294,873
-1,447
1532,1096
681,393
1283,831
543,770
1608,1224
1054,843
536,475
-1,308
706,547
1696,1196
-1,461
1330,955
814,845
-1,-1
1308,865
-1,-1
976,818
409,506
497,441
1474,1066
-1,-1
686,739
870,673
157,21
1421,708
-1,844
-1,-1
1543,1107
61,57
1754,1246
756,799
929,372
735,467
1198,631
687,739
-1,-1
319,248
107,82
1405,682
716,738
1600,1079
525,522
57,63
1129,957
-1,-1
1695,1251
-1,-1
1414,1031
-1,1033
-1,144
1089,397
