ref,boot
184,100
811,740
1625,1046
678,370
-1,-1
1625,1046
908,702
521,453
676,596
1739,1217
506,340
-1,331
1013,751
-1,-1
1396,1036
282,-1
1144,608
544,451
494,289
739,369
335,157
1244,862
386,293
-1,96
-1,438
-1,-1
922,714
539,445
579,-1
185,101
956,887
10,10
1720,1236
1225,684
17,14
1378,1074
671,409
-1,674
1724,1087
665,589
250,182
258,67
-1,-1
500,426
-1,-1
1387,1023
1061,699
1259,583
1303,942
1778,1261
1513,977
-1,-1
1018,-1
-1,-1
1134,792
1262,612
103,79
1721,1246
789,558
1187,918
772,513
1625,1046
1212,958
606,-1
593,552
408,373
-1,357
-1,-1
423,283
1319,983
1061,699
342,249
221,178
-1,1057
430,296
-1,-1
1229,835
635,578
131,149
293,155
569,429
875,559
590,473
-1,-1
304,171
664,649
1024,635
160,108
479,395
-1,-1
1277,971
-1,-1
570,396
566,326
55,37
-1,-1
1064,708
361,258
773,450
-1,-1
1669,1224
1708,1101
-1,-1
243,195
744,468
-1,-1
-1,-1
1135,793
5,0
530,337
1139,464
440,418
767,745
-1,-1
839,891
1260,583
961,829
1660,1221
-1,-1
204,138
1091,910
1760,-1
1779,1233
900,822
807,845
661,690
1415,1027
88,75
165,83
525,459
1309,900
-1,-1
1137,463
1470,1124
-1,742
-1,-1
167,76
672,514
985,331
408,373
1274,661
1221,754
1111,-1
903,876
-1,-1
256,204
1454,1058
-1,-1
1487,1171
1635,1157
-1,881
-1,-1
-1,-1
321,224
1669,1224
426,295
-1,-1
1006,654
1190,841
556,-1
1125,919
527,335
524,484
131,149
427,295
1440,1053
712,597
238,66
1190,841
1523,1112
1615,1031
411,323
357,259
1755,1259
-1,-1
927,318
317,239
1315,-1
481,299
-1,-1
1518,1180
336,174
322,224
-1,-1
-1,438
463,374
1240,769
877,601
946,850
-1,-1
628,796
1245,689
986,319
-1,-1
578,540
162,93
826,730
647,747
-1,-1
737,349
1588,1137
771,480
769,651
-1,-1
1142,500
524,484
1150,503
-1,-1
74,59
739,369
1490,791
363,-1
418,-1
1739,1217
1660,1221
350,241
-1,-1
53,49
1719,1128
1165,700
-1,-1
1503,1159
1132,780
1522,1130
92,55
716,779
1308,768
-1,1233
561,482
210,200
1649,1212
1558,1019
668,621
1246,688
597,554
340,212
1172,733
918,499
199,115
135,96
24,35
1782,1255
949,472
-1,-1
1147,609
567,-1
1421,673
1020,599
943,843
380,280
-1,1127
1729,1147
1690,-1
833,311
1471,1125
1227,579
-1,-1
-1,-1
452,616
1228,834
256,204
1725,1117
1495,987
1558,1019
849,842
1382,-1
1623,1089
-1,375
348,244
-1,-1
865,527
1097,889
1124,788
1668,1202
967,624
740,-1
1567,1116
-1,-1
576,445
