ref,boot
171,161
899,815
-1,-1
-1,361
1759,1277
-1,-1
109,116
1105,412
1256,-1
274,235
1104,-1
320,200
749,-1
1180,845
935,292
-1,33
1225,637
883,483
849,655
-1,-1
-1,-1
382,270
428,-1
-1,-1
71,48
826,451
1650,1231
1265,822
-1,-1
1576,1132
988,440
-1,-1
1237,873
-1,1027
520,691
-1,-1
1459,1074
178,135
70,93
29,53
75,18
439,402
250,227
1478,1123
1057,797
378,264
965,918
1114,331
1520,1073
476,469
1643,1210
1600,1155
268,-1
552,598
1506,1104
404,434
955,765
66,55
173,103
550,542
307,233
1215,970
1812,1217
-1,-1
339,-1
1271,396
-1,-1
521,770
538,533
642,721
932,377
1250,575
281,-1
-1,-1
139,-1
1062,973
867,578
1134,835
884,483
928,381
1215,970
-1,-1
579,647
504,543
-1,65
711,280
1483,887
1030,411
1746,1176
150,166
1481,967
1185,1005
242,187
1144,443
1574,1077
1764,1259
1160,994
354,201
1138,-1
1670,1227
583,697
1113,332
1403,1019
416,299
1069,920
1733,-1
783,323
1085,517
-1,-1
-1,555
1362,1027
441,427
599,806
-1,-1
150,166
1087,442
220,199
1704,-1
1295,431
1344,-1
1016,992
100,62
869,455
1412,810
413,359
51,41
1645,1197
1088,410
201,28
212,-1
1301,-1
87,74
222,165
545,690
-1,-1
1324,987
622,627
303,242
971,997
625,573
1141,514
1649,1230
101,-1
-1,-1
1698,1241
457,662
-1,-1
1572,1149
913,523
252,20
1197,446
-1,-1
259,130
300,207
1621,1181
1390,705
1113,332
1232,1007
587,394
1124,586
571,-1
-1,-1
-1,-1
1724,1194
785,526
643,712
153,63
778,912
991,345
439,403
-1,-1
1713,1195
1198,445
475,564
874,487
1002,562
7,-1
1685,1193
-1,-1
434,-1
1800,1270
380,276
441,427
1689,1057
1512,1116
899,815
505,626
1220,913
1590,1166
1341,1017
-1,-1
1426,1051
16,-1
245,151
702,875
81,85
439,403
210,121
1129,343
-1,83
218,188
288,171
421,365
-1,-1
-1,-1
-1,-1
359,241
608,682
-1,818
140,82
1514,-1
563,535
1483,887
-1,1276
1476,1144
1196,1000
830,380
1102,456
1411,495
181,105
1404,398
-1,-1
255,164
1601,1143
1661,1114
230,170
271,174
1233,764
600,807
64,19
899,815
1112,472
738,295
204,125
1186,849
1067,-1
8,40
1225,637
1608,1002
447,563
1086,507
1615,1169
1326,1010
1188,953
287,216
995,638
392,297
-1,295
1723,-1
1537,1073
1176,478
504,543
1763,1126
-1,-1
1442,1050
1724,1194
1115,-1
899,815
1640,1129
-1,-1
455,660
376,268
984,304
623,628
507,311
1163,878
1171,508
1694,1249
709,387
1644,1211
1491,676
-1,-1
-1,72
1152,474
-1,-1
-1,9
1345,790
-1,312
181,105
1317,755
1458,1053
-1,-1
1083,-1
683,749
796,448
-1,-1
625,573
549,542
1117,905
154,90
1440,886
1466,1091
1501,1072
361,255
-1,319
421,-1
-1,582
162,80
-1,230
-1,1141
1672,1219
788,520
1643,1210
500,694
339,-1
610,-1
1099,405
188,102
636,786
-1,32
689,684
864,390
-1,-1
1694,1249
872,522
997,868
157,25
321,207
678,422
650,799
1251,574
-1,-1
980,552
-1,1085
150,166
1692,1205
1770,1127
-1,374
1764,1259
-1,-1
1689,1057
1692,1205
347,-1
-1,-1
-1,413
570,723
1001,932
1278,822
-1,693
-1,-1
-1,-1
221,198
-1,-1
1797,1256
772,830
1032,320
227,211
589,588
66,55
1629,1171
1390,705
1224,324
1649,1230
131,122
1333,591
303,243
1292,937
1690,1224
1285,962
-1,-1
-1,-1
212,-1
439,402
-1,361
-1,-1
337,218
253,20
-1,-1
1161,908
-1,-1
518,408
1060,879
1649,1230
891,352
1108,475
-1,319
-1,-1
1220,913
-1,124
1419,1023
1497,1134
1667,1121
-1,-1
-1,-1
360,254
794,510
1470,1066
1016,992
609,589
977,634
1205,845
491,560
181,105
1602,-1
858,946
-1,-1
1572,1149
600,807
977,634
-1,1000
620,738
1167,865
614,308
1443,1066
-1,-1
1247,479
1485,1138
-1,-1
770,782
1648,1199
-1,-1
1620,1158
1455,1118
1287,-1
804,869
-1,-1
-1,110
-1,-1
1562,1140
1187,849
158,24
286,177
331,250
1677,1088
166,100
1199,384
-1,-1
936,805
1733,1265
1108,475
1368,971
-1,1031
1508,-1
189,173
107,94
-1,-1
1444,-1
-1,-1
-1,-1
-1,-1
1480,1056
372,265
961,965
1085,517
924,447
603,393
1654,1225
1599,1154
-1,-1
828,509
1182,995
-1,-1
509,497
678,422
1570,915
-1,-1
570,723
1270,397
1013,1008
182,126
584,629
1008,947
1565,-1
-1,-1
957,852
300,207
973,975
787,492
301,217
1698,1241
-1,341
568,567
-1,-1
1559,1097
703,833
737,356
-1,169
163,81
-1,-1
1071,930
1060,879
-1,845
839,651
1070,836
1741,1109
1549,977
721,619
-1,-1
-1,-1
1782,1275
-1,-1
1056,797
535,545
224,162
569,567
341,236
1064,911
1404,398
1111,551
985,304
361,255
438,370
818,859
1497,1134
1259,558
809,780
-1,507
-1,920
798,303
965,918
1675,1086
684,804
1439,885
648,792
734,882
109,116
856,783
1210,745
116,18
1674,1180
507,310
1030,411
1313,1013
1581,1201
304,231
459,570
761,777
1171,508
734,882
774,832
-1,-1
-1,-1
775,768
268,-1
231,153
1601,1143
749,-1
1111,551
1028,633
1553,1094
305,208
448,-1
1241,675
-1,-1
1309,963
538,533
907,802
1703,1221
-1,-1
481,504
910,-1
232,152
-1,-1
727,758
1272,984
52,42
1724,1194
1536,-1
-1,-1
990,346
-1,-1
399,367
1554,1095
-1,-1
-1,-1
1641,1164
292,197
250,228
261,83
-1,889
661,393
1012,948
1659,1184
689,684
408,313
646,680
397,278
-1,425
376,268
823,927
490,646
-1,-1
1661,1114
651,731
-1,-1
1757,1236
146,115
918,515
-1,-1
51,41
349,223
1772,1224
-1,561
-1,-1
36,9
374,266
1785,1247
920,510
245,151
1738,-1
609,589
-1,288
1008,947
1196,1000
10,17
-1,-1
1449,1045
1676,1086
182,126
473,623
1599,1154
407,314
-1,1060
1334,463
1594,1170
373,269
873,518
1811,-1
1193,983
501,625
997,868
1733,1265
1101,391
190,118
-1,-1
517,656
1613,1167
-1,-1
-1,988
849,655
1678,1088
1234,893
752,698
519,408
467,615
1617,1133
-1,-1
1268,467
806,711
932,377
826,451
1256,-1
49,-1
520,692
139,-1
619,737
806,711
-1,-1
517,656
1728,1060
589,588
45,32
504,544
1332,590
630,707
1526,679
-1,-1
449,288
1414,1037
-1,681
397,278
1539,1141
283,214
-1,-1
132,109
1399,1016
1475,1044
1523,1075
356,251
1031,320
1567,1148
1389,688
818,859
1207,889
1131,291
1290,319
949,774
-1,-1
470,622
1193,983
48,77
1169,-1
13,10
771,800
359,241
690,728
52,42
603,393
-1,-1
867,578
-1,-1
399,367
615,433
1350,1026
481,504
525,594
-1,-1
55,51
436,375
1808,1251
807,649
-1,956
-1,954
-1,-1
1515,1041
-1,1228
-1,182
1657,1161
-1,-1
235,103
293,203
1207,889
664,856
-1,-1
693,648
89,107
697,758
-1,-1
818,859
-1,1220
428,540
-1,78
612,746
530,471
470,622
1611,1150
1110,294
660,393
652,322
-1,393
103,72
447,563
1605,1034
1777,1246
961,965
826,451
-1,1232
924,447
1165,972
55,51
1797,1256
1222,988
27,23
183,-1
-1,-1
-1,-1
1597,1140
1625,1163
578,583
248,179
1610,-1
655,-1
1631,1173
1671,1226
140,82
-1,-1
389,358
-1,-1
1358,725
138,127
-1,146
109,116
944,715
-1,191
932,377
-1,78
1121,996
-1,-1
1543,1124
648,792
1303,819
-1,-1
917,490
41,36
1269,468
607,682
-1,-1
148,-1
906,877
-1,-1
1474,1032
816,-1
1667,1121
62,32
1254,825
1764,1259
1506,1104
762,727
1572,1149
259,130
544,689
333,245
438,370
1025,512
-1,1060
272,215
138,127
1140,606
1430,1022
1359,613
552,598
1301,-1
408,313
-1,-1
357,261
871,524
107,94
358,240
134,47
1423,1063
189,173
1151,473
1080,753
189,173
1427,1052
1146,441
47,71
823,927
373,269
1507,884
-1,223
566,665
1521,1120
1112,472
1605,1034
441,428
1623,1068
968,784
-1,-1
783,323
359,241
747,418
-1,494
915,556
1550,1112
474,564
200,43
1067,-1
-1,-1
1516,1153
935,292
162,80
1110,294
1061,942
1564,1102
932,377
1487,1125
1581,1201
1233,764
150,166
607,682
34,13
1236,872
824,338
817,-1
728,758
220,199
-1,849
-1,-1
632,581
156,-1
184,101
-1,-1
1013,1008
525,594
-1,-1
1596,-1
530,471
1185,1005
293,204
1224,324
495,735
950,773
-1,1114
393,297
1581,1201
978,516
-1,552
-1,-1
1170,554
-1,-1
784,559
1621,1181
710,386
1021,752
1252,820
167,155
530,471
279,175
-1,-1
1630,1172
1664,1162
922,553
1774,1261
1279,822
1404,398
990,346
322,207
803,579
-1,779
-1,-1
700,896
55,51
1338,1011
369,257
751,699
221,198
221,198
-1,979
1627,1216
592,720
859,922
-1,-1
467,615
452,643
547,751
1792,1272
1255,895
1353,954
-1,-1
1054,316
-1,-1
1527,679
-1,-1
877,488
902,-1
447,563
445,426
-1,-1
1631,1173
634,747
102,111
1335,462
693,648
1576,1132
748,335
-1,1030
495,735
1387,766
-1,-1
760,-1
1419,1023
-1,87
1253,820
244,183
-1,-1
1151,473
-1,-1
889,333
481,504
147,114
915,556
-1,-1
-1,-1
972,785
-1,-1
138,127
979,552
929,381
423,568
424,569
-1,-1
-1,686
1721,1229
1093,762
1288,603
1157,996
1567,1148
273,234
109,116
-1,-1
1097,850
627,284
1491,676
1644,1211
-1,-1
-1,-1
-1,297
1778,1246
1716,1258
152,64
1689,1057
613,769
596,695
160,141
726,843
1548,976
1511,1115
495,735
1065,911
-1,-1
744,388
185,78
1505,1147
338,222
1634,1177
424,569
525,565
-1,-1
1781,1254
-1,525
1195,1000
308,232
935,292
459,-1
1800,1270
-1,-1
344,247
406,344
199,160
-1,-1
1236,872
770,782
-1,-1
989,439
190,118
1480,-1
1567,1148
-1,-1
227,211
996,869
1538,1073
1148,319
900,779
1632,1174
579,647
-1,-1
942,761
-1,-1
918,515
478,596
452,643
1109,294
1177,939
504,543
833,279
957,852
1047,935
-1,-1
1229,415
632,581
17,31
916,491
600,807
1117,905
1412,810
-1,83
-1,359
-1,103
336,219
150,166
-1,-1
342,244
494,409
1470,1066
401,360
925,305
1334,463
1190,757
358,240
-1,-1
-1,-1
1630,1172
50,37
68,92
330,224
1679,1209
896,772
1630,1172
1649,1230
1003,316
100,62
929,381
1784,1247
1592,1081
-1,287
-1,-1
1705,1108
-1,-1
10,17
136,87
1814,1245
495,734
887,480
295,185
1739,1156
-1,-1
573,573
1753,1218
1796,1281
160,141
513,371
1479,1084
637,787
1211,871
1552,1093
-1,-1
139,-1
602,630
362,262
1173,353
96,59
1776,1204
1643,1210
496,658
662,315
1717,1260
927,349
593,720
1764,1259
1352,620
-1,-1
1419,1023
535,545
-1,-1
1357,726
587,394
798,303
537,496
1590,1166
1618,1157
1110,294
-1,-1
1771,1224
425,437
1394,-1
1510,-1
1285,962
1248,479
65,58
309,226
154,90
1804,1248
52,42
1782,1275
567,666
143,123
-1,259
513,372
631,582
87,74
592,719
1020,724
1589,1131
1175,413
331,250
-1,-1
451,429
876,488
-1,888
-1,-1
115,18
-1,-1
781,-1
1038,610
-1,-1
1239,328
886,481
1558,1080
51,41
74,38
-1,951
913,523
1244,671
1000,934
110,117
286,177
-1,-1
679,337
-1,-1
855,876
1469,1098
1101,391
463,312
287,216
339,-1
421,364
1730,1240
1352,620
-1,-1
209,-1
944,715
768,654
1070,836
1078,423
1648,1199
726,-1
90,106
1282,924
-1,366
220,199
1394,-1
147,114
674,-1
1465,915
304,231
969,784
824,338
384,285
1547,993
1387,766
1025,512
465,300
929,381
-1,-1
1030,411
568,567
918,515
1329,955
1095,617
693,648
1393,813
323,193
-1,-1
1660,1196
1751,1243
714,838
1347,1024
1000,934
20,30
591,681
552,598
-1,-1
3,2
1181,761
29,53
337,218
509,497
-1,-1
1500,1071
609,589
-1,869
294,184
139,91
824,338
999,936
495,735
1090,610
203,136
-1,-1
1479,1084
645,708
326,-1
1244,671
24,7
46,-1
431,502
1157,996
55,51
96,59
463,312
1456,1119
788,520
1434,1030
116,18
1659,1183
-1,-1
1056,797
283,214
1729,1238
704,897
192,65
-1,392
1154,547
-1,-1
859,922
951,585
445,426
1155,916
1719,1054
1153,548
192,65
-1,922
1209,762
268,159
-1,1151
1069,920
387,-1
1567,1148
1058,966
1016,992
646,680
55,51
1243,555
1809,1282
651,731
458,538
596,695
470,622
-1,865
427,539
219,189
614,308
465,300
517,656
254,157
-1,-1
664,856
1701,1267
51,41
1512,1116
1351,1026
1549,977
1724,1194
1064,911
1774,1261
1135,835
271,174
1642,1165
-1,-1
43,73
1001,932
44,6
700,896
315,-1
