ref,boot
1414,1028
1549,894
757,285
932,439
144,97
191,33
451,344
70,61
362,247
1064,684
1001,768
937,579
1020,828
1750,1252
1635,1071
1148,614
1420,1037
1503,1135
1559,1190
176,66
538,678
141,158
1225,948
633,400
5,4
1450,1043
-1,1037
470,370
99,73
360,262
770,597
738,360
-1,-1
160,104
-1,125
277,183
66,-1
204,181
1433,1063
1767,1199
924,565
772,680
922,387
-1,-1
911,802
368,235
852,608
1494,904
188,141
223,121
1110,383
443,367
1151,726
759,877
1100,-1
1404,1016
495,606
1404,1016
311,230
16,7
484,-1
1666,1150
1264,955
83,44
-1,557
1395,906
-1,924
517,298
939,764
1329,986
-1,-1
836,864
1072,649
983,616
-1,-1
1379,991
1615,1188
593,319
58,52
1436,1039
907,682
55,103
943,900
-1,-1
358,271
102,83
606,734
918,489
-1,-1
190,81
1036,380
1105,745
1092,-1
-1,-1
1430,1018
-1,-1
756,285
-1,-1
631,496
1193,843
394,286
1621,1195
1465,872
938,764
710,416
-1,-1
899,942
510,-1
370,256
-1,-1
87,29
1686,1265
319,206
-1,-1
906,638
-1,-1
117,74
1559,1190
1478,1125
339,269
24,35
293,203
1814,1197
435,326
1693,1168
-1,-1
575,314
1300,886
1246,797
1174,746
-1,-1
896,561
732,687
-1,137
-1,113
978,693
859,-1
1716,1225
1192,842
-1,-1
871,700
-1,125
351,261
1073,830
80,67
-1,-1
1669,1184
1329,986
888,524
756,285
650,500
-1,1027
192,33
476,334
1044,939
1779,1262
866,703
-1,-1
-1,-1
1363,999
-1,-1
1784,1224
-1,-1
453,372
308,218
918,489
1502,1126
298,237
1277,976
355,260
-1,1027
445,327
-1,-1
1202,744
1478,1125
1612,1157
-1,1265
1624,1109
1444,1065
874,622
548,554
1290,795
628,325
184,119
-1,-1
-1,420
238,-1
1667,1100
511,455
211,159
347,263
651,399
1302,937
1805,1238
75,64
1013,741
204,182
761,-1
1547,950
1144,730
1041,-1
-1,-1
1779,1262
1005,714
726,542
897,560
1209,922
290,241
437,362
538,678
304,210
1303,936
918,489
861,551
31,30
1025,442
1739,1099
1736,1210
303,211
567,348
357,223
1529,1160
-1,315
1494,904
821,458
1605,1106
448,379
-1,-1
-1,-1
105,115
1481,905
624,725
-1,1052
1295,895
-1,-1
-1,-1
-1,-1
1384,1004
1679,1205
736,533
240,-1
150,145
1267,933
-1,-1
638,390
1280,-1
1233,861
1714,1171
-1,-1
118,74
1397,906
852,608
875,621
1187,908
152,63
1464,1040
40,50
492,453
392,291
660,285
1453,1033
1494,904
886,485
744,490
-1,-1
-1,775
326,228
-1,1031
-1,-1
863,666
121,98
1439,893
1294,940
917,529
-1,1042
-1,-1
32,39
81,48
519,301
-1,-1
230,202
-1,-1
888,524
918,489
516,453
911,-1
1006,715
683,510
1204,982
1178,923
340,264
1279,920
803,667
873,664
-1,-1
383,293
137,162
362,247
362,247
1712,1086
1030,615
-1,-1
1019,-1
1067,-1
1714,1171
346,234
542,-1
1024,442
607,392
645,588
1157,909
1733,1203
711,385
1595,1179
1766,1133
1327,981
1068,686
1526,1047
554,436
362,247
373,270
975,803
664,504
1521,-1
306,111
-1,-1
-1,-1
-1,-1
1620,1070
587,304
200,129
-1,1045
1060,713
-1,-1
483,-1
1643,1178
684,653
-1,-1
407,342
441,395
-1,-1
1065,684
1394,1005
600,656
467,494
233,-1
808,787
1734,1203
661,285
-1,-1
74,25
110,-1
182,167
1010,684
535,438
65,54
1357,917
957,897
-1,832
1259,665
1168,853
1012,645
1155,924
777,427
477,308
858,717
1214,989
643,633
487,423
345,223
391,289
1447,903
495,606
43,28
594,431
378,282
1620,1070
1370,994
-1,1117
1489,1137
-1,-1
-1,-1
-1,-1
1651,1051
421,397
334,244
982,566
956,898
949,677
907,682
1383,1004
397,312
690,785
794,-1
1239,-1
1237,960
1161,961
-1,1165
1721,1248
1069,646
755,285
1606,1107
1760,1241
846,-1
858,716
342,257
851,690
-1,-1
-1,-1
97,19
1036,381
1626,1147
55,102
-1,1018
312,229
1078,805
176,66
375,246
1386,995
669,548
1726,1232
1088,659
368,235
373,270
920,618
786,-1
1732,1242
-1,-1
184,119
1058,848
886,485
1042,978
1658,1120
-1,-1
-1,-1
274,173
-1,-1
1393,958
1484,1057
61,45
1791,1193
439,305
828,339
826,694
1453,1033
-1,-1
1270,628
-1,-1
1331,-1
931,519
342,257
190,81
-1,-1
1252,973
251,176
520,461
354,239
1495,1062
1716,1225
710,416
312,229
594,431
197,31
856,679
-1,-1
139,124
553,470
225,209
500,466
318,206
714,774
297,217
268,78
-1,-1
1305,832
298,237
742,447
51,37
737,575
-1,-1
955,935
301,-1
1688,1072
102,84
1575,1158
808,787
-1,-1
598,654
866,703
958,672
1029,440
382,278
192,33
1469,-1
246,163
452,540
-1,-1
921,387
1316,819
1609,950
-1,-1
778,-1
766,-1
-1,-1
495,605
51,37
1585,-1
1382,928
1132,984
1496,1061
-1,-1
917,529
1188,987
339,269
893,520
1181,-1
623,724
1744,-1
1789,1182
713,773
1497,1121
977,752
1233,861
-1,15
1605,1106
28,16
940,864
-1,957
1299,886
-1,-1
195,195
1702,1248
324,244
1325,912
452,541
-1,963
311,230
1170,569
1491,1092
-1,1118
661,285
271,215
430,324
1459,1032
667,546
1549,894
344,259
1800,1260
1439,893
871,700
1295,895
329,254
1344,-1
834,757
66,99
660,285
1784,1224
665,503
1648,1176
1775,1212
1698,1207
965,681
-1,-1
-1,-1
-1,1072
1619,-1
-1,896
1678,1170
65,54
829,486
341,265
-1,-1
93,53
-1,-1
1784,1224
638,390
389,290
352,242
1643,1178
1791,1193
834,757
41,42
-1,1182
-1,-1
389,290
-1,-1
-1,764
-1,-1
637,369
