ref,boot
644,500
-1,1165
1677,1040
305,126
763,645
1265,-1
-1,178
1183,941
1036,556
1115,939
236,72
-1,216
1578,1007
1438,1076
870,762
960,-1
1540,1083
625,448
1412,1014
529,379
961,872
340,-1
1599,1153
497,367
74,43
-1,-1
677,385
-1,-1
440,453
-1,-1
1790,1246
70,45
1716,1239
1281,731
1005,828
130,152
937,357
-1,-1
1483,1075
538,540
665,548
1540,1083
1739,1090
139,123
402,-1
951,539
683,432
1062,753
971,757
-1,643
163,208
-1,-1
1505,1008
955,568
445,403
-1,888
1130,313
-1,1028
223,130
12,30
509,504
65,122
1230,671
1664,1196
-1,776
-1,-1
470,387
295,217
-1,-1
1030,708
554,493
985,813
139,123
1100,-1
1555,1125
54,55
-1,-1
828,768
190,118
-1,-1
705,512
1497,1146
1717,1237
879,702
381,308
859,658
703,600
921,805
465,422
-1,-1
-1,320
-1,-1
-1,-1
-1,-1
-1,783
75,44
-1,508
56,-1
1383,989
863,441
278,226
450,-1
59,96
1809,1250
1755,1160
1660,1221
1442,1017
285,229
267,194
-1,556
729,694
1474,1006
942,-1
596,373
1443,1071
1282,921
1686,1170
427,380
893,815
1126,-1
-1,-1
558,485
615,468
1123,538
-1,-1
1791,1234
1618,1140
158,142
355,257
1059,924
1556,1168
-1,1005
449,296
-1,-1
850,760
1705,1095
890,670
978,767
1407,1003
1352,337
149,135
1109,773
596,373
-1,497
175,37
985,813
543,521
1296,325
-1,-1
-1,-1
1679,1134
1576,1072
-1,-1
1667,1103
1032,-1
805,589
139,123
957,684
887,771
614,604
1583,-1
1502,1058
90,68
-1,-1
382,303
1618,1140
1537,1044
382,303
1523,1026
814,620
430,354
470,387
-1,-1
-1,-1
516,456
-1,-1
1413,360
33,-1
1196,800
-1,934
858,726
-1,1065
478,364
1667,1103
-1,-1
-1,180
1038,335
1175,810
646,680
1570,1129
-1,-1
-1,17
-1,1065
726,-1
1362,954
781,627
237,188
259,192
-1,-1
-1,-1
1747,1228
177,76
1748,1229
-1,-1
-1,-1
220,160
1281,731
1653,1173
955,568
-1,-1
714,583
1624,1079
61,6
-1,-1
-1,-1
135,80
1310,855
1197,638
-1,290
764,720
158,142
1653,1173
1111,-1
1342,-1
1288,949
1126,-1
1005,828
1198,638
692,616
957,684
427,380
874,665
-1,506
1493,1029
-1,-1
504,394
765,473
1642,1225
767,823
293,275
1301,853
249,86
136,81
970,756
1422,-1
-1,-1
-1,-1
1117,928
218,170
1248,880
1186,783
858,726
1077,734
27,17
358,263
293,276
248,85
-1,-1
398,266
305,126
855,598
-1,-1
1146,639
1556,1168
-1,-1
1016,660
535,392
1090,342
1070,730
1393,986
-1,658
525,391
58,111
1038,335
1346,934
509,504
1179,938
441,421
502,355
-1,704
150,134
-1,503
-1,810
1170,834
1589,1181
1674,1138
256,163
-1,-1
220,160
-1,-1
1181,-1
92,107
-1,689
1652,1141
771,689
1780,1222
1618,1140
558,485
55,106
-1,-1
217,181
439,452
1096,592
1371,-1
823,602
747,637
1630,1192
1074,460
1309,855
1149,935
126,165
1206,910
1047,850
740,-1
171,-1
852,662
1381,428
-1,-1
-1,-1
1562,1092
-1,-1
348,246
165,101
-1,-1
644,500
462,450
1593,1110
1409,1002
-1,246
-1,328
957,684
793,634
-1,-1
1768,1189
155,158
-1,-1
1325,945
-1,-1
451,-1
627,-1
826,926
-1,398
-1,-1
1105,811
1232,719
131,63
362,241
1713,1200
309,260
-1,-1
412,347
1483,1074
1490,570
1713,1200
-1,777
535,392
1394,-1
1706,1097
1615,1122
753,557
771,689
1729,1233
1155,865
-1,-1
644,500
-1,-1
1476,1060
-1,-1
228,-1
-1,-1
1716,1239
-1,-1
1287,948
759,778
544,406
1030,708
218,170
69,46
-1,398
-1,-1
-1,-1
1227,925
886,770
-1,-1
962,751
1804,1219
1077,734
93,105
-1,-1
1623,1080
670,483
926,-1
1386,977
1381,428
-1,-1
304,271
441,421
777,656
1725,1185
-1,934
418,451
1517,1046
302,240
518,442
1758,1202
617,535
1106,639
1058,923
-1,1176
292,272
-1,-1
1481,1077
-1,-1
495,464
1,1
1606,1018
87,36
723,585
986,609
1494,1029
1515,1049
1059,924
319,201
709,635
447,345
1060,687
986,609
734,549
381,308
1193,870
384,304
1514,1034
511,438
