ref,boot
1210,920
328,265
735,379
1606,1087
653,-1
1630,1150
1522,1118
-1,-1
50,31
1291,852
1180,801
-1,861
789,492
1655,1245
-1,976
-1,1260
1558,1089
300,236
558,371
447,318
1390,-1
1724,1214
1634,1195
1775,1268
419,330
373,283
472,449
-1,-1
1444,-1
1480,1122
1751,1162
225,211
1439,1047
600,664
645,482
1689,1199
-1,-1
1232,737
1544,-1
549,411
218,175
51,15
675,723
1176,511
91,-1
-1,62
361,240
1272,884
847,881
1562,1278
-1,-1
150,98
656,-1
875,496
495,447
1454,-1
1511,1063
138,80
382,294
-1,-1
830,-1
1459,1135
55,54
826,453
463,344
59,-1
-1,357
1569,1125
618,663
184,74
384,290
-1,-1
-1,615
513,640
660,298
1073,421
670,569
1064,792
217,242
1003,892
-1,-1
1725,1242
399,390
27,19
713,755
-1,737
939,782
1044,760
163,109
545,446
19,41
645,482
1202,464
1153,617
16,6
41,28
-1,431
-1,-1
-1,-1
-1,-1
-1,480
223,161
-1,189
605,-1
818,743
1209,850
635,570
446,561
1447,1042
692,443
1654,1239
1728,966
1427,1033
1618,1156
787,653
22,18
1732,1235
1563,1225
1086,-1
406,306
1314,980
-1,214
334,260
102,118
1319,-1
1299,885
865,726
1380,1022
1114,406
623,435
-1,-1
775,744
274,-1
-1,303
903,911
723,621
-1,-1
248,255
904,-1
32,56
687,327
1284,867
-1,765
287,112
370,285
42,7
1739,1151
984,551
557,699
-1,380
-1,327
1594,1116
1374,949
737,608
406,306
897,632
1530,1073
135,86
955,927
-1,-1
875,496
1315,983
1159,765
-1,1016
767,863
66,44
475,346
1244,616
33,57
-1,999
1352,1002
83,48
583,437
1189,899
251,245
-1,485
438,565
1215,944
405,315
-1,-1
-1,-1
936,648
734,724
154,105
825,-1
-1,373
321,236
1593,-1
-1,-1
-1,-1
-1,-1
1814,1237
767,863
129,68
1110,588
-1,-1
1610,1160
409,558
1563,1225
1110,588
965,842
-1,-1
1411,975
1485,1096
1770,1231
386,278
5,4
615,488
226,140
1690,-1
1372,1009
1398,1015
-1,-1
960,952
-1,53
-1,-1
1515,1053
1413,963
1338,916
1125,925
1210,920
-1,-1
880,497
1254,926
-1,845
-1,297
281,249
1628,1149
424,365
-1,1059
97,51
-1,959
76,36
909,721
1192,833
463,344
784,610
1376,1013
1677,1191
344,267
405,315
-1,-1
1078,452
1510,1062
899,762
529,411
233,-1
1009,789
107,142
864,725
1655,1245
1547,1126
971,747
667,672
1131,953
977,868
1465,1127
771,716
-1,-1
237,-1
1029,502
-1,789
-1,-1
107,142
150,98
1269,955
152,62
1549,1085
1037,662
793,454
900,759
408,343
856,742
523,486
1519,1244
891,517
-1,-1
111,117
632,600
570,680
169,121
-1,-1
1546,1058
-1,-1
299,220
1435,-1
615,488
538,769
-1,-1
496,448
1638,-1
1121,804
1174,462
930,431
522,486
53,22
-1,264
-1,300
1035,433
1714,1173
1664,1200
1540,-1
797,403
1359,1012
168,88
-1,-1
1004,813
-1,988
264,165
354,234
1579,1038
612,566
922,402
-1,-1
713,755
-1,-1
585,316
224,210
132,145
955,927
-1,-1
1222,798
-1,-1
-1,-1
331,279
1553,1107
664,713
1569,1125
1124,829
313,-1
1299,885
737,608
1217,951
238,204
861,794
163,109
-1,-1
702,644
1015,818
1689,1199
530,337
1475,-1
1510,1062
1310,856
1308,-1
959,952
434,-1
1153,618
1486,1096
703,646
8,9
1652,1188
607,483
1809,1272
-1,-1
1253,908
1296,985
92,82
824,451
-1,1059
1562,1279
32,57
-1,-1
631,599
-1,-1
612,566
662,597
-1,-1
97,51
1625,1201
1258,890
-1,-1
-1,-1
1171,585
644,480
1293,-1
678,609
715,439
437,638
1439,1047
-1,966
290,158
1251,590
1760,1254
-1,-1
979,584
1586,-1
359,274
850,710
1736,1076
-1,376
-1,-1
-1,-1
-1,-1
747,384
804,-1
221,178
866,726
-1,-1
1383,-1
1740,1152
705,647
1739,1151
999,-1
-1,100
-1,536
494,307
1648,1234
1570,1174
1496,1049
228,205
-1,90
-1,-1
1538,1134
642,675
927,515
-1,-1
-1,851
754,442
1480,1122
-1,-1
833,320
1353,947
80,96
