ref,boot
48,98
1590,1199
1628,1127
1051,599
1784,1298
-1,1257
1135,817
-1,-1
1335,823
1626,1200
1528,939
1097,903
1308,934
34,87
1747,1275
953,472
-1,-1
552,455
1391,997
925,476
1523,1128
487,306
577,347
927,665
424,342
-1,-1
348,221
1809,1272
8,15
463,312
807,797
830,477
826,-1
1386,1025
147,148
1777,1294
610,475
1635,1154
500,406
-1,924
450,345
1069,815
-1,-1
393,-1
1121,597
-1,-1
1483,754
104,122
877,651
642,452
-1,1189
1778,1295
-1,-1
396,279
1253,944
-1,937
483,346
-1,-1
-1,519
1427,1038
894,567
-1,824
1635,1154
575,308
555,308
103,133
1300,787
1144,662
125,115
742,648
217,225
447,334
618,626
1567,1160
605,-1
791,649
359,244
772,617
808,796
818,676
249,259
976,964
261,107
1553,1059
-1,-1
1129,304
1153,703
232,127
1396,1006
147,148
887,500
1419,1033
210,199
564,-1
-1,1059
823,749
-1,-1
106,151
288,198
388,290
1463,1072
160,-1
1674,1169
908,539
888,422
376,283
1107,664
-1,-1
678,697
109,163
107,135
1669,1226
548,427
805,631
442,312
643,552
1667,1196
412,384
1531,1121
266,204
1172,732
-1,451
-1,-1
474,335
-1,1159
-1,97
1491,1092
-1,936
1421,1055
1207,947
1461,1070
1492,1055
1099,318
238,65
138,111
1673,1169
594,366
-1,152
-1,-1
-1,-1
1788,1291
427,371
1454,1061
198,194
752,668
1762,1233
-1,373
-1,397
1812,1293
112,132
-1,-1
-1,-1
1270,391
1348,1015
1812,1293
-1,-1
594,366
732,625
1174,734
-1,1275
-1,-1
1290,956
1388,996
-1,-1
176,20
219,180
31,61
692,596
639,523
1660,1106
996,798
-1,542
1012,785
-1,-1
784,835
105,123
210,199
1541,1111
1255,1007
1702,1244
-1,-1
1222,938
1518,1086
-1,382
1662,1114
1667,1196
-1,-1
1298,628
276,175
-1,-1
768,-1
-1,-1
760,761
-1,-1
-1,-1
1210,-1
352,267
-1,118
1072,860
-1,-1
1006,813
920,839
968,782
1000,521
274,-1
394,291
699,-1
900,757
-1,-1
-1,-1
1079,988
162,94
508,317
1220,818
1011,784
55,54
1692,1236
761,633
631,375
1325,935
591,-1
330,216
710,498
1466,1057
-1,-1
-1,-1
32,39
-1,-1
715,-1
-1,-1
188,37
-1,-1
1649,1258
110,164
1589,1107
1309,895
1792,1299
965,781
1135,817
47,44
948,-1
44,-1
1265,992
238,65
156,37
295,174
244,178
610,475
92,82
1437,862
515,392
596,408
459,383
-1,-1
1531,1121
807,797
989,739
1110,611
-1,-1
987,613
-1,-1
525,579
88,74
-1,-1
635,478
641,533
-1,-1
-1,-1
651,-1
-1,-1
194,168
1698,1253
-1,602
721,720
1246,775
771,619
675,542
208,208
1110,611
841,718
1241,1018
307,248
524,453
87,86
32,39
307,248
65,79
283,231
786,807
-1,-1
801,576
413,295
1685,1269
-1,-1
315,128
1806,1273
-1,1137
521,379
1747,1275
870,808
852,725
290,-1
1802,1300
808,796
805,631
428,385
1353,1009
969,783
-1,-1
1791,1285
589,590
1394,1034
891,530
-1,-1
1028,656
1160,767
961,880
924,608
530,458
487,306
-1,762
977,965
1145,-1
619,415
379,284
1438,862
940,591
1484,1037
-1,-1
-1,-1
-1,-1
228,52
972,712
-1,461
466,333
-1,213
1406,685
883,526
441,348
238,65
1135,817
1798,1302
529,548
519,399
1282,854
1021,963
-1,1071
473,353
833,451
503,460
64,53
872,771
824,833
1211,960
1287,840
1268,583
956,901
315,128
-1,297
-1,-1
598,511
1187,942
-1,-1
1058,881
547,-1
-1,-1
205,32
239,31
507,316
1404,1043
1589,1107
602,544
899,802
1550,1094
-1,-1
1009,508
1138,-1
-1,-1
-1,-1
974,791
-1,-1
1405,1043
-1,-1
1127,-1
463,312
-1,1067
1041,632
1298,628
1736,1256
592,363
128,-1
524,453
1706,1229
525,-1
668,707
-1,-1
-1,-1
1731,1215
1601,1176
1377,1011
589,-1
304,229
452,586
85,84
457,368
580,495
100,81
1777,1294
525,-1
506,429
848,690
1580,-1
406,315
370,275
891,530
58,19
525,580
-1,159
1457,1084
-1,-1
1158,803
