ref,boot
-1,-1
-1,-1
1149,1016
1252,451
1111,1015
1197,789
-1,107
1775,1199
-1,840
1052,659
102,40
1497,1176
1411,1073
1028,926
1013,808
1074,779
1412,732
1377,517
96,58
202,53
1125,569
827,716
1550,1008
1276,912
358,266
1393,1010
483,319
-1,449
786,751
293,258
770,664
1207,655
882,715
1592,1098
229,200
1413,1037
189,150
1567,1163
-1,-1
1769,1205
279,251
1599,1113
239,87
302,248
662,383
713,560
415,595
1038,728
-1,1205
1188,515
227,166
957,429
1562,1104
-1,-1
-1,-1
-1,-1
-1,-1
1188,515
50,8
480,366
-1,-1
-1,6
-1,-1
226,166
-1,819
730,-1
648,550
1481,973
-1,956
-1,-1
137,122
265,235
1215,649
1456,1166
285,218
519,364
725,396
447,422
671,529
98,-1
1744,1175
1372,987
803,800
769,845
1232,394
1691,1101
-1,-1
631,331
662,383
-1,-1
-1,446
939,458
777,700
1348,968
618,476
-1,-1
953,492
-1,-1
214,220
-1,-1
1756,1263
836,486
190,64
-1,-1
696,624
-1,648
-1,-1
163,187
280,241
151,160
1287,956
-1,44
603,726
1282,978
1267,481
684,722
400,333
1169,633
341,267
629,348
1096,660
1316,991
-1,-1
625,449
491,385
-1,-1
593,581
131,76
754,828
242,165
918,756
1213,390
984,933
1691,1101
455,419
41,-1
1491,1116
1067,809
1672,1241
1709,1135
861,672
-1,-1
1030,903
519,364
1226,817
1437,875
-1,-1
612,629
356,292
860,848
334,211
730,-1
1031,-1
-1,-1
-1,-1
1599,1114
1641,939
-1,-1
890,905
541,398
1446,1092
363,-1
65,67
348,260
1556,838
1103,894
396,542
348,261
1294,802
905,882
410,353
755,937
847,279
800,763
392,426
601,541
1660,1089
1469,1097
270,190
1712,1100
1461,1111
1743,1066
1411,1073
-1,-1
816,880
-1,-1
1749,1205
756,936
284,254
49,-1
283,-1
-1,509
-1,348
538,330
1351,1030
784,750
1104,894
1399,-1
348,260
824,613
1150,1003
139,116
1645,1153
1497,1164
157,30
415,595
587,596
-1,-1
1401,1046
-1,1120
-1,-1
1647,1188
-1,338
32,26
312,155
1461,1111
751,423
1747,1242
8,27
882,715
-1,-1
1593,1225
1209,622
1342,871
1784,1271
402,352
1009,806
829,788
340,275
797,759
827,716
416,308
836,486
1073,778
561,592
-1,-1
377,257
150,140
234,174
-1,-1
1444,1132
114,102
828,588
877,753
-1,287
685,765
958,284
848,279
1528,766
509,350
614,586
-1,-1
1420,1061
1216,482
1266,481
1784,1271
1356,327
731,669
-1,-1
-1,958
793,713
1334,578
271,250
498,533
820,666
94,79
21,65
27,23
1808,1276
1617,1152
1277,514
1188,515
1657,1123
-1,-1
676,610
721,456
570,477
1190,496
787,708
90,100
609,318
1578,1106
-1,604
432,324
-1,1120
476,400
821,-1
-1,-1
1442,1045
410,353
538,330
-1,-1
1132,-1
1590,1115
359,265
359,265
1545,1122
1249,1060
667,768
1120,575
451,299
1506,1155
668,769
-1,-1
1277,514
483,-1
548,537
889,793
1153,1020
1495,1059
830,794
767,493
146,61
1339,1019
-1,-1
483,319
1433,661
1101,674
913,860
1405,1043
772,630
1760,1282
858,773
1533,1088
1666,839
-1,-1
