ref,boot
19,10
1064,732
123,128
784,530
1795,1260
1524,1120
714,767
728,-1
561,548
799,338
1253,908
177,91
687,329
250,217
1190,948
1479,1126
188,157
340,190
1730,1195
1491,735
1297,900
1611,1109
1716,1160
-1,-1
-1,-1
1067,778
1441,-1
-1,722
90,72
867,-1
441,668
1389,789
-1,50
113,35
747,303
1324,885
1513,1095
399,423
1288,605
806,-1
102,87
1731,1195
1583,1175
417,-1
611,545
930,340
669,-1
936,654
226,200
348,255
1046,874
1460,735
-1,-1
-1,90
392,332
52,42
724,699
1458,996
1394,-1
212,184
-1,964
1163,790
1238,-1
-1,-1
1361,1039
1562,1046
539,539
1771,1259
1558,1147
-1,-1
1743,1230
1198,463
525,599
758,274
832,296
937,638
1753,-1
-1,-1
1237,955
1011,625
587,421
1161,881
1512,1071
1358,991
1309,897
1669,1197
538,720
-1,656
-1,135
1691,1132
264,191
40,16
1283,870
-1,1234
-1,1073
230,-1
239,135
1698,1202
-1,714
383,-1
1117,968
-1,-1
1272,822
429,309
1334,958
-1,-1
1145,-1
240,-1
1583,1175
303,257
1438,1010
1283,870
1478,1134
-1,438
1175,434
795,302
158,144
1,0
1811,1209
-1,-1
-1,-1
238,158
131,93
300,192
1635,1135
1227,579
929,488
1666,1019
899,927
-1,-1
-1,-1
775,567
406,290
-1,-1
-1,-1
848,759
1393,1091
713,766
615,480
1267,974
526,393
710,323
89,71
550,310
1497,1016
589,771
255,219
624,456
475,511
184,142
-1,4
-1,-1
950,-1
1062,762
276,213
1726,1203
-1,-1
-1,-1
1015,793
237,158
1196,824
-1,-1
1755,1180
39,16
1443,964
459,362
-1,-1
879,494
-1,-1
-1,480
1674,1153
407,307
92,57
1180,960
1408,664
16,-1
381,271
397,273
1352,773
502,396
204,161
1030,374
-1,-1
-1,-1
1254,939
521,549
826,560
1300,843
310,244
1210,-1
-1,-1
1137,581
1473,998
1515,-1
1606,1139
408,422
-1,-1
1295,747
127,60
1639,1232
1587,-1
-1,-1
1563,1014
1316,885
1564,1005
801,633
1755,1180
314,192
-1,-1
185,114
1168,580
1814,1228
703,568
-1,1022
1038,663
322,192
607,743
-1,-1
-1,-1
1733,1159
-1,-1
1736,1172
1113,367
575,539
1006,809
1691,1132
794,-1
-1,-1
65,80
1469,1049
-1,-1
1396,1090
280,-1
459,362
1766,-1
767,782
211,-1
432,312
-1,-1
1660,1187
596,677
-1,-1
354,172
28,4
1764,1211
-1,615
1153,339
-1,602
129,-1
632,716
1600,1157
1608,1065
-1,-1
1694,1208
425,397
993,654
1572,1143
538,-1
685,498
1678,1206
1574,1073
-1,-1
1734,1159
590,-1
765,812
1379,910
1155,970
-1,-1
274,209
-1,-1
1259,681
1352,773
1485,983
344,215
1017,357
1302,877
244,148
-1,-1
847,759
194,166
1814,1228
1188,909
1795,1260
814,759
1130,641
990,401
-1,-1
-1,136
39,16
-1,1
465,389
-1,829
1576,1105
572,573
645,785
104,63
959,796
-1,445
780,-1
1243,466
474,510
13,3
1272,822
1459,995
1200,377
1781,1257
951,825
1671,1177
1565,1113
159,69
1579,1084
-1,272
972,781
382,269
1637,1152
1691,1132
600,552
374,250
827,492
-1,-1
963,727
-1,-1
447,452
-1,-1
1773,-1
765,812
1781,1257
1399,1026
1434,1017
-1,-1
427,361
772,706
-1,-1
1277,946
-1,-1
1489,1121
68,32
513,306
1177,979
248,85
-1,-1
459,362
1322,-1
1042,969
1178,980
532,-1
721,851
-1,610
438,616
252,135
-1,448
1067,778
1672,1215
-1,160
-1,-1
1767,1218
650,646
646,718
-1,-1
743,418
495,629
1246,431
858,730
-1,1069
318,229
