ref,boot
1308,1019
-1,-1
-1,-1
-1,1073
1480,1125
1264,1029
-1,-1
12,6
348,232
1177,993
59,-1
1261,945
-1,-1
1184,792
356,249
398,-1
1289,946
1605,1138
27,18
1622,1180
459,360
1552,825
1012,685
1624,1152
558,443
1372,854
126,48
1296,347
929,787
1290,946
193,129
1523,1206
1040,584
266,191
413,268
665,521
855,725
-1,1165
-1,-1
1210,682
1323,994
1782,1282
188,50
697,622
914,777
407,399
1070,877
-1,-1
246,224
-1,-1
906,768
-1,543
1333,345
1273,1013
1785,1267
447,311
246,224
1735,1143
1319,1030
31,42
-1,-1
1534,1085
-1,384
1262,948
909,635
554,451
-1,506
1313,957
1084,812
743,693
-1,-1
538,-1
-1,-1
1760,1186
1135,876
1638,1201
1169,594
-1,-1
-1,-1
530,380
1204,711
-1,-1
1357,891
1025,653
889,565
66,22
-1,-1
636,334
424,325
1604,1202
292,196
1088,850
726,580
507,277
1781,1283
206,23
912,844
190,-1
947,952
323,135
1308,1019
277,104
929,787
950,385
783,691
334,185
687,297
17,-1
445,344
201,70
1218,474
-1,-1
430,342
-1,-1
830,532
1603,1213
339,133
83,140
-1,-1
1272,960
1353,1050
414,-1
985,657
1173,884
1797,1287
1635,1203
216,216
1119,920
-1,1280
1494,851
1202,885
1812,1244
1101,492
984,656
650,554
1052,791
1061,839
284,-1
1437,919
223,101
466,383
1654,1257
-1,-1
1339,1040
1772,1276
1065,721
1739,1214
258,68
1694,1265
1689,1187
1759,1186
889,565
1068,718
387,-1
-1,862
1414,1047
-1,-1
983,-1
1021,941
-1,-1
-1,430
596,394
1641,887
105,179
1576,1129
594,406
-1,-1
689,629
165,189
182,-1
-1,-1
-1,385
-1,-1
1737,1255
586,-1
537,578
1457,1105
332,-1
1779,1225
705,519
67,161
528,358
1375,1110
838,753
34,92
1015,761
-1,-1
737,560
298,211
472,351
-1,886
1803,1277
-1,-1
1567,1130
220,138
735,493
1596,1161
83,140
1458,1045
-1,708
-1,-1
-1,-1
381,285
-1,1280
1768,1261
1412,853
605,548
462,-1
-1,-1
1426,1074
82,149
99,63
-1,1088
733,634
-1,1190
1174,911
250,45
136,150
-1,130
495,500
436,460
312,173
1739,1214
911,-1
1533,1108
747,529
715,369
-1,-1
1215,930
1475,1044
-1,-1
1627,1173
-1,188
1696,1270
70,131
838,753
739,597
1805,1279
1336,-1
888,655
786,809
-1,133
236,130
683,501
1598,1103
1599,1170
253,100
1556,750
1676,1166
769,769
231,156
1647,1209
1628,1230
1738,1215
26,17
-1,-1
476,312
1101,492
152,75
936,748
959,969
1699,1233
1190,475
110,168
763,674
1618,1207
498,374
138,83
-1,340
841,834
634,440
-1,357
523,375
347,231
1455,1075
-1,-1
1734,1148
160,77
1202,885
-1,-1
97,170
-1,-1
628,291
-1,-1
304,212
1227,963
1730,1210
798,469
1768,1261
-1,-1
-1,-1
-1,-1
1695,1265
505,382
1549,1003
1732,1185
-1,228
1148,819
899,796
-1,-1
74,121
575,512
441,-1
-1,-1
-1,-1
410,367
1409,620
1341,1057
981,530
-1,568
955,631
858,637
1698,1232
302,219
1649,1172
1774,1273
1799,1274
1335,894
321,215
392,261
-1,-1
-1,-1
519,323
1591,1150
107,187
55,25
-1,-1
52,58
866,692
-1,-1
617,661
1007,765
509,579
-1,-1
31,42
1303,956
128,72
1469,1086
372,251
584,452
-1,-1
-1,1194
1294,1009
1646,1151
305,253
1626,1137
1368,1097
933,566
588,482
-1,1081
1619,1242
179,181
1232,921
1283,931
-1,-1
-1,-1
1275,964
458,359
643,482
-1,1271
905,-1
681,331
1439,890
-1,804
1491,1099
-1,-1
929,786
197,-1
142,193
1733,1148
1103,776
171,122
84,140
265,172
615,376
1672,1241
1540,1159
119,36
428,327
888,655
-1,-1
23,8
1174,911
-1,61
303,220
269,157
394,263
192,188
1036,453
1053,513
1063,764
1433,618
657,321
424,326
1748,1271
36,57
1151,914
1385,1116
-1,-1
176,32
1115,925
1315,401
1075,523
181,96
525,356
1706,1218
976,841
530,380
1152,915
1652,1193
-1,1050
-1,-1
1164,961
152,75
521,392
1651,1221
184,94
-1,-1
1751,1149
251,46
132,165
1442,1068
1287,983
179,181
1718,1197
982,530
500,353
1428,1118
1654,1257
872,731
1398,1059
42,-1
833,389
1517,1120
1070,877
-1,-1
929,611
955,631
818,688
671,553
-1,1088
303,220
651,520
-1,192
1191,434
978,813
-1,-1
721,628
1405,1078
459,360
1692,1227
940,713
0,0
1417,-1
-1,202
1748,1271
1690,-1
348,232
1612,1164
1283,931
-1,5
-1,776
261,105
-1,-1
-1,130
374,273
356,249
375,274
199,177
919,814
256,204
941,713
666,645
1809,1289
849,717
-1,-1
-1,-1
1644,1163
20,16
1364,1050
436,460
-1,-1
156,38
-1,-1
1435,1062
1050,672
1,3
1480,1125
730,639
521,392
1699,1233
790,732
1185,792
538,576
1526,1089
1794,-1
500,353
933,566
1491,1099
20,16
1198,817
-1,817
1121,1015
530,380
826,845
737,560
268,106
974,-1
-1,-1
449,-1
-1,-1
-1,-1
-1,-1
1333,345
483,400
140,65
-1,-1
627,291
624,432
1554,824
-1,-1
1264,1029
636,334
0,0
96,169
1461,1101
-1,261
650,554
1476,1183
1189,977
-1,-1
1101,492
1369,1098
1415,1046
1407,1023
587,293
845,671
-1,806
357,236
806,797
1218,474
1103,776
-1,-1
765,669
634,440
1376,518
1298,572
1355,324
253,100
210,126
823,720
1193,937
-1,-1
-1,12
-1,331
227,43
614,525
452,456
479,410
702,643
961,939
560,424
1114,498
1026,564
720,627
612,489
376,279
711,-1
1197,816
525,378
120,-1
1584,1154
-1,-1
573,412
1716,1174
1592,-1
822,879
1432,619
-1,-1
-1,-1
-1,-1
-1,-1
1686,1179
-1,-1
418,-1
-1,17
1468,571
-1,-1
847,681
537,578
729,770
67,161
459,360
885,784
1006,837
1749,1231
525,337
-1,-1
1144,818
1205,711
1700,1148
-1,-1
-1,-1
956,759
190,34
32,85
1390,503
-1,-1
-1,130
1405,1078
1705,1212
-1,175
1414,1047
322,215
-1,-1
1274,1021
483,-1
64,29
559,443
-1,-1
1716,1174
882,736
635,468
19,15
1351,1072
-1,-1
388,257
1140,843
-1,-1
21,13
867,807
-1,-1
-1,-1
771,640
1752,1149
784,727
1549,1003
-1,-1
319,208
-1,-1
795,528
-1,-1
1677,1155
1706,1219
1291,1018
510,544
1551,1032
1075,523
43,107
850,806
40,91
1639,-1
774,587
108,183
1343,1058
758,295
1547,-1
-1,-1
1400,538
1080,940
350,233
90,66
94,20
1348,1056
517,442
1330,1051
204,125
1316,995
-1,-1
1206,865
664,522
-1,1132
1277,900
-1,-1
1471,1107
1609,1041
495,-1
1667,1158
961,939
131,194
406,306
-1,-1
978,813
-1,559
891,609
874,-1
1015,761
359,244
894,363
-1,8
1781,1283
1201,910
662,462
1271,539
1583,1124
566,447
1550,-1
65,76
470,310
1086,604
1770,1222
-1,-1
515,507
-1,-1
-1,1061
1418,1031
41,26
1487,1181
1099,286
607,463
952,789
818,688
456,349
934,567
1238,-1
1200,909
-1,-1
-1,-1
675,551
968,723
1375,1110
176,32
33,86
-1,1274
1693,1226
494,302
678,561
1635,1203
136,150
726,580
-1,1087
1666,823
290,144
1233,835
284,226
1259,730
451,416
489,574
570,-1
687,297
806,797
1667,1158
26,17
235,51
1309,933
1168,595
1026,564
-1,51
886,446
112,146
503,-1
566,447
-1,711
-1,-1
1813,1264
-1,-1
246,224
-1,-1
1354,467
439,384
1349,-1
-1,-1
607,463
-1,-1
980,654
107,187
1273,1013
771,640
496,348
924,603
1270,540
1303,956
1038,485
-1,298
1646,1151
-1,-1
488,574
674,-1
525,378
1043,896
302,219
-1,-1
1689,1187
434,278
1738,1215
1048,861
525,337
1244,907
1536,1066
-1,-1
1114,498
1189,977
228,111
1418,1031
1642,886
16,-1
336,124
48,119
-1,-1
1767,1262
1312,900
487,479
295,154
533,396
1534,1085
83,140
761,710
1573,-1
604,-1
1782,1281
950,385
638,496
304,212
-1,-1
1620,1205
1694,1265
433,320
413,268
92,62
1145,-1
1019,-1
177,206
1577,1127
472,351
1629,1216
212,102
519,323
109,167
368,247
1520,1061
-1,-1
1668,1157
1669,1252
1535,1085
10,14
91,56
-1,-1
96,169
1272,960
-1,-1
1074,422
1484,664
445,344
934,567
1670,1251
1237,1012
1764,1162
1215,930
1498,1113
-1,-1
856,488
1124,513
1401,1091
1066,801
1511,1070
1295,346
1626,1137
1370,1098
285,199
597,407
946,953
602,473
642,617
1181,895
278,-1
1480,1125
102,163
1000,860
8,11
131,194
-1,-1
1139,843
-1,933
1000,860
520,390
968,723
977,842
937,438
250,45
1574,822
1342,1058
1459,1060
-1,-1
283,-1
1069,683
-1,-1
-1,181
614,525
883,599
1364,1050
-1,-1
351,235
-1,228
726,580
-1,310
445,344
926,606
1046,863
607,463
-1,-1
-1,-1
1340,-1
150,136
-1,-1
1568,-1
-1,920
-1,55
970,636
1481,1004
1629,1216
1626,1137
-1,-1
768,517
399,333
1783,1281
1043,896
1562,1104
877,734
1319,1030
-1,-1
968,723
-1,-1
639,497
147,166
976,841
1283,931
