ref,boot
607,777
1295,798
1165,790
1215,989
-1,1213
719,924
843,865
928,410
1537,1139
1329,1023
610,404
754,1019
762,778
665,689
-1,391
-1,-1
1282,961
899,968
-1,-1
1237,957
992,389
1484,1065
840,954
802,977
956,894
1310,962
1266,1002
245,174
1484,1065
1724,1232
1366,856
1789,1284
1347,1044
1641,1267
215,44
-1,351
340,277
1286,962
646,835
723,379
1052,829
412,290
-1,-1
-1,-1
1338,996
1302,905
507,919
785,-1
-1,-1
220,169
96,21
32,24
273,113
676,771
665,689
204,177
1253,876
348,286
-1,-1
1227,824
546,420
848,853
363,270
85,18
645,828
582,324
1626,1214
41,70
-1,-1
-1,759
-1,-1
225,188
1000,937
1609,880
681,422
145,108
853,-1
356,287
1588,1101
954,-1
820,550
-1,558
1244,796
381,260
647,851
948,-1
1650,-1
1686,1279
1103,704
156,118
1507,789
493,-1
709,469
-1,-1
1188,1001
-1,-1
-1,-1
-1,-1
359,253
882,492
1478,1129
885,586
-1,-1
1270,603
1428,1067
1176,556
-1,1201
1382,837
1522,1157
1599,1218
1076,732
1233,854
1414,1055
-1,-1
903,855
44,31
467,519
1570,766
-1,-1
924,499
985,448
-1,-1
1754,1244
1319,1031
1098,682
488,598
1791,1296
544,441
811,888
-1,-1
118,81
1006,667
1564,1154
-1,-1
1487,1143
-1,-1
348,-1
-1,-1
1706,1259
890,533
880,554
299,259
1629,1188
-1,-1
-1,454
1153,559
607,777
1644,1236
323,241
286,201
1626,1214
1809,1313
555,-1
-1,1187
675,770
646,-1
921,674
1165,790
-1,-1
1103,704
1613,1169
-1,-1
761,890
1240,985
667,611
686,1006
-1,-1
929,505
593,440
1645,1226
959,687
-1,-1
681,422
183,209
-1,935
1613,1169
342,226
1127,-1
-1,-1
-1,574
-1,321
-1,-1
-1,-1
8,13
1403,1052
1261,656
-1,-1
1464,382
491,403
826,582
583,372
1185,1015
298,259
-1,925
1215,989
92,121
131,94
203,104
632,720
1262,739
951,780
1372,818
-1,-1
645,828
166,84
-1,1081
-1,160
408,459
1520,1095
934,413
104,35
1005,667
495,388
1785,1237
445,360
994,997
-1,-1
-1,-1
-1,314
1298,686
68,53
957,895
1558,1135
1550,1165
1153,559
1564,1154
-1,-1
959,687
631,744
533,-1
-1,186
221,170
528,431
-1,-1
1650,1300
182,195
-1,-1
779,792
105,46
545,442
500,304
1366,856
296,186
1187,929
-1,1072
835,1020
675,770
1086,498
-1,930
1028,735
-1,-1
184,144
1309,962
-1,-1
-1,729
-1,-1
303,216
919,587
467,519
-1,823
1200,655
1813,1297
1408,-1
578,662
195,-1
918,583
1198,-1
1458,1138
608,777
440,481
-1,-1
433,313
964,-1
928,410
1208,745
731,-1
1760,1293
726,827
602,458
348,285
1409,642
1759,1292
-1,-1
1450,1119
442,-1
455,310
711,386
430,298
-1,509
1509,1068
85,18
1491,565
876,581
553,424
737,551
-1,-1
601,479
934,413
1458,1138
264,175
993,389
-1,-1
1754,1244
118,81
1325,1012
1606,1198
261,165
890,533
41,70
640,384
-1,-1
485,718
38,59
-1,-1
574,812
-1,-1
-1,-1
271,266
1106,679
470,323
-1,-1
1791,1295
-1,-1
675,770
-1,-1
1151,626
786,-1
1164,803
612,-1
1237,957
-1,-1
773,726
966,750
226,126
1588,1101
926,470
-1,-1
105,46
905,690
692,870
832,-1
1453,1136
1140,759
692,870
1716,1262
1339,1042
1812,1298
-1,595
-1,-1
959,687
1808,1283
1724,1232
1520,-1
475,292
1730,1171
374,261
-1,-1
934,413
357,264
1610,1199
336,229
394,660
188,118
544,441
754,1019
1254,943
394,660
-1,-1
567,506
-1,-1
248,75
172,179
46,99
714,367
517,362
1243,619
509,680
1272,992
1197,676
1088,558
1573,1088
1622,1247
761,890
251,150
376,265
489,598
-1,493
-1,-1
495,388
-1,-1
-1,-1
1692,1245
82,67
572,392
-1,-1
1307,983
1116,921
788,580
-1,1088
427,301
1047,938
1103,704
-1,309
-1,-1
359,253
400,-1
851,566
1068,881
1208,745
1497,1152
67,42
875,527
658,-1
89,125
464,640
1142,584
-1,-1
696,664
1481,801
348,-1
-1,-1
307,220
542,517
1689,1258
992,389
617,429
-1,-1
-1,-1
108,-1
1262,739
1748,1286
1064,791
1181,-1
1069,882
340,277
-1,1298
-1,-1
738,443
-1,-1
944,563
1753,-1
384,200
759,-1
364,249
234,211
245,174
-1,-1
-1,-1
1301,984
228,128
51,28
511,637
216,114
1737,1270
1232,999
1339,1042
700,610
1178,1029
778,809
238,-1
1669,1274
-1,-1
665,689
519,341
303,216
260,198
440,481
1220,995
-1,-1
205,72
-1,-1
708,468
374,261
365,249
709,469
84,-1
1623,1222
1376,945
1271,604
1186,929
539,762
342,226
605,-1
1487,1143
-1,-1
861,934
318,186
-1,-1
1599,1219
874,526
1472,1108
1440,723
-1,401
1343,-1
715,987
1390,514
-1,-1
1222,915
702,613
1069,882
-1,-1
424,319
72,16
1547,-1
1586,1131
-1,-1
732,868
578,662
368,280
101,-1
-1,-1
139,123
-1,598
1795,1291
1013,912
917,673
139,123
-1,-1
985,448
63,33
1144,532
1302,905
64,56
563,320
8,13
85,18
1646,1226
1782,1315
971,867
1241,842
1024,493
109,79
609,721
1487,1143
1299,993
1020,-1
494,297
912,759
671,548
606,-1
638,464
47,98
537,717
1794,1282
744,490
537,717
112,76
1453,1136
673,489
1668,-1
-1,-1
201,93
708,468
952,873
820,550
399,-1
949,595
677,521
417,-1
295,187
1793,1305
1440,723
1023,467
1407,1053
20,26
1342,1032
167,162
229,199
1777,1307
212,184
595,351
-1,-1
1450,1119
554,423
1078,-1
525,434
1286,962
1399,1057
427,301
297,217
988,472
1153,559
764,844
-1,-1
946,950
911,698
